Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
EMERGENCY MEDICAL SERVICES	2386-43	02-22-2013	02-25-2013	CREATIVE BAG TORONTO	149.16	CAD	149.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B25000	MATERIALS MGT-STORES	7399	Business Services - Not Elsewhere Classi	PAPER SHOPPING BAG	
EMERGENCY MEDICAL SERVICES	2387-40	02-25-2013	02-26-2013	M-B OAKVILLE AUTOHAUS	45.70	CAD	45.70	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	LEFT COVER	
					"1,087.27"	CAD	"1,087.27"	CAD								
"PARKS, FORESTRY & RECREATION"	2365-57	02-06-2013	02-07-2013	YAYANG DESIGNS INC.	164.62	CAD	164.62	CAD	2532	STEEL	P00264	E-CENTRAL2-TURF&HORT	5965	Direct Marketing - Combination Catalog a	"FORGED STEEL SPEAIRS, DECORATIVE TOP BASE"	
"PARKS, FORESTRY & RECREATION"	2369-34	02-08-2013	02-11-2013	YAYANG DESIGNS INC.	29.36	CAD	29.36	CAD	2532	STEEL	P00264	E-CENTRAL2-TURF&HORT	5965	Direct Marketing - Combination Catalog a	DECORATIVE TOP BASE 1.25	
"PARKS, FORESTRY & RECREATION"	2373-40	02-12-2013	02-13-2013	LOWES #02494*	135.04	CAD	135.04	CAD	*****	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2373-41	02-12-2013	02-13-2013	METAL SUPERMARKETS (SC	230.83	CAD	230.83	CAD	2532	STEEL	P00264	E-CENTRAL2-TURF&HORT	5051	Metal Service Centers and Offices	WELDED WIRE MESH	
"PARKS, FORESTRY & RECREATION"	2373-42	02-12-2013	02-13-2013	YAYANG DESIGNS INC.	853.67	CAD	853.67	CAD	2532	STEEL	P00264	E-CENTRAL2-TURF&HORT	5965	Direct Marketing - Combination Catalog a	"FRENCH PICKETS,DECORATIVE BASE"	
"PARKS, FORESTRY & RECREATION"	2384-35	02-20-2013	02-22-2013	CTF SUPPLY (08)	323.22	CAD	323.22	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS C	5085	Industrial Supplies Not Elsewhere Classi	FACE SHIELD CROWN ONLY	
"PARKS, FORESTRY & RECREATION"	2386-44	02-22-2013	02-25-2013	STAPLES STORE #28	33.37	CAD	33.37	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00833	TECH SERV. 3-PARKS C	5943	"Office, School Supply, and Stationery St"	FILE FOLDERS	
					"1,770.11"	CAD	"1,770.11"	CAD								
"PARKS, FORESTRY & RECREATION"	2386-45	02-20-2013	02-25-2013	SUPREME SPORTS INC.	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13156	INSTSPRT-CUMMERPRK	5655	"Sports Apparel, Riding Apparel Stores"	KARATE BELTS	
					5.65	CAD	5.65	CAD								
"PARKS, FORESTRY & RECREATION"	2363-53	02-04-2013	02-06-2013	D   G VACUUM REPAIR SE	687.61	CAD	687.61	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P12064	CENTENNIAL ARENA-W-O	7699	Miscellaneous Repair Shops and Related S	REPAIRS	
"PARKS, FORESTRY & RECREATION"	2380-8	02-15-2013	02-19-2013	RONA # 55090	94.90	CAD	94.90	CAD	3099	GENERAL EQUIPMENT	P12064	CENTENNIAL ARENA-W-O	5251	Hardware Stores	SPREADER BROADCAST	
"PARKS, FORESTRY & RECREATION"	2391-36	02-26-2013	02-28-2013	D   G VACUUM REPAIR SE	148.03	CAD	148.03	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P03056	MIMICO-OPS	7699	Miscellaneous Repair Shops and Related S	REPAIRS	
					930.54	CAD	930.54	CAD								
ENGINEERING & CONSTRUCTION SERVICES 	2362-34	02-04-2013	02-05-2013	TERANET EXPRESS	24.00	CAD	24.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609243	
ENGINEERING & CONSTRUCTION SERVICES 	2362-35	02-04-2013	02-05-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609285	
ENGINEERING & CONSTRUCTION SERVICES 	2362-36	02-04-2013	02-05-2013	TERANET EXPRESS	32.00	CAD	32.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609325	
ENGINEERING & CONSTRUCTION SERVICES 	2362-37	02-04-2013	02-05-2013	TERANET EXPRESS	32.00	CAD	32.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609391	
ENGINEERING & CONSTRUCTION SERVICES 	2362-38	02-04-2013	02-05-2013	TERANET EXPRESS	32.00	CAD	32.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609455	
ENGINEERING & CONSTRUCTION SERVICES 	2362-39	02-04-2013	02-05-2013	TERANET EXPRESS	13.50	CAD	13.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #609541	
ENGINEERING & CONSTRUCTION SERVICES 	2367-41	02-07-2013	02-08-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #613384	
ENGINEERING & CONSTRUCTION SERVICES 	2369-35	02-08-2013	02-11-2013	TERANET EXPRESS	4.00	CAD	4.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #609091	
ENGINEERING & CONSTRUCTION SERVICES 	2374-49	02-13-2013	02-14-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #613321	
ENGINEERING & CONSTRUCTION SERVICES 	2382-28	02-19-2013	02-20-2013	TERANET EXPRESS	32.00	CAD	32.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609411	
ENGINEERING & CONSTRUCTION SERVICES 	2382-29	02-19-2013	02-20-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #609453	
ENGINEERING & CONSTRUCTION SERVICES 	2382-30	02-19-2013	02-20-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609543	
ENGINEERING & CONSTRUCTION SERVICES 	2382-31	02-19-2013	02-20-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610054	
ENGINEERING & CONSTRUCTION SERVICES 	2386-46	02-22-2013	02-25-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610152	
ENGINEERING & CONSTRUCTION SERVICES 	2386-47	02-22-2013	02-25-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610230	
ENGINEERING & CONSTRUCTION SERVICES 	2386-48	02-22-2013	02-25-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610323	
ENGINEERING & CONSTRUCTION SERVICES 	2386-49	02-22-2013	02-25-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610413	
ENGINEERING & CONSTRUCTION SERVICES 	2386-50	02-22-2013	02-25-2013	TERANET EXPRESS	48.00	CAD	48.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #610594	
ENGINEERING & CONSTRUCTION SERVICES 	2386-51	02-22-2013	02-25-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #611155	
ENGINEERING & CONSTRUCTION SERVICES 	2386-52	02-22-2013	02-25-2013	TERANET EXPRESS	25.00	CAD	25.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #611244	
ENGINEERING & CONSTRUCTION SERVICES 	2386-53	02-22-2013	02-25-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #612281	
ENGINEERING & CONSTRUCTION SERVICES 	2386-54	02-22-2013	02-25-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #612325	
ENGINEERING & CONSTRUCTION SERVICES 	2386-55	02-22-2013	02-25-2013	TERANET EXPRESS	51.00	CAD	51.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #612542	
ENGINEERING & CONSTRUCTION SERVICES 	2387-41	02-25-2013	02-26-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #609043	
ENGINEERING & CONSTRUCTION SERVICES 	2390-39	02-26-2013	02-27-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #608433	
ENGINEERING & CONSTRUCTION SERVICES 	2390-40	02-26-2013	02-27-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609032	
ENGINEERING & CONSTRUCTION SERVICES 	2390-41	02-26-2013	02-27-2013	TERANET EXPRESS	48.00	CAD	48.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO PROPERTY SEARCH #609321	
ENGINEERING & CONSTRUCTION SERVICES 	2390-42	02-26-2013	02-27-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines	LRO DOCUMENT VIEW #610014	
					479.50	CAD	479.50	CAD								
"PARKS, FORESTRY & RECREATION"	2365-58	02-05-2013	02-07-2013	CDN TIRE STORE #00697	10.80	CAD	10.80	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07189	BARBARA FRUM-FIT	5200	Home Supply Warehouse	"FREE WEIGHTS, DUMBELLS"	
"PARKS, FORESTRY & RECREATION"	2378-56	02-14-2013	02-18-2013	WAL-MART # 5831	31.64	CAD	31.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07202	EDITHVALE CC-FIT	5411	"Grocery Stores, Supermarkets"	CD PLAYER	
					42.44	CAD	42.44	CAD								
EMERGENCY MEDICAL SERVICES	2353-43	01-30-2013	02-01-2013	WOLSELEY CDA INC-HUDSO	192.67	CAD	192.67	CAD	2535	PLUMBING SUPPLIES	B55100	CARETAKING	1711	"Air Conditioning, Heating, and Plumbing"	FLUSH HANDLES	
					192.67	CAD	192.67	CAD								
"PARKS, FORESTRY & RECREATION"	2353-44	01-30-2013	02-01-2013	THE HOME DEPOT #7011	-145.77	CAD	-145.77	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00898	KIPLING YD-PKS CONST	5200	Home Supply Warehouse	31X23VC-SL	
"PARKS, FORESTRY & RECREATION"	2367-42	02-06-2013	02-08-2013	THE HOME DEPOT #7013	602.19	CAD	602.19	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PKS CONST	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2382-32	02-19-2013	02-20-2013	LAKESHORE LUMBER	28.23	CAD	28.23	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PKS CONST	5251	Hardware Stores	DRYWALL MUDDING TROWEL	
"PARKS, FORESTRY & RECREATION"	2383-34	02-19-2013	02-21-2013	THE HOME DEPOT #7011	18.04	CAD	18.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PKS CONST	5200	Home Supply Warehouse	T3X10PLATI	
"PARKS, FORESTRY & RECREATION"	2383-35	02-19-2013	02-21-2013	THE HOME DEPOT #7013	99.83	CAD	99.83	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PKS CONST	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2383-36	02-20-2013	02-21-2013	CHAUNCEY BUILDERS SUPP	44.93	CAD	44.93	CAD	2775	ASPHALT	P00898	KIPLING YD-PKS CONST	5211	"Building Materials, Lumber Stores"	ASPHALT PATCH/SLABS	
					647.45	CAD	647.45	CAD								
"PARKS, FORESTRY & RECREATION"	2365-59	02-06-2013	02-07-2013	WESTBURNE RUDDY ELECTR	68.42	CAD	68.42	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2367-43	02-07-2013	02-08-2013	CARSON ELECTRIC LTD	36.16	CAD	36.16	CAD	2575	ELECTRICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	7399	Business Services - Not Elsewhere Classi	CAPACITOR	
"PARKS, FORESTRY & RECREATION"	2378-57	02-14-2013	02-18-2013	YORKLAND CONTROLS	95.98	CAD	95.98	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	SWITCH	
"PARKS, FORESTRY & RECREATION"	2378-58	02-15-2013	02-18-2013	WESTBURNE RUDDY ELECTR	55.81	CAD	55.81	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	"ROUND BOX COVER, CONNECTOR ZINC"	
"PARKS, FORESTRY & RECREATION"	2383-37	02-11-2013	02-21-2013	TRIMATE ELECTRIC SUPPL	27.91	CAD	27.91	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	1 POLE 20A SIEMENS BOLT ON	
"PARKS, FORESTRY & RECREATION"	2383-38	02-11-2013	02-21-2013	TRIMATE ELECTRIC SUPPL	47.82	CAD	47.82	CAD	2575	ELECTRICAL SUPPLIES	P07707	RODING CC-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	SP BUILT-IN THERMOSTAT KIT	
"PARKS, FORESTRY & RECREATION"	2383-39	02-11-2013	02-21-2013	TRIMATE ELECTRIC SUPPL	356.97	CAD	356.97	CAD	2575	ELECTRICAL SUPPLIES	P07659	DOUGLAS SNOW-OPERATI	7629	"Appliance Repair Shops, Electrical and S"	LMS85 VAL LENS ONLY	
					689.07	CAD	689.07	CAD								
"PARKS, FORESTRY & RECREATION"	2367-44	02-07-2013	02-08-2013	STRONGCO EQUIPMENT	41.23	CAD	41.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	PARTS: SPRING & HOOK	
"PARKS, FORESTRY & RECREATION"	2386-56	02-21-2013	02-25-2013	G C DUKE EQUIPMENT LTD	308.29	CAD	308.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	5046	Commercial Equipment Not Elsewhere Class	"PARTS: FILTER,AIR CLEANER"	
					349.52	CAD	349.52	CAD								
"PARKS, FORESTRY & RECREATION"	2358-63	02-02-2013	02-04-2013	TELUS MOBILITY #8250	39.54	CAD	39.54	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00155	TOR ISLANDS-TURF&HOR	4812	Telecommunication Equipment Including Te	CELL PHONE CASE	
"PARKS, FORESTRY & RECREATION"	2365-60	02-06-2013	02-07-2013	MOUNTAIN EQUIP CO-OP	95.20	CAD	95.20	CAD	2710	GENERAL HARDWARE	P00141	TOR ISLANDS-PKS MAIN	5655	"Sports Apparel, Riding Apparel Stores"	"LIGHTS, TUBES, LEVERS"	
"PARKS, FORESTRY & RECREATION"	2369-36	02-10-2013	02-11-2013	ISAOI ONT	427.14	CAD	427.14	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	P00155	TOR ISLANDS-TURF&HOR	7399	Business Services - Not Elsewhere Classi	CONFERENCE REGISTRATION	
"PARKS, FORESTRY & RECREATION"	2370-33	02-09-2013	02-12-2013	CDN TIRE STORE #00087	235.22	CAD	235.22	CAD	2610	KITCHEN SUPPLIES	P00155	TOR ISLANDS-TURF&HOR	5200	Home Supply Warehouse	"CORNINGWARES, PANS"	
					797.10	CAD	797.10	CAD								
"PARKS, FORESTRY & RECREATION"	2358-64	02-02-2013	02-04-2013	MERRETT HOME HARDWARE	36.11	CAD	36.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SP	5251	Hardware Stores	RED DUCT TAPE	
"PARKS, FORESTRY & RECREATION"	2386-57	02-24-2013	02-25-2013	MERRETT HOME HARDWARE	37.24	CAD	37.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SP	5251	Hardware Stores	WHITE DUCT TAPE	
"PARKS, FORESTRY & RECREATION"	2391-37	02-26-2013	02-28-2013	THE HOME DEPOT #7030	65.52	CAD	65.52	CAD	2710	GENERAL HARDWARE	P12024	METRO TRACK/FIELD-SP	5200	Home Supply Warehouse	BOW RAKE	
					138.87	CAD	138.87	CAD								
SOLID WASTE MANAGEMENT	2365-61	02-05-2013	02-07-2013	BRAFASCO/CONCORD	18.96	CAD	18.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW312-13-05	KEELE VALLEY - BASIC	5085	Industrial Supplies Not Elsewhere Classi	NUTS AND BOLTS FOR BUILDING SHELVES	
SOLID WASTE MANAGEMENT	2365-62	02-06-2013	02-07-2013	LOWES #02632*	55.28	CAD	55.28	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW312-13-05	KEELE VALLEY - BASIC	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2367-45	02-07-2013	02-08-2013	LOWES #02632*	28.11	CAD	28.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW312-13-05	KEELE VALLEY - BASIC	5200	Home Supply Warehouse	DRP GAL S750 VNL TILE ADHESIVE for bathroom	
SOLID WASTE MANAGEMENT	2370-34	02-11-2013	02-12-2013	LOWES #02632*	40.59	CAD	40.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW312-13-05	KEELE VALLEY - BASIC	5200	Home Supply Warehouse	290ML GE SILICONE II KB SUPREME C bathroom repair	
					142.94	CAD	142.94	CAD								
"PARKS, FORESTRY & RECREATION"	2362-40	02-03-2013	02-05-2013	WAL-MART # 3105	12.68	CAD	12.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11560	CHALKFARM-SPORTS	5310	Discount Stores	VALENTINES CARDS	
"PARKS, FORESTRY & RECREATION"	2362-41	02-04-2013	02-05-2013	NOFRILLS CARLO'S 705	150.68	CAD	150.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11560	CHALKFARM-SPORTS	5411	"Grocery Stores, Supermarkets"	BREAKFAST PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2363-54	02-04-2013	02-06-2013	THE HOME DEPOT #7134	91.18	CAD	91.18	CAD	2570	JANITORIAL SUPPLIES	P06683	CHALKFARM CC-OPERATI	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2369-37	02-10-2013	02-11-2013	FORTINO'S (MOUNTAINASH	30.38	CAD	30.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11560	CHALKFARM-SPORTS	5411	"Grocery Stores, Supermarkets"	VALENTINES DAY COOKIES	
"PARKS, FORESTRY & RECREATION"	2373-43	02-11-2013	02-13-2013	WAL-MART # 3740	55.35	CAD	55.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11560	CHALKFARM-SPORTS	5411	"Grocery Stores, Supermarkets"	PANCAKE BREAKFAST SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2373-44	02-12-2013	02-13-2013	IKEA VAUGHAN	67.77	CAD	67.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06683	CHALKFARM CC-OPERATI	5712	"Equipment, Furniture, and Home Furnishin"	WEIGHTROOM CURTAINS	
"PARKS, FORESTRY & RECREATION"	2378-59	02-15-2013	02-18-2013	WAL-MART #1004	113.61	CAD	113.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06683	CHALKFARM CC-OPERATI	5411	"Grocery Stores, Supermarkets"	SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2380-9	02-15-2013	02-19-2013	CDN TIRE STORE #00182	58.48	CAD	58.48	CAD	2570	JANITORIAL SUPPLIES	P06683	CHALKFARM CC-OPERATI	5200	Home Supply Warehouse	CLEANING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2382-33	02-17-2013	02-20-2013	WAL-MART # 3740	40.48	CAD	40.48	CAD	2710	GENERAL HARDWARE	P06683	CHALKFARM CC-OPERATI	5411	"Grocery Stores, Supermarkets"	HOOKS	
"PARKS, FORESTRY & RECREATION"	2386-58	02-21-2013	02-25-2013	WAL-MART # 3740	62.08	CAD	62.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06683	CHALKFARM CC-OPERATI	5411	"Grocery Stores, Supermarkets"	SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2386-59	02-22-2013	02-25-2013	NOFRILLS CARLO'S 705	78.77	CAD	78.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06683	CHALKFARM CC-OPERATI	5411	"Grocery Stores, Supermarkets"	BREAKFAST PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2390-43	02-26-2013	02-27-2013	THE CRAFT   HOBBY EMPO	210.85	CAD	210.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11560	CHALKFARM-SPORTS	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2391-38	02-26-2013	02-28-2013	PARTY CITY-NORTH YORK	20.23	CAD	20.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11560	CHALKFARM-SPORTS	5999	Miscellaneous and Specialty Retail Store	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2391-39	02-26-2013	02-28-2013	WAL-MART # 3740	50.18	CAD	50.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11560	CHALKFARM-SPORTS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES	
					"1,042.72"	CAD	"1,042.72"	CAD								
"PARKS, FORESTRY & RECREATION"	2365-63	02-06-2013	02-07-2013	GOLDEN BAY CORP.	65.00	CAD	65.00	CAD	2665	PROTECTIVE CLOTHING	P10154	JOHN INNES-PGM SUPP	5941	Sporting Goods Stores	BOMBER JACKET FOR STAFF MEMBER	
					65.00	CAD	65.00	CAD								
TRANSPORTATION SERVICES 	2370-35	02-11-2013	02-12-2013	PARLIAMENT BUILDING SU	29.83	CAD	29.83	CAD	2531	LUMBER	TP0333	"RW EXPRESSWAY-D1,A1"	5211	"Building Materials, Lumber Stores"	12 2X2 FOR GUIDE RAILS	
TRANSPORTATION SERVICES 	2370-36	02-11-2013	02-12-2013	ATLAS MACHINERY SUPPLY	155.83	CAD	155.83	CAD	2710	GENERAL HARDWARE	TP0333	"RW EXPRESSWAY-D1,A1"	5251	Hardware Stores	PART TO FIX VACUUM	
TRANSPORTATION SERVICES 	2373-45	02-11-2013	02-13-2013	CTF SUPPLY (11)	11.30	CAD	11.30	CAD	2710	GENERAL HARDWARE	TP0333	"RW EXPRESSWAY-D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	PLASTIC PLUGS	
					196.96	CAD	196.96	CAD								
"PARKS, FORESTRY & RECREATION"	2367-46	02-06-2013	02-08-2013	DELTA ENGRAVERS 1988 I	231.65	CAD	231.65	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00364	N-EAST-PKS MAINT/RPR	7311	Advertising Services	PLAQUE ON GRANITE	
"PARKS, FORESTRY & RECREATION"	2373-46	02-11-2013	02-13-2013	THE HOME DEPOT #7129	18.07	CAD	18.07	CAD	2710	GENERAL HARDWARE	P00427	PRN-PKS CONSTRUCTN	5200	Home Supply Warehouse	E NIMH AA-4	
"PARKS, FORESTRY & RECREATION"	2376-36	02-11-2013	02-15-2013	D/M PRINTING	72.32	CAD	72.32	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P00364	N-EAST-PKS MAINT/RPR	7338	"Quick Copy, Reproduction, and Blueprinti"	PRINTING	
					322.04	CAD	322.04	CAD								
"PARKS, FORESTRY & RECREATION"	2353-45	01-30-2013	02-01-2013	METRO #493	39.54	CAD	39.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PGRM-KIDS IN KITCHEN	
"PARKS, FORESTRY & RECREATION"	2358-65	02-01-2013	02-04-2013	CLAIRE'S #2701	54.24	CAD	54.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06452	ELMS CS-ARTS-VISL/PE	5631	Women's Accessory and Specialty Stores	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2362-42	02-01-2013	02-05-2013	FOOD BASICS #689	100.60	CAD	100.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM SIMPLY COOKING	
"PARKS, FORESTRY & RECREATION"	2362-43	02-04-2013	02-05-2013	OLD NAVY	28.18	CAD	28.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06452	ELMS CS-ARTS-VISL/PE	5651	Family Clothing Stores	DANCE RECITAL COSTUMING	
"PARKS, FORESTRY & RECREATION"	2362-44	02-04-2013	02-05-2013	OLD NAVY 3521	81.73	CAD	81.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06452	ELMS CS-ARTS-VISL/PE	5651	Family Clothing Stores	DANCE RECITAL COSTUMING	
