Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5037-96	2018-07-24	2018-07-24	NOBLE 1017	-805.57	CAD	-805.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457031	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PURCHASE CANCELLATION
FACILITIES MANAGEMENT	5038-118	2018-07-25	2018-07-25	NOBLE 1017	204.00	CAD	204.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457031	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	VALVES TO BE REPLACED
					"1,812.62"	CAD	"1,812.62"	CAD							
"PARKS, FORESTRY & RECREATION"	5027-82	2018-07-09	2018-07-10	THE HOME DEPOT #7078	180.69	CAD	180.69	CAD	3080	M & E - HAND TOOLS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	**MORE**  LEVEL-9
"PARKS, FORESTRY & RECREATION"	5029-206	2018-07-13	2018-07-13	BERNARDI BUILDING SUPP	316.68	CAD	316.68	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	CONSTRUCTION MATERIAL
"PARKS, FORESTRY & RECREATION"	5034-187	2018-07-19	2018-07-19	TIM HORTONS 938 QTH	22.02	CAD	22.02	CAD	2741	FOOD COSTS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5814	Quick Payment Service - Fast-Food Restau	FOOD
"PARKS, FORESTRY & RECREATION"	5040-51	2018-07-26	2018-07-27	JACK WATSON SPORTS INC	"2,398.31"	CAD	"2,398.31"	CAD	3099	GENERAL EQUIPMENT	P12302	RW-OU-OPERATIONS OUT POOL-FAIRBANK	5941	Sporting Goods Stores	NETTING
					"2,917.70"	CAD	"2,917.70"	CAD							
"PARKS, FORESTRY & RECREATION"	5020-111	2018-06-30	2018-07-02	DOLLARAMA # 420	75.71	CAD	75.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	ECOLOGY SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-112	2018-06-30	2018-07-02	SCHOLAR S CHOICE	344.45	CAD	344.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5949	"Fabric, Needlework, Piece Goods, and Sew"	"CONSTRUCTION PAPERS, MODELING CLAYS, BRISTOL BOARDS"
"PARKS, FORESTRY & RECREATION"	5020-113	2018-06-29	2018-07-02	CDN TIRE STORE #00182	108.42	CAD	108.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5200	Home Supply Warehouse	SCIENCE PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-114	2018-06-30	2018-07-02	MICHAELS #3983	242.01	CAD	242.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	CRAFT & ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-115	2018-06-30	2018-07-02	BEST BUY CANADA #927	169.47	CAD	169.47	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12637	EDGEHILL HOUSE-PROG SUPPORT	5732	Electronic Sales	KEYBOARDS FOR MUSIC PROGRAM
"PARKS, FORESTRY & RECREATION"	5020-116	2018-06-30	2018-07-02	BEST BUY CANADA #927	197.73	CAD	197.73	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12637	EDGEHILL HOUSE-PROG SUPPORT	5732	Electronic Sales	KEYBOARD AND STAND FOR SUMMER PRESCHOOL MUSIC PROGRAM
"PARKS, FORESTRY & RECREATION"	5020-117	2018-06-30	2018-07-02	DESERRES	267.70	CAD	267.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-118	2018-06-30	2018-07-02	SPN*GIANT TIGER	98.31	CAD	98.31	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5969	Direct Marketing - Other Direct Marketer	UMBRELLA BASE
"PARKS, FORESTRY & RECREATION"	5024-328	2018-07-06	2018-07-06	DOLLAR TREE CANADA STO	60.94	CAD	60.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5331	Variety Stores	SUMMER CAMP SUPPLIES/PRIZES
"PARKS, FORESTRY & RECREATION"	5024-329	2018-07-06	2018-07-06	RCSS WESTON 2800	42.23	CAD	42.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SPECIA EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5024-330	2018-07-06	2018-07-06	SQ     *SQ *PIANOTUNER	120.91	CAD	120.91	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P12637	EDGEHILL HOUSE-PROG SUPPORT	1520	General Contractors - Residential and Co	PIANO TUNING
"PARKS, FORESTRY & RECREATION"	5025-78	2018-07-07	2018-07-07	DOLLARAMA # 420	91.25	CAD	91.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	SPECIAL EVENT/SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5025-79	2018-07-07	2018-07-07	TEESHIRT PEOPLE	170.56	CAD	170.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5611	Men's and Boy's Clothing and Furnishings	T SHIRTS FOR TIE DYING
"PARKS, FORESTRY & RECREATION"	5025-80	2018-07-06	2018-07-06	PIZZA NOVA 011	53.90	CAD	53.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA
"PARKS, FORESTRY & RECREATION"	5027-121	2018-07-10	2018-07-10	INT*IN *HANDS ON EXOTI	412.45	CAD	412.45	CAD	4102	ENTERTAINER AND BAND FEES	P12637	EDGEHILL HOUSE-PROG SUPPORT	7999	Recreation Services (Not Elsewhere Class	CAMP SPECIAL GUEST
"PARKS, FORESTRY & RECREATION"	5028-160	2018-07-11	2018-07-11	RCSS WESTON 2800	29.86	CAD	29.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM - BUTTER
"PARKS, FORESTRY & RECREATION"	5029-296	2018-07-11	2018-07-12	WAL-MART #1004	5.73	CAD	5.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	PICTURES FOR CAMP ACTIVITY
"PARKS, FORESTRY & RECREATION"	5030-87	2018-07-13	2018-07-13	PIZZA NOVA 011	60.99	CAD	60.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA
"PARKS, FORESTRY & RECREATION"	5031-86	2018-07-15	2018-07-16	WAL-MART #1004	61.03	CAD	61.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	OUTDOOR EQUIPMENT FOR CAMP
"PARKS, FORESTRY & RECREATION"	5032-110	2018-07-17	2018-07-17	RCSS WESTON 2800	133.70	CAD	133.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	CAMP - SNACKS
"PARKS, FORESTRY & RECREATION"	5034-280	2018-07-18	2018-07-19	CDN TIRE STORE #00321	94.82	CAD	94.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5200	Home Supply Warehouse	CAMP SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5034-281	2018-07-18	2018-07-19	WAL-MART #5831	108.64	CAD	108.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5035-73	2018-07-20	2018-07-20	PIZZA NOVA 011	81.31	CAD	81.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA
"PARKS, FORESTRY & RECREATION"	5037-137	2018-07-24	2018-07-24	RAISING ARTISTS	937.90	CAD	937.90	CAD	4118	TICKETS AND ADMISSION FEES	P12637	EDGEHILL HOUSE-PROG SUPPORT	7032	Recreational and Sporting Camps	CREATIVE CAMP ACTIVITY
"PARKS, FORESTRY & RECREATION"	5038-154	2018-07-25	2018-07-25	NOFRILLS ROSS 782	82.97	CAD	82.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5038-155	2018-07-25	2018-07-25	DESERRES	263.90	CAD	263.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5039-282	2018-07-26	2018-07-26	PIZZA NOVA 011	10.16	CAD	10.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA
"PARKS, FORESTRY & RECREATION"	5039-283	2018-07-26	2018-07-26	PIZZA NOVA 011	49.15	CAD	49.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA
"PARKS, FORESTRY & RECREATION"	5039-284	2018-07-27	2018-07-27	HOBBY WORLD	100.06	CAD	100.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5970	"Artist Supply Stores, Craft Shops"	CRAFT/PAINT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5039-285	2018-07-26	2018-07-26	SQ     *SQ *PIANOTUNER	226.00	CAD	226.00	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P12637	EDGEHILL HOUSE-PROG SUPPORT	1520	General Contractors - Residential and Co	PIANO TUNING
"PARKS, FORESTRY & RECREATION"	5040-66	2018-07-27	2018-07-27	MASTERMIND - ETOBICOKE	237.04	CAD	237.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	"WATER BALLOONS, BOARD GAMES"
"PARKS, FORESTRY & RECREATION"	5042-139	2018-07-30	2018-07-31	WAL-MART # 3105	144.73	CAD	144.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	CAMP/BAKING SUPPLIES
					"5,084.03"	CAD	"5,084.03"	CAD							
"PARKS, FORESTRY & RECREATION"	5021-87	2018-07-03	2018-07-03	BELL TV	88.47	CAD	88.47	CAD	4441	CONTRACTED SERVICES - CABLE TV	P06218	AMESBURY CC-SPORTS	4812	Telecommunication Equipment Including Te	TV SERVICE
					88.47	CAD	88.47	CAD							
FACILITIES MANAGEMENT	5029-297	2018-07-12	2018-07-12	WWG / TOTALINE	399.57	CAD	399.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455298	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	NEW MOTOR
FACILITIES MANAGEMENT	5029-298	2018-07-12	2018-07-12	WWG / TOTALINE	"2,367.35"	CAD	"2,367.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456559	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PORTABLE AC UNITS
FACILITIES MANAGEMENT	5029-299	2018-07-12	2018-07-12	WWG / TOTALINE	"2,367.35"	CAD	"2,367.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61453327	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PORTABLE AC UNITS
FACILITIES MANAGEMENT	5034-282	2018-07-20	2018-07-20	NOBLE 1017	435.75	CAD	435.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61449856	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	NOBLE
					"5,570.02"	CAD	"5,570.02"	CAD							
TORONTO WATER	5023-147	2018-07-04	2018-07-04	CENTREVILLE	525.00	CAD	525.00	CAD	4820	BUSINESS MEETING EXPENSES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	7996	"Amusement Parks, Carnivals, Circuses, Fo"	FOOD FOR MOECC STAFF TOUR
TORONTO WATER	5037-138	2018-07-24	2018-07-24	OSPE	202.27	CAD	202.27	CAD	4760	MEMBERSHIP FEES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	8699	"Organizations, Membership - Not Elsewher"	MEMEBERSHIP RENEWAL
					727.27	CAD	727.27	CAD							
FIRE SERVICES	5024-331	2018-07-05	2018-07-05	JEFF SMITH PLUMBING &	421.30	CAD	421.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0046	HUSAR-FIRE	1711	"Air Conditioning, Heating, and Plumbing"	WATER PUMP PARTS
FIRE SERVICES	5026-110	2018-07-09	2018-07-09	CITY ELECTRIC SUPPLY	16.50	CAD	16.50	CAD	2575	ELECTRICAL SUPPLIES	FR0046	HUSAR-FIRE	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL GROUND CLAMP
FIRE SERVICES	5031-87	2018-07-16	2018-07-16	ATLAS POLAR COMPANY LI	"1,472.78"	CAD	"1,472.78"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	FR0046	HUSAR-FIRE	5046	Commercial Equipment Not Elsewhere Class	CRANE CERTIFICATION
FIRE SERVICES	5035-74	2018-07-20	2018-07-20	MOUNTAIN EQUIPMENT CO-	66.00	CAD	66.00	CAD	2741	FOOD COSTS	FR0046	HUSAR-FIRE	5941	Sporting Goods Stores	MEALS READY TO EAT
FIRE SERVICES	5035-75	2018-07-21	2018-07-21	MOUNTAIN EQUIPMENT CO-	8.00	CAD	8.00	CAD	2741	FOOD COSTS	FR0046	HUSAR-FIRE	5941	Sporting Goods Stores	MEALS READY TO EAT
FIRE SERVICES	5038-156	2018-07-25	2018-07-25	NOBLE 1071	67.49	CAD	67.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0046	HUSAR-FIRE	5251	Hardware Stores	WATER CHECK VALVES
FIRE SERVICES	5039-286	2018-07-26	2018-07-26	MOUNTAIN EQUIPMENT CO-	5.00	CAD	5.00	CAD	2741	FOOD COSTS	FR0046	HUSAR-FIRE	5941	Sporting Goods Stores	MEC MEMBERSHIP
FIRE SERVICES	5039-287	2018-07-25	2018-07-26	THE HOME DEPOT #7012	57.32	CAD	57.32	CAD	2710	GENERAL HARDWARE	FR0046	HUSAR-FIRE	5200	Home Supply Warehouse	VELCRO TAPE
FIRE SERVICES	5039-288	2018-07-26	2018-07-26	NOBLE 1071	45.60	CAD	45.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0046	HUSAR-FIRE	5251	Hardware Stores	WATER CHECK VALVES
FIRE SERVICES	5041-97	2018-07-30	2018-07-30	PLAN GROUP INC.	192.67	CAD	192.67	CAD	3099	GENERAL EQUIPMENT	FR0026	HUSAR-PROVINCE	5065	Electrical Parts and Equipment	CONFERENCE CAMERA SHELF
FIRE SERVICES	5042-140	2018-07-31	2018-07-31	TPA/GREEN  P       QPL	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0046	HUSAR-FIRE	7523	Automobile Parking Lots and Garages	PARKING EXPENSE
FIRE SERVICES	5042-141	2018-07-31	2018-07-31	LINEMANS TESTING LABOR	"2,452.88"	CAD	"2,452.88"	CAD	2575	ELECTRICAL SUPPLIES	FR0026	HUSAR-PROVINCE	5085	Industrial Supplies Not Elsewhere Classi	GROUNDING CABLES
					"4,820.54"	CAD	"4,820.54"	CAD							
"PARKS, FORESTRY & RECREATION"	5020-119	2018-06-29	2018-07-02	THE HOME DEPOT #7109	129.17	CAD	129.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13184	INSTRCT SPORTS-TOPHAM PARK	5200	Home Supply Warehouse	**MORE**  FENCE
"PARKS, FORESTRY & RECREATION"	5020-120	2018-06-29	2018-07-02	WAL-MART #3159	50.71	CAD	50.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13184	INSTRCT SPORTS-TOPHAM PARK	5411	"Grocery Stores, Supermarkets"	PLAY BALLS
"PARKS, FORESTRY & RECREATION"	5037-139	2018-07-24	2018-07-24	LOWES #03201*	106.11	CAD	106.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13096	GENERAL LEADERSHIP - INNERCITY OUTTRIP'G	5200	Home Supply Warehouse	**MORE**  BAMBOO 6-FT STAKE- 6 PACK
					285.99	CAD	285.99	CAD							
"PARKS, FORESTRY & RECREATION"	5024-332	2018-07-05	2018-07-05	WATER AND ICE NORTH AM	960.50	CAD	960.50	CAD	2570	JANITORIAL SUPPLIES	P11974	FACILITY OPERATIONS - JJ PICCININNI	5996	Swimming Pools - Sales and Supplies	POOL FILTER BAGS
"PARKS, FORESTRY & RECREATION"	5035-76	2018-07-20	2018-07-20	THE HOME DEPOT #7013	189.84	CAD	189.84	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06724	BOB ABATE CC-OPERATIONS	5200	Home Supply Warehouse	FAN BLOWER
"PARKS, FORESTRY & RECREATION"	5036-91	2018-07-23	2018-07-23	RONA # 55130	94.86	CAD	94.86	CAD	2570	JANITORIAL SUPPLIES	P11977	FACILITY OPERATIONS - ANNETTE	5251	Hardware Stores	SOFT BROOMS HOSE HOLDER
"PARKS, FORESTRY & RECREATION"	5038-157	2018-07-25	2018-07-25	BASTONE HOME HARDWARE	12.16	CAD	12.16	CAD	2570	JANITORIAL SUPPLIES	P07728	WALLACE EMERSON-OPERATIONS	5251	Hardware Stores	DOOR STOPS
"PARKS, FORESTRY & RECREATION"	5039-289	2018-07-25	2018-07-26	THE HOME DEPOT #7013	40.56	CAD	40.56	CAD	2710	GENERAL HARDWARE	P11974	FACILITY OPERATIONS - JJ PICCININNI	5200	Home Supply Warehouse	**MORE**  PAINT MIXER
"PARKS, FORESTRY & RECREATION"	5041-98	2018-07-27	2018-07-30	CDN TIRE STORE #00654	36.11	CAD	36.11	CAD	2570	JANITORIAL SUPPLIES	P12837	RS- WELLES-COMM CTRE-OPERATIONS	5200	Home Supply Warehouse	BELTS
					"1,334.03"	CAD	"1,334.03"	CAD							
FACILITIES MANAGEMENT	5029-300	2018-07-12	2018-07-12	G.K. CHEMICAL	144.64	CAD	144.64	CAD	2570	JANITORIAL SUPPLIES	FA0721	433 EASTERN AVE-CSTD	7349	"Cleaning and Maintenance, Janitorial Ser"	E10 DINFECTANT
					144.64	CAD	144.64	CAD							
REVENUE SERVICES	5029-301	2018-07-14	2018-07-14	CHARTERED PROFESSIONAL	508.50	CAD	508.50	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0160	REV ACCTG & COLL ADMIN	8699	"Organizations, Membership - Not Elsewher"	CONFERENCE REGISTRATION
REVENUE SERVICES	5030-88	2018-07-13	2018-07-13	MFOA	"1,243.00"	CAD	"1,243.00"	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0160	REV ACCTG & COLL ADMIN	8699	"Organizations, Membership - Not Elsewher"	MFOA CONFERENCE REGISTRATION
REVENUE SERVICES	5039-290	2018-07-28	2018-07-28	ONT MUNC TAX & REV ASS	779.70	CAD	779.70	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0195	REV SVCS - DIR OFFF	8641	"Associations - Civic, Social, and Frater"	2018 OMTRA FALL CONFERENCE REGISTRATION
REVENUE SERVICES	5039-291	2018-07-28	2018-07-28	ONT MUNC TAX & REV ASS	779.70	CAD	779.70	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0151	OPER SUPP.  ADMIN & BUDGETS	8641	"Associations - Civic, Social, and Frater"	2018 OMTRA FALL CONFERENCE REGISTRATION
					"3,310.90"	CAD	"3,310.90"	CAD							
"PARKS, FORESTRY & RECREATION"	5034-283	2018-07-19	2018-07-19	BEST BUY CANADA #949	145.18	CAD	145.18	CAD	3410	COMPUTERS - HARDWARE	P03368	YOUTH OUTREACH NORTH YORK	5732	Electronic Sales	IPAD KEYBOARD
"PARKS, FORESTRY & RECREATION"	5037-140	2018-07-24	2018-07-24	LOBLAWS #1010	83.49	CAD	83.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	"FRUIT PLATTER, SALAD"
"PARKS, FORESTRY & RECREATION"	5037-141	2018-07-24	2018-07-24	DOLLARAMA # 800	28.18	CAD	28.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5310	Discount Stores	"TABLE CLOTH, FORKS, SPOONS"
"PARKS, FORESTRY & RECREATION"	5042-142	2018-07-31	2018-07-31	LOBLAWS #1010	23.70	CAD	23.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES
"PARKS, FORESTRY & RECREATION"	5042-143	2018-07-31	2018-07-31	LOBLAWS #1010	51.79	CAD	51.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03391	SPECIAL EVENTS - CITY WIDE YOUTH	5411	"Grocery Stores, Supermarkets"	"JUICE, MANGO, FRUIT PUNCH"
"PARKS, FORESTRY & RECREATION"	5042-144	2018-07-31	2018-07-31	DOLLARAMA # 800	66.16	CAD	66.16	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P03391	SPECIAL EVENTS - CITY WIDE YOUTH	5310	Discount Stores	"MARKERS, BRISTOL BOARDS, CRAYONS"
					398.50	CAD	398.50	CAD							
FACILITIES MANAGEMENT	5021-88	2018-07-03	2018-07-03	WASTECO	380.20	CAD	380.20	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	61395018	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	4900	"Utilities - Electric, Gas, Sanitary, Wat"	GARBAGE SERVICES; BLANKET CONTRACT EXPIRED
FACILITIES MANAGEMENT	5021-89	2018-07-03	2018-07-03	WASTECO	735.23	CAD	735.23	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	61351293	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	4900	"Utilities - Electric, Gas, Sanitary, Wat"	GARBAGE SERVICES; BLANKET CONTRACT EXPIRED
FACILITIES MANAGEMENT	5021-90	2018-07-03	2018-07-03	WASTECO	16.90	CAD	16.90	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	61383624	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	4900	"Utilities - Electric, Gas, Sanitary, Wat"	GARBAGE SERVICES; BLANKET CONTRACT EXPIRED
					"1,132.33"	CAD	"1,132.33"	CAD							
"PARKS, FORESTRY & RECREATION"	5028-161	2018-07-10	2018-07-11	ONEIDA EQUIPMENT LTD	27.62	CAD	27.62	CAD	3080	M & E - HAND TOOLS	P00404	N-CENTRAL-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	ESS CHAIN FOR POLE SAW
"PARKS, FORESTRY & RECREATION"	5032-111	2018-07-16	2018-07-17	THE HOME DEPOT #7129	36.62	CAD	36.62	CAD	4411	CONTRACTED SERVICES - HEATING & AIR COND	P10908	NY SKI CENTRE-OPERATIONS	5200	Home Supply Warehouse	**MORE**  50FT ROPE
"PARKS, FORESTRY & RECREATION"	5034-284	2018-07-20	2018-07-20	BRETT YOUNG	791.00	CAD	791.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P10908	NY SKI CENTRE-OPERATIONS	0763	Agricultural Cooperatives	FIELD PAINT
					855.24	CAD	855.24	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5024-333	2018-07-06	2018-07-06	INSTITUTE OF PUBLIC	155.00	CAD	155.00	CAD	4760	MEMBERSHIP FEES	ED0160	PS PD POLICY DEVELOPMENT EDC	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP FEES
ECONOMIC DEVELOPMENT & CULTURE	5038-158	2018-07-24	2018-07-25	THE GLOBE AND MAIL	27.07	CAD	27.07	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0160	PS PD POLICY DEVELOPMENT EDC	5192	"Books, Periodicals, and Newspapers"	SUBSCRIPTION
					182.07	CAD	182.07	CAD							
"PARKS, FORESTRY & RECREATION"	5029-349	2018-07-12	2018-07-12	LOBLAWS 1099	137.96	CAD	137.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	END OF SEASON MEETING
"PARKS, FORESTRY & RECREATION"	5029-350	2018-07-13	2018-07-13	MICHAELS #4921	403.59	CAD	403.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5945	"Game, Toy, and Hobby Shops"	ARC TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5031-109	2018-07-16	2018-07-16	RCSS WESTON 2800	327.43	CAD	327.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	CLASP SITE SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5032-127	2018-07-17	2018-07-17	MICHAELS #4921	95.09	CAD	95.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5945	"Game, Toy, and Hobby Shops"	TRAINING SUPPLIES
					964.07	CAD	964.07	CAD							
