Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
TORONTO WATER	5594-164	2020-08-12	2020-08-12	AMZ SNAKEHIVE CASES	-49.99	CAD	-49.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6050	C&TS: CUSTOMER FIELD SERVICES	4816	Computer Network/Information Services	REFUND
TORONTO WATER	5596-144	2020-08-12	2020-08-14	MECP-DRINK WAT WASTE C	170.00	CAD	170.00	CAD	4760	MEMBERSHIP FEES	TW6050	C&TS: CUSTOMER FIELD SERVICES	9399	Government Services - Not Elsewhere Clas	OWWCO LICENSE RENEWAL
TORONTO WATER	5597-253	2020-08-13	2020-08-17	WAL-MART #1139	42.91	CAD	42.91	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6050	C&TS: CUSTOMER FIELD SERVICES	5411	"Grocery Stores, Supermarkets"	WALL CLOCK
					162.92	CAD	162.92	CAD							
TORONTO WATER	5595-132	2020-08-12	2020-08-13	STAPLES STORE #57	497.19	CAD	497.19	CAD	3410	COMPUTERS - HARDWARE	TW2015	D&C: OPERATIONAL CO-ORDINATION	5943	"Office, School Supply, and Stationery St"	HEADPHONES/ MIC FOR REMOTE WORK
					497.19	CAD	497.19	CAD							
TORONTO WATER	5604-128	2020-08-25	2020-08-26	BEST BUY #617	45.19	CAD	45.19	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2015	D&C: OPERATIONAL CO-ORDINATION	5732	Electronic Sales	SUPPLIES
TORONTO WATER	5604-129	2020-08-25	2020-08-26	BEST BUY CANADA #932	135.57	CAD	135.57	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2015	D&C: OPERATIONAL CO-ORDINATION	5732	Electronic Sales	SUPPLIES
TORONTO WATER	5604-130	2020-08-25	2020-08-26	BEST BUY CANADA #932	135.57	CAD	135.57	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2015	D&C: OPERATIONAL CO-ORDINATION	5732	Electronic Sales	SUPPLIES
					316.33	CAD	316.33	CAD							
FIRE SERVICES	5586-259	2020-07-29	2020-08-03	SHELL	48.63	CAD	48.63	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE - FULL SERVICE
FIRE SERVICES	5597-254	2020-08-14	2020-08-17	NOBLETON ESSO	58.64	CAD	58.64	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE - SELF SERVICE
FIRE SERVICES	5600-138	2020-08-17	2020-08-20	SHELL	55.21	CAD	55.21	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE - FULL SERVICE
FIRE SERVICES	5602-204	2020-08-21	2020-08-24	WHAT A CONVENIENCE STO	50.16	CAD	50.16	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5499	Miscellaneous Food Stores - Convenience	FUEL
FIRE SERVICES	5607-183	2020-08-29	2020-08-31	WHAT A CONVENIENCE STO	57.70	CAD	57.70	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5499	Miscellaneous Food Stores - Convenience	FUEL
					270.34	CAD	270.34	CAD							
TRANSPORTATION SERVICES	5588-78	2020-08-04	2020-08-05	BEST BUY # 953	67.79	CAD	67.79	CAD	3410	COMPUTERS - HARDWARE	TS8040	AUTOMATED ENFORCEMENT	5732	Electronic Sales	LOGITECH STEREO USB HEADSETS
TRANSPORTATION SERVICES	5601-151	2020-08-19	2020-08-21	MOF-CENTRAL COLLECTNS	149.95	CAD	149.95	CAD	4482	C. SRV - FIELD ELECT	TS8040	AUTOMATED ENFORCEMENT	9399	Government Services - Not Elsewhere Clas	MTO MUNICIPAL RED LIGHT CAMERA INITIATIVE
					217.74	CAD	217.74	CAD							
SOLID WASTE MANAGEMENT	5586-260	2020-07-30	2020-08-03	THE HOME DEPOT #7012	91.78	CAD	91.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0850	BERMONDSEY TS SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  MINI BRUSH
SOLID WASTE MANAGEMENT	5591-171	2020-08-05	2020-08-07	THE HOME DEPOT #7012	119.71	CAD	119.71	CAD	2715	PAINT SUPPLIES	SW0850	BERMONDSEY TS SITE MAINTENANCE	5200	Home Supply Warehouse	TRMCLD 3.78L
SOLID WASTE MANAGEMENT	5599-141	2020-08-18	2020-08-19	RONA # 55340	60.16	CAD	60.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0856	VICTORIA PARK TS SITE MAINTENANCE	5251	Hardware Stores	RENOVATION SUPPLIES (W.O.# 337188)
SOLID WASTE MANAGEMENT	5607-184	2020-08-28	2020-08-31	THE HOME DEPOT #7107	39.45	CAD	39.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0856	VICTORIA PARK TS SITE MAINTENANCE	5200	Home Supply Warehouse	MIRROR
					311.10	CAD	311.10	CAD							
"PARKS, FORESTRY & RECREATION"	5592-207	2020-08-06	2020-08-10	RIDE ON BIKES	"-1,000.00"	CAD	"-1,000.00"	CAD	3099	GENERAL EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5940	Bicycle Shops - Sales and Service	RETURN BICYCLES
"PARKS, FORESTRY & RECREATION"	5592-208	2020-08-06	2020-08-10	RIDE ON BIKES	254.22	CAD	254.22	CAD	3099	GENERAL EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5940	Bicycle Shops - Sales and Service	BICYLE
"PARKS, FORESTRY & RECREATION"	5592-209	2020-08-06	2020-08-10	RIDE ON BIKES	926.42	CAD	926.42	CAD	3099	GENERAL EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5940	Bicycle Shops - Sales and Service	BICYLE
"PARKS, FORESTRY & RECREATION"	5592-210	2020-08-06	2020-08-10	RIDE ON BIKES	994.39	CAD	994.39	CAD	3099	GENERAL EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5940	Bicycle Shops - Sales and Service	BICYLES
"PARKS, FORESTRY & RECREATION"	5592-211	2020-08-06	2020-08-10	RIDE ON BIKES	"1,000.00"	CAD	"1,000.00"	CAD	3099	GENERAL EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5940	Bicycle Shops - Sales and Service	BICYLES
					"2,175.03"	CAD	"2,175.03"	CAD							
"PARKS, FORESTRY & RECREATION"	5591-172	2020-08-06	2020-08-07	ATTERSLEY TIRE SERVICE	185.32	CAD	185.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	7534	Tire Retreading and Repair Shops	TIRES FOR TRIPLEX
"PARKS, FORESTRY & RECREATION"	5595-133	2020-08-12	2020-08-13	TURF CARE	208.52	CAD	208.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	ROLLER FRO TRIPLES
"PARKS, FORESTRY & RECREATION"	5595-134	2020-08-12	2020-08-13	TURF CARE	704.72	CAD	704.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	TRIPLEX PARTS / GRINDER PARTS
"PARKS, FORESTRY & RECREATION"	5600-139	2020-08-19	2020-08-20	NCH CANADA INC	356.74	CAD	356.74	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	LUBRICANTS
"PARKS, FORESTRY & RECREATION"	5601-152	2020-08-20	2020-08-21	TURF CARE	537.45	CAD	537.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	GRINDING STONES
					"1,992.75"	CAD	"1,992.75"	CAD							
"PARKS, FORESTRY & RECREATION"	5586-261	2020-07-31	2020-08-03	WOW WHAT A DEAL	84.90	CAD	84.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	CAMP PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5586-262	2020-07-31	2020-08-03	WMT SUPRCTR #1126	18.79	CAD	18.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5586-263	2020-08-02	2020-08-03	MICHAELS #4921	90.26	CAD	90.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5586-264	2020-08-02	2020-08-03	MICHAELS #4921	23.57	CAD	23.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5591-173	2020-08-06	2020-08-07	NO FRILLS MARIO & SELI	11.25	CAD	11.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02043	KINGSVIEW VILLAGE CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"DRINKS , ALKA SELTER"
"PARKS, FORESTRY & RECREATION"	5593-93	2020-08-10	2020-08-11	COSTCO WHOLESALE W524	6.98	CAD	6.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5300	Wholesale Clubs	BOTTLE WATER
"PARKS, FORESTRY & RECREATION"	5594-165	2020-08-11	2020-08-12	DOLLARAMA #1181	8.53	CAD	8.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	SPECIAL  EVENT PARTY TROPHIES
"PARKS, FORESTRY & RECREATION"	5594-166	2020-08-10	2020-08-12	WOW WHAT A DEAL	34.47	CAD	34.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	VARIOUS  CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5594-167	2020-08-10	2020-08-12	WAL-MART # 3031	15.37	CAD	15.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	SCIENCE PROGRAM  VEG OIL
"PARKS, FORESTRY & RECREATION"	5598-113	2020-08-17	2020-08-18	DOLLARAMA #1087	4.29	CAD	4.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	RIVER ROCKS  FOIL ROLL
"PARKS, FORESTRY & RECREATION"	5599-142	2020-08-17	2020-08-19	THE HOME DEPOT #7011	16.93	CAD	16.93	CAD	2710	GENERAL HARDWARE	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5200	Home Supply Warehouse	TAPE
"PARKS, FORESTRY & RECREATION"	5599-143	2020-08-17	2020-08-19	WOW WHAT A DEAL	59.04	CAD	59.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	SPECIAL EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5599-144	2020-08-17	2020-08-19	WMT SUPRCTR #1126	41.92	CAD	41.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	DAY POT ELASTICS  FLOUR
"PARKS, FORESTRY & RECREATION"	5599-145	2020-08-17	2020-08-19	#838 PARTY CITY	5.53	CAD	5.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	VARIOUS  CRAFT  SUPPLIES
"PARKS, FORESTRY & RECREATION"	5600-140	2020-08-18	2020-08-20	CDN TIRE STORE #00070	38.52	CAD	38.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02043	KINGSVIEW VILLAGE CS-ARTS-VISL/PERF	5200	Home Supply Warehouse	VARIOUS SOIL CRAFT
					460.35	CAD	460.35	CAD							
TORONTO WATER	5595-135	2020-08-11	2020-08-13	NEXT SUPPLY	58.17	CAD	58.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5251	Hardware Stores	"PIPE FITTINGS,PRESSURE GAUGES"
TORONTO WATER	5597-255	2020-08-13	2020-08-17	THE HOME DEPOT #7106	429.40	CAD	429.40	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	"15'7""TEL ladder"
TORONTO WATER	5607-185	2020-08-28	2020-08-31	BRAFASCO / MARKHAM	14.49	CAD	14.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5085	Industrial Supplies Not Elsewhere Classi	BOLTS
					502.06	CAD	502.06	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5589-152	2020-08-05	2020-08-06	PRINT THREE #28	194.19	CAD	194.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	2741	Miscellaneous Publishing and Printing	NEWSLETTER AND ACTIVITY CALENDERS
SENIOR SERVICES AND LONG-TERM CARE 	5592-212	2020-08-07	2020-08-10	DOLLARAMA # 231	65.31	CAD	65.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5310	Discount Stores	LANTERN RESIDENT PROJECT
SENIOR SERVICES AND LONG-TERM CARE 	5592-213	2020-08-07	2020-08-10	DOLLARAMA # 231	6.78	CAD	6.78	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G011	TRUE DAVIDSON ACRES-PA-OA	5310	Discount Stores	STEREO CABLES
SENIOR SERVICES AND LONG-TERM CARE 	5595-136	2020-08-12	2020-08-13	DOLLAR TREE CANADA STO	41.01	CAD	41.01	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5331	Variety Stores	TROPICAL TROLLEY
SENIOR SERVICES AND LONG-TERM CARE 	5595-137	2020-08-11	2020-08-13	CDS BOUTIQUE	86.33	CAD	86.33	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	8099	"Health Practitioners, Medical Services -"	PUZZLES
SENIOR SERVICES AND LONG-TERM CARE 	5596-145	2020-08-12	2020-08-14	WAL-MART #3159	10.16	CAD	10.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	TROPICAL TROLLEYS RESIDENT EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5597-256	2020-08-13	2020-08-17	WAL-MART #3159	43.52	CAD	43.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5411	"Grocery Stores, Supermarkets"	NAIL SUPPLIES FOR MANICURE PROGRAMS
SENIOR SERVICES AND LONG-TERM CARE 	5597-257	2020-08-13	2020-08-17	#837 PARTY CITY	40.65	CAD	40.65	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5947	"Card, Gift, Novelty, and Souvenir Shops"	TROPICAL TROLLEYS RESIDENT EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5600-141	2020-08-18	2020-08-20	WAL-MART #3159	84.07	CAD	84.07	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G011	TRUE DAVIDSON ACRES-PA-OA	5411	"Grocery Stores, Supermarkets"	RESIDENT HEADPHONES VIRTUAL CALLS
SENIOR SERVICES AND LONG-TERM CARE 	5602-205	2020-08-22	2020-08-24	TIM HORTONS #2687	42.30	CAD	42.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5814	Quick Payment Service - Fast-Food Restau	SPECIAL CARE BIRTHDAY PARTY
SENIOR SERVICES AND LONG-TERM CARE 	5605-145	2020-08-26	2020-08-27	PRINT THREE #28	322.05	CAD	322.05	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	2741	Miscellaneous Publishing and Printing	NEWSLETTER AND ACTIVITY CALENDERS
					936.37	CAD	936.37	CAD							
FACILITIES MANAGEMENT	5586-265	2020-07-30	2020-08-03	CTF SUPPLY (08)	22.24	CAD	22.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614364	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5593-94	2020-08-10	2020-08-11	E L S 646321 ONTARIO L	261.37	CAD	261.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615510	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5719	Miscellaneous House Furnishing Specialty	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5595-138	2020-08-12	2020-08-13	RONA # 55140	6.99	CAD	6.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620106	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5597-258	2020-08-15	2020-08-17	CANADIAN STANDARDS ASS	238.25	CAD	238.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614201	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	8398	"Organizations, Charitable and Social Ser"	ELECTRICAL CODE BOOK
FACILITIES MANAGEMENT	5598-114	2020-08-17	2020-08-18	INDEPENDENT ELECTRIC S	91.80	CAD	91.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614893	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5599-146	2020-08-18	2020-08-19	INDEPENDENT ELECTRIC S	70.78	CAD	70.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614893	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5603-101	2020-08-24	2020-08-25	E L S 646321 ONTARIO L	107.06	CAD	107.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619439	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5719	Miscellaneous House Furnishing Specialty	ELECTRICAL SUPPLIES
					798.49	CAD	798.49	CAD							
SOLID WASTE MANAGEMENT	5592-215	2020-08-07	2020-08-10	CPC / SCP 392685	103.96	CAD	103.96	CAD	4805	POSTAGE	SW0901	GREEN LANE LANDFILL	4215	"Courier Services - Air & Ground, Freight"	PURCHASE OF POSTAGE (STANDARD & OVERSIZE) FOR USE AT GLL
SOLID WASTE MANAGEMENT	5605-146	2020-08-26	2020-08-27	SOLID WASTE ASSOCIA	309.39	CAD	228.00	USD	4760	MEMBERSHIP FEES	SW0901	GREEN LANE LANDFILL	8398	"Organizations, Charitable and Social Ser"	ANNUAL RENEWAL OF SWANA MEMBERSHIP
SOLID WASTE MANAGEMENT	5605-147	2020-08-26	2020-08-27	SOLID WASTE ASSOCIA	309.39	CAD	228.00	USD	4760	MEMBERSHIP FEES	SW0901	GREEN LANE LANDFILL	8398	"Organizations, Charitable and Social Ser"	ANNUAL RENEWAL OF SWANA MEMBERSHIP
					722.74	CAD	103.96	CAD							
							456.00	USD							
TORONTO WATER	5598-115	2020-08-17	2020-08-18	BELL TV	93.28	CAD	93.28	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	4812	Telecommunication Equipment Including Te	CABLE TV SERVICE AT STAFF'S KITCHEN
					93.28	CAD	93.28	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5594-168	2020-08-11	2020-08-12	STAPLES STORE #266	110.68	CAD	110.68	CAD	3410	COMPUTERS - HARDWARE	FA2665	OTHER LOCATIONS-SH&S-SECURITY	5943	"Office, School Supply, and Stationery St"	USB STORAGE DRIVES FOR VIDEO REQUESTS
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5604-131	2020-08-24	2020-08-26	UNIT PARK          QPS	25.00	CAD	25.00	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	FA2665	OTHER LOCATIONS-SH&S-SECURITY	7523	Automobile Parking Lots and Garages	PARKING AT BOND HOTEL - SHELTER  SET-UP
					135.68	CAD	135.68	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5603-102	2020-08-24	2020-08-25	ASK COMPUTERS	452.00	CAD	452.00	CAD	4811	CELLULAR TELEPHONES	FA0341	ADMIN-SECURITY & LIFE SAFETY	4812	Telecommunication Equipment Including Te	SAMSUNG S10 LCD SCREEN REPLACEMENT & REPAIR
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5604-132	2020-08-24	2020-08-26	IFIX MOBILE	22.60	CAD	22.60	CAD	4811	CELLULAR TELEPHONES	FA0341	ADMIN-SECURITY & LIFE SAFETY	4812	Telecommunication Equipment Including Te	SAMSUNG S10 SCREEN PROTECTOR
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5604-133	2020-08-24	2020-08-26	IFIX MOBILE	-22.60	CAD	-22.60	CAD	4811	CELLULAR TELEPHONES	FA0341	ADMIN-SECURITY & LIFE SAFETY	4812	Telecommunication Equipment Including Te	REVERSAL OF CHARGES
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5604-134	2020-08-24	2020-08-26	CELLICON EATON CENTRE	39.55	CAD	39.55	CAD	4811	CELLULAR TELEPHONES	FA0341	ADMIN-SECURITY & LIFE SAFETY	4812	Telecommunication Equipment Including Te	SAMSUNG SCREEN PROTECTOR
					491.55	CAD	491.55	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5606-144	2020-08-28	2020-08-28	AMZN MKTP CA MM85B0680	15.81	CAD	15.81	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0206	PF&R LOCATIONS - SECURITY	4816	Computer Network/Information Services	CHARGED IN ERROR - TO BE REFUNDED 3-5 BUSINESS DAYS
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5607-186	2020-08-28	2020-08-31	SQ  ARCURI GROUP LLC	229.41	CAD	170.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FA0206	PF&R LOCATIONS - SECURITY	8999	Professional Services - Not Elsewhere Cl	ON-LINE TRAINING: SITUATION AWARENESS SPECIALIST
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5607-187	2020-08-30	2020-08-31	AMAZON.CA PRIME MEMBER	89.27	CAD	89.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0206	PF&R LOCATIONS - SECURITY	5968	Direct Marketing - Continuity/Subscripti	CHARGED IN ERROR - TO BE REFUNDED 3-5 BUSINESS DAYS
					334.49	CAD	105.08	CAD							
							170.00	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5604-135	2020-08-25	2020-08-26	SHOPPER'S DRUG MART #1	101.69	CAD	101.69	CAD	4804	WIRELESS DEVICES	FA0341	ADMIN-SECURITY & LIFE SAFETY	5912	"Drug Stores, Pharmacies"	BLUETOOOTH EARPHONES
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5607-188	2020-08-28	2020-08-31	SPARKOL	226.71	CAD	168.00	USD	3420	COMPUTERS - SOFTWARE	FA0341	ADMIN-SECURITY & LIFE SAFETY	5734	Computer Software Stores	PRESENTATION SOFTWARE
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5607-189	2020-08-29	2020-08-31	VECTORSTOCK	134.69	CAD	100.00	USD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0341	ADMIN-SECURITY & LIFE SAFETY	5815	Digital Goods - Audiovisual Media Includ	STOCK VECTOR FILES
					463.09	CAD	101.69	CAD							
							268.00	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5591-174	2020-08-06	2020-08-07	SLACK TLAKZPWUD	98.31	CAD	72.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	STANDARD PLAN START
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5594-169	2020-08-11	2020-08-12	ZOOM.US	115.97	CAD	84.69	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5968	Direct Marketing - Continuity/Subscripti	REMOTE TELECONFERENCING
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5597-259	2020-08-15	2020-08-17	APPLE.COM/CA	107.35	CAD	107.35	CAD	4804	WIRELESS DEVICES	FA0411	ADMIN-BUSINESS SUPPORT	5732	Electronic Sales	45W MAGSAFE 2 POWER ADAPTER-USA
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5597-260	2020-08-14	2020-08-17	CALENDLY	20.38	CAD	15.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	PRO MONTHLY
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5598-116	2020-08-17	2020-08-18	SLACK T8T0ZCX8C	95.37	CAD	70.12	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	INSTANT MESSAGING PLATFORM
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5601-153	2020-08-20	2020-08-21	MURAL	64.90	CAD	48.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	MURAL - STARTER MONTHLY
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5602-212	2020-08-21	2020-08-24	OTTER.AI	13.55	CAD	9.99	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	OTTER PREMIUM SUBSCRIPTION
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5602-213	2020-08-23	2020-08-24	MEDIUM MONTHLY	6.78	CAD	5.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	8999	Professional Services - Not Elsewhere Cl	ONLINE PUBLISHING PLATFORM
