Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5843-210	2021-07-09	2021-07-12	B2C LOBLAW- GIFT OF CH	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5843-211	2021-07-10	2021-07-12	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5843-212	2021-07-10	2021-07-12	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5843-213	2021-07-09	2021-07-12	AMAZON.CA 291O82M22	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	4816	Computer Network/Information Services	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5844-117	2021-07-12	2021-07-13	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5844-118	2021-07-12	2021-07-13	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5845-149	2021-07-13	2021-07-14	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5845-150	2021-07-13	2021-07-14	WALMARTCANADAGC-BUYA	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5846-155	2021-07-14	2021-07-15	B2C LOBLAW- GIFT OF CH	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5846-156	2021-07-14	2021-07-15	B2C LOBLAW- GIFT OF CH	150.00	CAD	150.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARDS
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5846-157	2021-07-14	2021-07-15	CALENDLY	19.28	CAD	15.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	PRO MONTHLY
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5846-158	2021-07-14	2021-07-15	AMAZON.CA 2E52V0C30	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	4816	Computer Network/Information Services	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5847-159	2021-07-15	2021-07-16	B2C LOBLAW- GIFT OF CH	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5847-160	2021-07-15	2021-07-16	B2C LOBLAW- GIFT OF CH	25.00	CAD	25.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5847-161	2021-07-15	2021-07-16	WALMARTCANADAGC-BUYA	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5847-162	2021-07-15	2021-07-16	AMAZON.CA 2E85Y9XX1	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	4816	Computer Network/Information Services	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5848-233	2021-07-16	2021-07-19	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5848-234	2021-07-18	2021-07-19	B2C LOBLAW- GIFT OF CH	150.00	CAD	150.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARDS
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5848-235	2021-07-15	2021-07-19	WALMARTCANADAGC-BUYA	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5850-137	2021-07-20	2021-07-21	MURAL	63.01	CAD	48.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	DIGITAL WORKSPACE FOR VISUAL COLLABORATION
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5851-142	2021-07-21	2021-07-22	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5851-143	2021-07-21	2021-07-22	AMAZON.CA 2E95959H1	175.00	CAD	175.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	4816	Computer Network/Information Services	HONORARIUM GIFT CARDS
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5851-144	2021-07-21	2021-07-22	OTTER.AI	13.03	CAD	9.99	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	SPEECH TO TEXT TRANSCRIPTION
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5853-232	2021-07-23	2021-07-26	MEDIUM MONTHLY	6.45	CAD	5.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	7399	Business Services - Not Elsewhere Classi	ONLINE PUBLISHING PLATFORM
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5855-126	2021-07-28	2021-07-28	AMAZON.CA 2P9WJ2CV0	27.66	CAD	27.66	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0411	ADMIN-BUSINESS SUPPORT	4816	Computer Network/Information Services	PERSONAL PURCHASE MADE IN ERROR
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5856-150	2021-07-28	2021-07-29	B2C LOBLAW- GIFT OF CH	50.00	CAD	50.00	CAD	4110	HONORARIA	FA0411	ADMIN-BUSINESS SUPPORT	5411	"Grocery Stores, Supermarkets"	HONORARIUM GIFT CARD
					"2,319.06"	CAD	"1,777.66"	CAD							
							422.62	USD							
"PARKS, FORESTRY & RECREATION"	5836-66	2021-07-02	2021-07-02	AMZN MKTP CA 295SY3N90	155.90	CAD	155.90	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	4816	Computer Network/Information Services	"CELL PHONE CHARGES, CORDS"
"PARKS, FORESTRY & RECREATION"	5837-172	2021-07-02	2021-07-05	THE HOME DEPOT #7011	11.23	CAD	11.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5200	Home Supply Warehouse	**MORE**  19L-HDBUCKET
"PARKS, FORESTRY & RECREATION"	5848-236	2021-07-16	2021-07-19	AMAZON.CA 2E2WO3OM2	33.36	CAD	33.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	4816	Computer Network/Information Services	WRIST BANDS
"PARKS, FORESTRY & RECREATION"	5848-237	2021-07-16	2021-07-19	THE HOME DEPOT #7011	13.36	CAD	13.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5200	Home Supply Warehouse	L-GLOVES
"PARKS, FORESTRY & RECREATION"	5849-116	2021-07-16	2021-07-20	CDN TIRE STORE #00152	101.64	CAD	101.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5200	Home Supply Warehouse	COOLER GLOVES
"PARKS, FORESTRY & RECREATION"	5849-117	2021-07-19	2021-07-20	DOLLARAMA #1394	239.22	CAD	239.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5310	Discount Stores	CUPS COTTON BALLS
"PARKS, FORESTRY & RECREATION"	5849-118	2021-07-19	2021-07-20	NO FRILLS #753	22.53	CAD	22.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5411	"Grocery Stores, Supermarkets"	FREEZIES
"PARKS, FORESTRY & RECREATION"	5854-94	2021-07-26	2021-07-27	DOLLARAMA # 799	52.83	CAD	52.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5310	Discount Stores	STICKERS  FREEEZIES
"PARKS, FORESTRY & RECREATION"	5857-154	2021-07-29	2021-07-30	DOLLARAMA # 836	159.56	CAD	159.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5310	Discount Stores	BAKING  CUPS
					789.63	CAD	789.63	CAD							
"PARKS, FORESTRY & RECREATION"	5837-173	2021-07-03	2021-07-05	THE HOME DEPOT #7129	-18.31	CAD	-18.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5200	Home Supply Warehouse	REFUND FOR 12 INDIVIDUAL BINS
"PARKS, FORESTRY & RECREATION"	5839-207	2021-07-07	2021-07-07	AMZN MKTP CA 298TY9U41	112.95	CAD	112.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	"NARUTO PS$ GAME, XBOX ONE CONTROLLER FOR SITES"
"PARKS, FORESTRY & RECREATION"	5841-184	2021-07-07	2021-07-08	AMZN MKTP CA 298MI01Z2	90.29	CAD	90.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	MARVELS AVENGERTS PS$ GAME FOR SITES
"PARKS, FORESTRY & RECREATION"	5841-185	2021-07-07	2021-07-08	AMZN MKTP CA 2968D6590	38.97	CAD	38.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	WWE 2K21 PS4 GAMES FOR SITES
"PARKS, FORESTRY & RECREATION"	5841-186	2021-07-07	2021-07-08	AMZN MKTP CA 296H13I61	50.71	CAD	50.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	PS4 GAMES FOR SITES
"PARKS, FORESTRY & RECREATION"	5842-179	2021-07-08	2021-07-09	AMZN MKTP CA 296Y748G0	53.10	CAD	53.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	PS4 GAMES FOR SITES
"PARKS, FORESTRY & RECREATION"	5842-180	2021-07-08	2021-07-09	WAL MART CANADA INC	270.97	CAD	270.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5310	Discount Stores	"PS4 GAMES, FAMILY FUED NBA FIFA FOR SITES"
"PARKS, FORESTRY & RECREATION"	5845-151	2021-07-14	2021-07-14	AMZN MKTP CA 2982D7972	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25 SITES
"PARKS, FORESTRY & RECREATION"	5845-152	2021-07-14	2021-07-14	AMZN MKTP CA 2E7F28CU0	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-153	2021-07-14	2021-07-14	AMZN MKTP CA 2958Y8YX0	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-154	2021-07-14	2021-07-14	AMZN MKTP CA 2E8FU7C20	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-155	2021-07-14	2021-07-14	AMZN MKTP CA 2E99270E1	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-156	2021-07-14	2021-07-14	AMZN MKTP CA 2E8C550K1	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-157	2021-07-14	2021-07-14	AMZN MKTP CA 2994T99B2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5845-158	2021-07-14	2021-07-14	AMZN MKTP CA 2E7MS2OE0	233.50	CAD	233.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	5 FIRST ACT KEYBOARD WITH BUILT IN SPEAKERS
"PARKS, FORESTRY & RECREATION"	5846-159	2021-07-14	2021-07-15	AMZN MKTP CA 293TR3UX2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-160	2021-07-14	2021-07-15	AMZN MKTP CA 294NV0U02	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-161	2021-07-14	2021-07-15	AMZN MKTP CA 2E4GS5O50	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-162	2021-07-14	2021-07-15	AMZN MKTP CA 296YY7UI2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-163	2021-07-14	2021-07-15	AMZN MKTP CA 2957M9UI2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-164	2021-07-14	2021-07-15	AMZN MKTP CA 291RV2UD2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-165	2021-07-14	2021-07-15	AMZN MKTP CA 2E0267C20	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-166	2021-07-14	2021-07-15	AMZN MKTP CA 2E64V4CM0	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-167	2021-07-14	2021-07-15	AMZN MKTP CA 2E6FG5OU0	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-168	2021-07-14	2021-07-15	AMZN MKTP CA 2E2YZ5OO0	204.45	CAD	204.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	5 100PK DISPOSABLE PASTRY BAGS 108PKJ TOMONS MAGNETIC TILES
"PARKS, FORESTRY & RECREATION"	5846-169	2021-07-14	2021-07-15	AMZN MKTP CA 2E9SK1OQ0	551.62	CAD	551.62	CAD	2730	LOCKS	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	9 REFRIGERATOR LOCKS AND 5 LOCK BOXES FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-170	2021-07-14	2021-07-15	AMZN MKTP CA 2E84Z1OQ0	415.52	CAD	415.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	10-PK OF 100 DISPOSABLE CHOPSTICKS MARKING FLAGS FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-171	2021-07-14	2021-07-15	AMZN MKTP CA 291FC2ID2	149.08	CAD	149.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	2 GRAVITRAX MARBLE RUN AND 2-40 PK GOLD PAPER CROWNS FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-172	2021-07-15	2021-07-15	AMZN MKTP CA 2E6IK8PH1	164.91	CAD	164.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	2 GRAVITRAX MARBLE RUN AND LARGE 30OZ PAPER BOWLS 80PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-173	2021-07-14	2021-07-15	AMZN MKTP CA 2E1HQ40A1	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-174	2021-07-14	2021-07-15	AMZN MKTP CA 2E08Y20F1	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-175	2021-07-14	2021-07-15	AMZN MKTP CA 2937Y2UJ2	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5846-176	2021-07-14	2021-07-15	AMZN MKTP CA 2E24Q90B1	26.18	CAD	26.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	RAILROAD BOARD 6 PLY FOR 25PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5847-163	2021-07-15	2021-07-16	AMZN MKTP CA 2E64P54Z0	43.90	CAD	43.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	MEGA MARBLES SET OF 24 ASST BULK FOR  SITES
"PARKS, FORESTRY & RECREATION"	5847-164	2021-07-15	2021-07-16	AMZN MKTP CA 2E16O3LT0	413.73	CAD	413.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	8 PK OF 100 CHIPBOARD SHEETS PLASTIC EGG SHAER 24PK FOR SITES
"PARKS, FORESTRY & RECREATION"	5847-165	2021-07-16	2021-07-16	AMZN MKTP CA 2E2I98VL1	128.79	CAD	128.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	3 LRG 30OZ PAPER BOWLS FOR SITES
"PARKS, FORESTRY & RECREATION"	5848-238	2021-07-16	2021-07-19	AMZN MKTP CA 2E6UX8MI1	347.53	CAD	347.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	20 RUBBER CHICKENS DISPOSABLE PLASTIC CUPS FOR SITES 100PK
"PARKS, FORESTRY & RECREATION"	5848-239	2021-07-19	2021-07-19	AMZN MKTP CA 2E7L780Z0	162.68	CAD	162.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	4816	Computer Network/Information Services	"3 LARGE 30OZ PAPER BOWLS 80PK, 5PK PERCUSSION TRIANGLES FOR SITES"
"PARKS, FORESTRY & RECREATION"	5848-240	2021-07-15	2021-07-19	THE HOME DEPOT #7107	166.11	CAD	166.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5200	Home Supply Warehouse	REORDER OF 1 TOUGH CHEST TOOL BOX FOR SITES
"PARKS, FORESTRY & RECREATION"	5848-241	2021-07-15	2021-07-19	THE HOME DEPOT CANADA	-166.11	CAD	-166.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5200	Home Supply Warehouse	REFUND FOR TOOL CHEST THAT WASN'T DELIVERED
					"3,937.99"	CAD	"3,937.99"	CAD							
TORONTO WATER	5853-233	2021-07-23	2021-07-26	AMZN MKTP CA 2E2AT6V62	66.00	CAD	66.00	CAD	2710	GENERAL HARDWARE	TW6050	C&TS: CUSTOMER FIELD SERVICES	4816	Computer Network/Information Services	REDUCER SOCKET
					66.00	CAD	66.00	CAD							
TORONTO WATER	5845-159	2021-07-13	2021-07-14	CENTRAL TURF & IRRIGAT	34.13	CAD	34.13	CAD	2710	GENERAL HARDWARE	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	0780	Horticultural and Landscaping Services	RB NOZZLE
TORONTO WATER	5846-177	2021-07-14	2021-07-15	ONTARIO WATER WASTEWAT	187.50	CAD	187.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	5942	Book Stores	OPERATOR-IN-TRAINING EXAMINATION STUDY GUIDE
					221.63	CAD	221.63	CAD							
TORONTO WATER	5848-242	2021-07-17	2021-07-19	GUNNEBO CANADA	198.18	CAD	198.18	CAD	2730	LOCKS	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	7393	"Detective Agencies, Protective Agencies,"	SERVICE CALL ON LOCKS
					198.18	CAD	198.18	CAD							
TORONTO WATER	5835-150	2021-06-30	2021-07-01	APPLIED INDUSTRIAL TEC	51.84	CAD	51.84	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	TORQUE
TORONTO WATER	5846-178	2021-07-13	2021-07-15	CDN TIRE STORE #00070	12.41	CAD	12.41	CAD	2730	LOCKS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	KEYS
TORONTO WATER	5848-243	2021-07-16	2021-07-19	SOBEYS #741	23.98	CAD	23.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5411	"Grocery Stores, Supermarkets"	WATER
TORONTO WATER	5850-138	2021-07-19	2021-07-21	CDN TIRE STORE #00070	69.99	CAD	69.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	RAID
TORONTO WATER	5854-95	2021-07-23	2021-07-27	CDN TIRE STORE #00070	33.88	CAD	33.88	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	MISCELLANEOUS MATERIALS & SUPPLIES
TORONTO WATER	5854-96	2021-07-26	2021-07-27	350 WESTLUND RANGEVIEW	127.68	CAD	127.68	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5039	Construction Materials Not Elsewhere Cla	HOSE
