Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	 G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	3292-42	2014-12-11	2014-12-15	THE HOME DEPOT #7080	75.46	CAD	75.46	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	SCREW	
TORONTO WATER	3306-30	2014-12-22	2014-12-24	MOE-DRINK WAT WASTE CE	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	9399	Government Services - Not Elsewhere Clas	EXAM REG - FRANCESCO MESIANO	
TORONTO WATER	3306-31	2014-12-22	2014-12-24	MOE-DRINK WAT WASTE CE	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	9399	Government Services - Not Elsewhere Clas	EXAM REG - WILLIAM WARREN	
TORONTO WATER	3306-32	2014-12-22	2014-12-24	MOE-DRINK WAT WASTE CE	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	9399	Government Services - Not Elsewhere Clas	EAM REG - SAVVAS GIANNAKOPOULOS	
					300.46	CAD	300.46	CAD								
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3271-53	2014-11-28	2014-12-01	SCHOOL HOUSE PRODUCTS	"2,889.41"	CAD	"2,889.41"	CAD	4841	SHELTER FURNITURE	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5021	Office and Commercial Furniture	7 30X46 AND 11 30X60 STACKABLE TABLES- SH PROGRAMS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3271-54	2014-11-29	2014-12-01	AMAZON.CA	151.41	CAD	151.41	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	F01121	SEATON HOUSE PROGRAM DELIVERY	4816	Computer Network/Information Services	VACUUM CLEANER FOR SH ADMIN OFFICES- PEST CONTROL	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-28	2014-12-10	2014-12-11	TORONTO WINDFALL CLOTH	340.00	CAD	340.00	CAD	4760	MEMBERSHIP FEES	F01121	SEATON HOUSE PROGRAM DELIVERY	8398	"Organizations, Charitable and Social Ser"	ANNUAL MEMBERSHIP AND DELIVERY-DONATED CLOTHING	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3298-25	2014-12-17	2014-12-18	COSTCO.CA   *ONLINE	745.79	CAD	745.79	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5399	Miscellaneous General Merchandise	WILLOW 5-PIECE DINING TABLE/CHAIRS: ANNEX CLIENTS	
					"4,126.61"	CAD	"4,126.61"	CAD								
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3271-55	2014-11-28	2014-12-01	HAMILTON THEATRICAL SU	175.15	CAD	175.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	7296	"Clothing Rental - Costumes, Uniforms and"	CLIENT-SANTA SUIT - DELUX RENTAL	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3271-56	2014-11-28	2014-12-01	PARTY CITY #2007	45.18	CAD	45.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	5947	"Card, Gift, Novelty, and Souvenir Shops"	CLIENT-TABLE CLOTHS FOR HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3285-25	2014-12-09	2014-12-10	LASER QUEST TORONTO EA	175.00	CAD	175.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	7994	Video Game Arcades/Establishments	"CLIENT: DEPOSIT FOR DEC 31, 2014 FIELD TRIP"	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-29	2014-12-10	2014-12-11	LONG   MCQUADE LIMITED	58.76	CAD	58.76	CAD	4590	RENTAL - OTHER	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	7399	Business Services - Not Elsewhere Classi	CLIENT: MUSIC EQUIPMENT RENTAL FOR HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-30	2014-12-09	2014-12-11	THE HOME DEPOT #7001	"1,258.89"	CAD	"1,258.89"	CAD	4407	CONTRACTED SERVICES - BUILDINGS	F01550	BIRKDALE RESIDENCE  DONATION	5200	Home Supply Warehouse	**MORE**  MINI FLIP TO	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3290-18	2014-12-11	2014-12-12	YOUR FRIEND WITH A CUB	226.00	CAD	226.00	CAD	4510	RENTAL OF VEHICLES AND EQUIPMENT	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	7399	Business Services - Not Elsewhere Classi	CLIENT: FOOD PICK UP FOR HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3290-19	2014-12-11	2014-12-12	LONG   MCQUADE LIMITED	-12.43	CAD	-12.43	CAD	4590	RENTAL - OTHER	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	7399	Business Services - Not Elsewhere Classi	CLIENT: MUSIC EQUIPMENT RENTAL FOR HOLIDAY PARTY	
					"1,926.55"	CAD	"1,926.55"	CAD								
FACILITIES MANAGEMENT 	3296-27	2014-12-16	2014-12-17	GK CHEMICAL SPECIALTIE	14.69	CAD	14.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280662	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5169	Chemicals and Allied Products Not Elsewh	SUPPLY MATERIALS	
FACILITIES MANAGEMENT 	3302-60	2014-12-19	2014-12-22	LOWES #02633*	73.43	CAD	73.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5200	Home Supply Warehouse	**MORE**  KOBALT 13-CT ALUM DBLDRV SCRWDRVR	
					88.12	CAD	88.12	CAD								
"PARKS, FORESTRY & RECREATION"	3271-57	2014-11-26	2014-12-01	FINCHAM AUTOMOTIVE	10.58	CAD	10.58	CAD	2130	PARTS - MOBILE EQUIPMENT	P01199	WEST-YORK AIRS-OPERATIONS	5511	"Automobile and Truck Dealers - Sales, Se"	"THERMOSTAT, GASKET"	
"PARKS, FORESTRY & RECREATION"	3271-58	2014-11-27	2014-12-01	APPLIED INDUSTRIAL TEC	364.32	CAD	364.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	CHAINS	
"PARKS, FORESTRY & RECREATION"	3283-21	2014-12-08	2014-12-09	LAKESHORE LUMBER	7.98	CAD	7.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQUIP	5251	Hardware Stores	HARDWARE	
"PARKS, FORESTRY & RECREATION"	3300-28	2014-12-17	2014-12-19	CDN TIRE STORE #00070	22.35	CAD	22.35	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00890	KIPLING YD-FLEET EQUIP	5200	Home Supply Warehouse	DRAWER	
					405.23	CAD	405.23	CAD								
EMPLOYMENT & SOCIAL SERVICES	3283-22	2014-12-08	2014-12-09	CBT NUGGETS	"1,169.01"	CAD	996.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01242	FAMILY SUPPORT PROGRAM	8244	"Schools, Business and Secretarial"	TRAINING FOR IT SPECIALIST	
EMPLOYMENT & SOCIAL SERVICES	3285-26	2014-12-09	2014-12-10	OASISSKILLSBUILDING	720.00	CAD	720.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01242	FAMILY SUPPORT PROGRAM	8398	"Organizations, Charitable and Social Ser"	TRAINING FOR IT SPECIALIST	
					"1,889.01"	CAD	720.00	CAD								
							996.00	USD								
EMPLOYMENT & SOCIAL SERVICES	3281-44	2014-12-04	2014-12-08	METRO #719	16.92	CAD	16.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5411	"Grocery Stores, Supermarkets"	ROMA PRESENTATION - RECEPTION REFRESHMENTS	
EMPLOYMENT & SOCIAL SERVICES	3281-45	2014-12-04	2014-12-08	CDN TIRE STORE #00182	112.99	CAD	112.99	CAD	2610	KITCHEN SUPPLIES	C01205	YORK/HUMBER-ADMIN	5200	Home Supply Warehouse	MAIN FLOOR STAFF MICROWAVE REPLACEMENT	
					129.91	CAD	129.91	CAD								
"PARKS, FORESTRY & RECREATION"	3271-59	2014-11-26	2014-12-01	EAGLE BEAVER SPORTS LT	962.73	CAD	962.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12858	BEACH & WATERFRONT MAINTENANCE	5941	Sporting Goods Stores	HOCKEY NETS	
					962.73	CAD	962.73	CAD								
TORONTO WATER	3281-46	2014-12-05	2014-12-08	WALKERTON CLEAN WATER	33.83	CAD	33.83	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7025	WTR TREAT & SUPPLY: RC HARRIS TP - SUPPO	9399	Government Services - Not Elsewhere Clas	TRANSPORTATION OF DANGEROUS GOODS	
TORONTO WATER	3281-47	2014-12-05	2014-12-08	OWPSACSTATE	273.12	CAD	233.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7025	WTR TREAT & SUPPLY: RC HARRIS TP - SUPPO	8398	"Organizations, Charitable and Social Ser"	WATER TREATMENT LAB TRAINING COURSE	
					306.95	CAD	33.83	CAD								
							233.00	USD								
TRANSPORTATION SERVICES 	3283-23	2014-12-08	2014-12-09	DULUX PAINTS #721	102.98	CAD	102.98	CAD	2552	BRIDGE MATERIALS	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5231	"Glass, Paint, Wallpaper Stores"	[PAINT FOR GRAFFITI	
					102.98	CAD	102.98	CAD								
"PARKS, FORESTRY & RECREATION"	3271-60	2014-11-27	2014-12-01	TELEGRAPH ROAD	11.28	CAD	11.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5942	Book Stores	STAMP PADS FOR PRESCHOOL PROG	
"PARKS, FORESTRY & RECREATION"	3288-31	2014-12-09	2014-12-11	LONGO'S # 26	14.17	CAD	14.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SNACKS - LAST DAY PARTY	
"PARKS, FORESTRY & RECREATION"	3290-20	2014-12-10	2014-12-12	LONGO'S # 26	4.49	CAD	4.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SNACKS - LAST DAY PARTY	
					29.94	CAD	29.94	CAD								
EMPLOYMENT & SOCIAL SERVICES	3292-43	2014-12-12	2014-12-15	CANADIAN EDUCATION WHS	522.34	CAD	522.34	CAD	3310	FURNISHINGS	C01220	YONGE EGLINTON -ADMIN	8299	Educational Services	2 STATION EASEL FOR EMPLOYMENT RESOURCE CENTRE	
					522.34	CAD	522.34	CAD								
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3271-61	2014-11-27	2014-12-01	TIM HORTONS 2357 QTH	9.46	CAD	9.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENTS FOR 5 CLIENTS ATTENDING LIFE PROGRAM	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3275-46	2014-12-01	2014-12-03	CDN TIRE STORE #00600	"1,207.18"	CAD	"1,207.18"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5200	Home Supply Warehouse	4- 7'TRESS AND GARLAND FOR SH CLIENT AREAS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3276-42	2014-12-03	2014-12-04	A BUCK OR TWO #201	53.39	CAD	53.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	CHRISTMAS DECORATIONS FOR PROGRAMS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3281-48	2014-12-06	2014-12-08	A BUCK OR TWO #201	24.86	CAD	24.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	CHRISTMAS WEATH MAKING SUPPLIES FOR PROGRAMS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3281-49	2014-12-06	2014-12-08	VALUE VILLAGE 2030	11.25	CAD	11.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5931	"Second Hand Stores, Used Merchandise Sto"	CHRISTMAS WEATH MAKING SUPPLIES FOR PROGRAMS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3281-50	2014-12-06	2014-12-08	WAL-MART #3130	36.95	CAD	36.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5411	"Grocery Stores, Supermarkets"	"PING PONG RACKETS, MINI GLUE GUN SUUPLIES"	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-32	2014-12-10	2014-12-11	LONG   MCQUADE LIMITED	"2,203.36"	CAD	"2,203.36"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	7399	Business Services - Not Elsewhere Classi	STAGE EQUIPMENT FOR CLIENT MUSCIANS- HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3292-44	2014-12-11	2014-12-15	CDN TIRE STORE #00073	456.09	CAD	456.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5200	Home Supply Warehouse	CHRISTMAS TREE DECORATIONS FOR PROGRAMS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3296-28	2014-12-15	2014-12-17	WALMART #1150	74.35	CAD	74.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	HOLIDAY PLANTS FOR PROGRAMS AT SH	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3296-29	2014-12-16	2014-12-17	LONG   MCQUADE LIMITED	85.88	CAD	85.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	7399	Business Services - Not Elsewhere Classi	MUSIC EQUIPMENT RENTAL FOR SH HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3296-30	2014-12-15	2014-12-17	ABSOLUTE DOLLAR	76.56	CAD	76.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	HOLIDAY PARTY SUPPLIES FOR SH CLIENTS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3298-26	2014-12-16	2014-12-18	TIM HORTONS 4783 QTH	80.00	CAD	80.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5814	Quick Payment Service - Fast-Food Restau	4X$20 GIFT CARDS FOR CLIENT DRAWS AT HOLIDAY PARTY	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3298-27	2014-12-16	2014-12-18	CDN TIRE STORE #00600	49.57	CAD	49.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5200	Home Supply Warehouse	EXTENSION CORDS FOR CHRISTMAS TREES IN PROGRAMS	
					"4,368.90"	CAD	"4,368.90"	CAD								
"PARKS, FORESTRY & RECREATION"	3280-42	2014-12-03	2014-12-05	ADANAC SECURITY   SPEC	124.30	CAD	124.30	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	P10284	AMESBURY CC-PRGM SUPPORT	5251	Hardware Stores	DROP SAFE SERVICE ON LOCK	
					124.30	CAD	124.30	CAD								
LEGAL SERVICES	3271-62	2014-11-28	2014-12-01	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-63	2014-11-28	2014-12-01	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-64	2014-11-28	2014-12-01	TERANET EXPRESS	14.00	CAD	14.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-65	2014-11-28	2014-12-01	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-66	2014-11-28	2014-12-01	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-67	2014-11-28	2014-12-01	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-68	2014-11-28	2014-12-01	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-69	2014-11-28	2014-12-01	TERANET EXPRESS	26.50	CAD	26.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-70	2014-11-28	2014-12-01	TERANET EXPRESS	47.00	CAD	47.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3271-71	2014-11-28	2014-12-01	TERANET EXPRESS	7.00	CAD	7.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-43	2014-12-03	2014-12-04	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5303	ECONOMIC DEV CULTURE & TOURISM	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-44	2014-12-03	2014-12-04	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-45	2014-12-03	2014-12-04	TERANET EXPRESS	4.00	CAD	4.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-46	2014-12-03	2014-12-04	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-47	2014-12-03	2014-12-04	TERANET EXPRESS	34.00	CAD	34.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3276-48	2014-12-03	2014-12-04	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3280-43	2014-12-04	2014-12-05	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3280-44	2014-12-04	2014-12-05	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3280-45	2014-12-04	2014-12-05	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3280-46	2014-12-04	2014-12-05	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3281-51	2014-12-05	2014-12-08	TERANET EXPRESS	0.50	CAD	0.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3281-52	2014-12-05	2014-12-08	TERANET EXPRESS	7.00	CAD	7.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3281-53	2014-12-05	2014-12-08	TERANET EXPRESS	8.50	CAD	8.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3288-33	2014-12-10	2014-12-11	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-28	2014-12-17	2014-12-18	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-29	2014-12-17	2014-12-18	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-30	2014-12-17	2014-12-18	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-31	2014-12-17	2014-12-18	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-32	2014-12-17	2014-12-18	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3298-33	2014-12-17	2014-12-18	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-29	2014-12-18	2014-12-19	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-30	2014-12-18	2014-12-19	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-31	2014-12-18	2014-12-19	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-32	2014-12-18	2014-12-19	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-33	2014-12-18	2014-12-19	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-34	2014-12-18	2014-12-19	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-35	2014-12-18	2014-12-19	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-36	2014-12-18	2014-12-19	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-37	2014-12-18	2014-12-19	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-38	2014-12-18	2014-12-19	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-39	2014-12-18	2014-12-19	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-40	2014-12-18	2014-12-19	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-41	2014-12-18	2014-12-19	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-42	2014-12-18	2014-12-19	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3300-43	2014-12-18	2014-12-19	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3302-61	2014-12-19	2014-12-22	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3302-62	2014-12-19	2014-12-22	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
