Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	4698-38	2017-08-17	2017-08-18	LOWES #02640*	224.87 	CAD	224.87 	CAD	3050	M & E - KITCHEN	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	MASTER FORGE 4 BURNER CART GRILL	
					224.87 	CAD	224.87 	CAD								
TORONTO WATER	4673-37	2017-07-31	2017-08-02	THE HOME DEPOT #7013	90.34 	CAD	90.34 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  STORAGE BG	
TORONTO WATER	4678-30	2017-08-03	2017-08-07	NEXT SUPPLY	22.53 	CAD	22.53 	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	FITTINGS	
TORONTO WATER	4678-31	2017-08-04	2017-08-07	BRAFASCO	104.97 	CAD	104.97 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	"WASHERS, HEXT NUT, BRASS PADLOCK"	
TORONTO WATER	4697-37	2017-08-16	2017-08-17	LEE VALLEY - VAUGHAN	30.74 	CAD	30.74 	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5072	Hardware Equipment and Supplies	SUPPLIES FOR RETIREMENT CLOCK	
TORONTO WATER	4697-38	2017-08-16	2017-08-17	BUSY BEE MACHINETOOLS	28.57 	CAD	28.57 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	CUTTER	
TORONTO WATER	4698-39	2017-08-16	2017-08-18	BRAFASCO	42.17 	CAD	42.17 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	ADHESIVE	
TORONTO WATER	4698-40	2017-08-17	2017-08-18	KIDDER MANUFACTURING	11.92 	CAD	11.92 	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5099	Durable Goods Not Elsewhere Classified	ROMAN DIAL	
TORONTO WATER	4701-53	2017-08-17	2017-08-21	THE HOME DEPOT #7134	4.58 	CAD	4.58 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  SCREWS	
TORONTO WATER	4701-54	2017-08-18	2017-08-21	LEE VALLEY - VAUGHAN	4.52 	CAD	4.52 	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5072	Hardware Equipment and Supplies	CLOCK HANDS FOR RETIREMENT CLOCK	
TORONTO WATER	4701-55	2017-08-18	2017-08-21	BRAFASCO	22.62 	CAD	22.62 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	DOUBLE SIDED TAPE	
					362.96 	CAD	362.96 	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4707-29	2017-08-23	2017-08-25	ATG - AGCO - RAS	75.00 	CAD	75.00 	CAD	4830	PERMIT & LICENSE FEES	ED0171	IM-FILM COMMISSIONER'S OFFICE	9399	Government Services - Not Elsewhere Clas	LIQUOR LICENSE/PERMIT-SEPT 7/17 TIFF (XOTO LOUNGE)	
ECONOMIC DEVELOPMENT & CULTURE	4708-31	2017-08-25	2017-08-28	ATG - AGCO - RAS	75.00 	CAD	75.00 	CAD	4830	PERMIT & LICENSE FEES	ED0171	IM-FILM COMMISSIONER'S OFFICE	9399	Government Services - Not Elsewhere Clas	LIQUOR LICENSE-SEPT 8-10/17 TIFF (XOTO LOUNGE)	
ECONOMIC DEVELOPMENT & CULTURE	4708-32	2017-08-26	2017-08-28	MONOCLE	70.88 	CAD	70.88 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0171	IM-FILM COMMISSIONER'S OFFICE	5331	Variety Stores	BOOKS	
					220.88 	CAD	220.88 	CAD								
"PARKS, FORESTRY & RECREATION"	4671-25	2017-07-31	2017-08-01	FOODLAND  6425	3.98 	CAD	3.98 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CELERY	
"PARKS, FORESTRY & RECREATION"	4673-38	2017-08-01	2017-08-02	SHOPPERSDRUGMART0984	14.95 	CAD	14.95 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	MOZERELLA CHEESE	
"PARKS, FORESTRY & RECREATION"	4673-39	2017-08-01	2017-08-02	FOODLAND  6425	55.36 	CAD	55.36 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PICKLES, GRAVY, APPLES, BERRIES, LIMES, MEAT, HAM"	
"PARKS, FORESTRY & RECREATION"	4675-22	2017-08-01	2017-08-03	FRESHCO 9750      QPS	65.78 	CAD	65.78 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PICKLES, PANCAKE MIX, ONIONS, LETTUCE, TOMATES"	
"PARKS, FORESTRY & RECREATION"	4676-32	2017-08-02	2017-08-04	PLUS DOLLAR   BARGAIN	39.39 	CAD	39.39 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12112	BEACHES CC-SUMMER CAMPS	5310	Discount Stores	PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4676-33	2017-08-03	2017-08-04	FOODLAND  6425	15.16 	CAD	15.16 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12101	BEACHES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"FRUITS, VEGGIES"	
"PARKS, FORESTRY & RECREATION"	4678-32	2017-08-04	2017-08-07	FOODLAND  6425	8.97 	CAD	8.97 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	EGGS	
"PARKS, FORESTRY & RECREATION"	4682-20	2017-08-08	2017-08-09	GREAT CANADIAN DOLLAR	8.86 	CAD	8.86 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5310	Discount Stores	"BALOONS, FREEZIES"	
"PARKS, FORESTRY & RECREATION"	4682-21	2017-08-08	2017-08-09	SHOPPERSDRUGMART0984	8.84 	CAD	8.84 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	COOKIES	
"PARKS, FORESTRY & RECREATION"	4682-22	2017-08-08	2017-08-09	FOODLAND  6425	15.67 	CAD	15.67 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12101	BEACHES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"FOOD ITEMS - TOMATOES, ONIONS"	
"PARKS, FORESTRY & RECREATION"	4682-23	2017-08-08	2017-08-09	FOODLAND  6425	9.29 	CAD	9.29 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12101	BEACHES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	TEA BAGS	
"PARKS, FORESTRY & RECREATION"	4685-28	2017-08-08	2017-08-10	SOBEYS 938        QPS	85.99 	CAD	85.99 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"BURGER BUNS, JUICE, FRUITS"	
"PARKS, FORESTRY & RECREATION"	4685-29	2017-08-09	2017-08-10	SHOPPERSDRUGMART0984	11.96 	CAD	11.96 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	MOZZ CHEESE	
"PARKS, FORESTRY & RECREATION"	4686-48	2017-08-09	2017-08-11	FOODLAND  6425	11.40 	CAD	11.40 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"COCONUT MILK, PUDDING"	
"PARKS, FORESTRY & RECREATION"	4686-49	2017-08-09	2017-08-11	CDN TIRE STORE #00273	94.74 	CAD	94.74 	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12112	BEACHES CC-SUMMER CAMPS	5200	Home Supply Warehouse	"CHAIRS, FOOD WRAP"	
"PARKS, FORESTRY & RECREATION"	4686-50	2017-08-10	2017-08-11	LOBLAWS #1021	72.02 	CAD	72.02 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FRUITS, CHKN DOGS, GRAVY"	
"PARKS, FORESTRY & RECREATION"	4686-51	2017-08-10	2017-08-11	FOODLAND  6425	12.96 	CAD	12.96 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12101	BEACHES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"MILK, LETTUCE, TOMATOES"	
"PARKS, FORESTRY & RECREATION"	4686-52	2017-08-10	2017-08-11	FRESHCO 9750      QPS	106.42 	CAD	106.42 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FRUITS, VEGGIES, EGGS, PASTA"	
"PARKS, FORESTRY & RECREATION"	4686-53	2017-08-10	2017-08-11	METRO #37	65.37 	CAD	65.37 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FRIES, CHKN, BUNS, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4686-54	2017-08-10	2017-08-11	LOBLAWS #1021	(18.12)	CAD	(18.12)	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	REFUND	
					688.99 	CAD	688.99 	CAD								
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4676-34	2017-08-02	2017-08-04	WORKOPOLIS	325.44 	CAD	325.44 	CAD	4414	ADVERTISING & PROMOTION	WE0002	DIRECTOR PROGRAM SUPPORT	5994	News Dealers and Newsstands	JOB POSTING FOR A PPFA MANAGERIAL ROLE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4676-35	2017-08-02	2017-08-04	WORKOPOLIS	325.44 	CAD	325.44 	CAD	4414	ADVERTISING & PROMOTION	WE0002	DIRECTOR PROGRAM SUPPORT	5994	News Dealers and Newsstands	JOB POSTING FOR A PPFA MANAGERIAL ROLE	
					650.88 	CAD	650.88 	CAD								
LONG TERM CARE HOMES & SERVICES	4673-40	2017-08-01	2017-08-02	4IMPRINT	"2,094.62 "	CAD	"2,094.62 "	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D1A010	HEAD OFFICE-EXECUTIVE OFFICE-PA	5969	Direct Marketing - Other Direct Marketer	**MORE**  HAND SANITIZER - BEADZ - 1	
					"2,094.62 "	CAD	"2,094.62 "	CAD								
ACCOUNTING SERVICES 	4673-41	2017-07-31	2017-08-02	NAPCP	632.79 	CAD	495.00 	USD	4760	MEMBERSHIP FEES	FS0022	ACCTG SVCS-OFFICE OF THE DIRECTOR	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP FEE FOR NAPCP	
					632.79 	CAD	495.00 	USD								
CITY PLANNING	4671-26	2017-07-31	2017-08-01	INDIGO ONLINE	22.75 	CAD	22.75 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5399	Miscellaneous General Merchandise	BOOKS - TORONTO ARCHITECTURE CITY GUIDE FOR CPO	
CITY PLANNING	4673-42	2017-07-31	2017-08-02	STAPLES.CA	221.36 	CAD	221.36 	CAD	2010	STATIONERY AND OFFICE SUPPLIES	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES FOR CITY PLANNING	
CITY PLANNING	4673-43	2017-08-01	2017-08-02	INDIGO ONLINE	89.89 	CAD	89.89 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5399	Miscellaneous General Merchandise	ONTARIO MUNICIPAL BOARD + URBAN STREET STORMWATER	
CITY PLANNING	4676-36	2017-08-02	2017-08-04	STAPLES.CA	17.36 	CAD	17.36 	CAD	2010	STATIONERY AND OFFICE SUPPLIES	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
CITY PLANNING	4678-33	2017-08-04	2017-08-07	INDIGO ONLINE	140.18 	CAD	140.18 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0022	HEAD OFFICE-CITY PLANNING	5399	Miscellaneous General Merchandise	BOOKS ABOUT THE BUILT ENVIRONMENT FOR CPO	
CITY PLANNING	4712-34	2017-08-28	2017-08-30	THE CHANCELLOR PATERSO	20.00 	CAD	20.00 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8220	"Colleges, Universities, Professional Sch"	INTERLIBRARY LOAD OF PLANNING RELATED ARTICLES	
CITY PLANNING	4712-35	2017-08-29	2017-08-30	KILLAM LIBRARY	24.00 	CAD	24.00 	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8220	"Colleges, Universities, Professional Sch"	INTERLIBRARY LOAD OF PLANNING RELATED ARTICLES	
					535.54 	CAD	535.54 	CAD								
TORONTO WATER	4701-56	2017-08-18	2017-08-21	THE HOME DEPOT #7134	118.56 	CAD	118.56 	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  5M/16FT	
TORONTO WATER	4705-26	2017-08-22	2017-08-23	LOCK-UP SERVICES	45.50 	CAD	45.50 	CAD	2730	LOCKS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	7299	Other Services (Not Elsewhere Classified	INDICATOR DEADLOCK SET	
TORONTO WATER	4708-33	2017-08-24	2017-08-28	THE HOME DEPOT #7134	(90.36)	CAD	(90.36)	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	MIL15PCHDSB	
					73.70 	CAD	73.70 	CAD								
FACILITIES MANAGEMENT DIVISON	4691-47	2017-08-12	2017-08-14	A TOWING SERVICE LTD	33.90 	CAD	33.90 	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	7549	Towing Services	REMOVE VEHICLE - STREET WAS CLOSED	
					33.90 	CAD	33.90 	CAD								
"PARKS, FORESTRY & RECREATION"	4675-23	2017-08-02	2017-08-03	MIDOCO OFFICE SUPPLIES	54.18 	CAD	54.18 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5943	"Office, School Supply, and Stationery St"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4707-30	2017-08-23	2017-08-25	ADOBE *PHOTOGPHY PLAN	14.38 	CAD	11.29 	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5734	Computer Software Stores	ADOBE PHOTOSHOP	
					68.56 	CAD	54.18 	CAD								
							11.29 	USD								
"PARKS, FORESTRY & RECREATION"	4675-24	2017-08-02	2017-08-03	CEDARBRAE POOLS COLTD	101.68 	CAD	101.68 	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P02381	LEASIDE PK OUTDR POOL-L/PBLC-OUTDR	5996	Swimming Pools - Sales and Supplies	POOL VACUUM HEAD AND HANDLE	
"PARKS, FORESTRY & RECREATION"	4708-34	2017-08-24	2017-08-28	CDN TIRE STORE #00030	45.14 	CAD	45.14 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02597	OCONNOR-LEISURE/PBLC-OUTDR	5200	Home Supply Warehouse	POOL THERMOMETERS AND AIR HYGROMETER	
					146.82 	CAD	146.82 	CAD								
"PARKS, FORESTRY & RECREATION"	4673-44	2017-07-31	2017-08-02	RCSS WESTON 2800	73.67 	CAD	73.67 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-25	2017-08-01	2017-08-03	NOFRILLS CHRIS 273	151.04 	CAD	151.04 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-26	2017-08-02	2017-08-03	DOLLARAMA # 836	24.86 	CAD	24.86 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-27	2017-08-02	2017-08-03	SHOPPERS DRUG MART0825	61.50 	CAD	61.50 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07743	CENTENNIAL PARK (W)-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-28	2017-08-02	2017-08-03	WILD WATERWORKS CONFED	333.21 	CAD	333.21 	CAD	4811	CELLULAR TELEPHONES	P05099	HOLLYCREST CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4675-29	2017-08-02	2017-08-03	CENTENIAL PARK GOLF CT	67.50 	CAD	67.50 	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4676-37	2017-08-03	2017-08-04	LOBLAWS #1066	39.60 	CAD	39.60 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4678-34	2017-08-04	2017-08-07	NOFRILLS CHRIS 273	17.24 	CAD	17.24 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4678-35	2017-08-04	2017-08-07	LOBLAWS #1066	24.12 	CAD	24.12 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4682-24	2017-08-08	2017-08-09	LOBLAWS #1066	59.19 	CAD	59.19 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4682-25	2017-08-08	2017-08-09	LOBLAWS #1066	28.86 	CAD	28.86 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4682-26	2017-08-08	2017-08-09	MICHAELS #4921	53.08 	CAD	53.08 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4682-27	2017-08-08	2017-08-09	DOLLARAMA #1047	38.98 	CAD	38.98 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4682-28	2017-08-08	2017-08-09	SHOPPERS DRUG MART0825	60.00 	CAD	60.00 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4685-30	2017-08-09	2017-08-10	NOFRILLS CHRIS 273	73.50 	CAD	73.50 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4685-31	2017-08-09	2017-08-10	CENTENIAL PARK GOLF CT	67.50 	CAD	67.50 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4686-55	2017-08-10	2017-08-11	LOBLAWS #1066	65.01 	CAD	65.01 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4686-56	2017-08-10	2017-08-11	CHUCK E CHEESE	375.85 	CAD	375.85 	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	5812	"Eating Places, Restaurants"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4686-57	2017-08-10	2017-08-11	SHOPPERS DRUG MART0825	68.61 	CAD	68.61 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4686-58	2017-08-10	2017-08-11	PLANET BOWL	249.75 	CAD	249.75 	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7933	Bowling Alleys	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4691-48	2017-08-10	2017-08-14	WAL-MART # 3031	46.83 	CAD	46.83 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4691-49	2017-08-11	2017-08-14	DOLLARAMA # 804	45.77 	CAD	45.77 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4691-50	2017-08-11	2017-08-14	CENTENIAL PARK GOLF CT	67.25 	CAD	67.25 	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4691-51	2017-08-11	2017-08-14	LOBLAWS #1066	34.34 	CAD	34.34 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4691-52	2017-08-11	2017-08-14	WAL-MART # 3031	51.41 	CAD	51.41 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
					"2,178.67 "	CAD	"2,178.67 "	CAD								
TORONTO WATER	4706-41	2017-08-22	2017-08-24	CDN TIRE STORE #00654	5.25 	CAD	5.25 	CAD	2710	GENERAL HARDWARE	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	5200	Home Supply Warehouse	HOSE CLAMPS	
					5.25 	CAD	5.25 	CAD								
FIRE SERVICES	4673-45	2017-08-01	2017-08-02	PRINCESS AUTO	95.94 	CAD	95.94 	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	CARABINER	
FIRE SERVICES	4675-30	2017-08-02	2017-08-03	PRINCESS AUTO	(95.94)	CAD	(95.94)	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	CARABINER - REFUND	
FIRE SERVICES	4676-38	2017-08-02	2017-08-04	CDN TIRE STORE #00294	18.06 	CAD	18.06 	CAD	3080	M & E - HAND TOOLS	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5200	Home Supply Warehouse	SMALL GLUE GUN	
FIRE SERVICES	4686-59	2017-08-10	2017-08-11	CAPS N PLUGS	"1,536.80 "	CAD	"1,536.80 "	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	BLUE CYLINDER CAPS	
FIRE SERVICES	4691-53	2017-08-10	2017-08-14	CDN TIRE STORE #00294	24.85 	CAD	24.85 	CAD	2401	LUBRICANTS	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5200	Home Supply Warehouse	ARMOR ALL 4-PK	
FIRE SERVICES	4695-33	2017-08-14	2017-08-16	CASES UNLIMITED INC	84.75 	CAD	84.75 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5999	Miscellaneous and Specialty Retail Store	O-RINGS	
FIRE SERVICES	4697-39	2017-08-15	2017-08-17	CDN TIRE STORE #00264	22.58 	CAD	22.58 	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5200	Home Supply Warehouse	BATTERIES	
FIRE SERVICES	4703-20	2017-08-21	2017-08-22	TREVOR OWEN LIMITED	"2,939.98 "	CAD	"2,939.98 "	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5199	Nondurable Goods Not Elsewhere Classifie	MEDICAL BAG REPAIRS	
