Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	4665-29	2017-07-27	2017-07-28	ONTARIO BEARINGS   IND	$113.00	CAD	$113.00	CAD	3080	M & E - HAND TOOLS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	TOOLS	
					"$2,814.28"	CAD	"$2,814.28"	CAD								
TORONTO WATER	4660-17	2017-07-24	2017-07-25	PRINCESS AUTO	$576.24	CAD	$576.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2025	DIST OPS: OPERATION & MTCE - NORTH YORK	5085	Industrial Supplies Not Elsewhere Classi	"RAKES, BACKPACK SPRAYER"	
TORONTO WATER	4664-42	2017-07-25	2017-07-27	NOVAJET TORONTO-010110	$585.07	CAD	$585.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2025	DIST OPS: OPERATION & MTCE - NORTH YORK	5046	Commercial Equipment Not Elsewhere Class	LEADER R07B	
					"$1,161.31"	CAD	"$1,161.31"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4634-47	2017-07-06	2017-07-07	PARKING PPL	$27.00	CAD	$27.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0171	IM-FILM COMMISSIONER'S OFFICE	7523	Automobile Parking Lots and Garages	TIFF ANNONUNCMENTS & MEETINGS	
ECONOMIC DEVELOPMENT & CULTURE	4634-48	2017-07-06	2017-07-07	TORONTO PARKING AUTHOR	$5.73	CAD	$5.73	CAD	4770	PARKING EXPENSES (INTOWN)	ED0171	IM-FILM COMMISSIONER'S OFFICE	7523	Automobile Parking Lots and Garages	TIFF XOTO SITE VISIT	
ECONOMIC DEVELOPMENT & CULTURE	4636-68	2017-07-07	2017-07-10	DRAKE COMMISSARY	"$2,918.68"	CAD	"$2,918.68"	CAD	4823	MEALS-OUTSIDE LOC'S	ED0171	IM-FILM COMMISSIONER'S OFFICE	5812	"Eating Places, Restaurants"	DEPOSIT FOR MAYOR HOSTED DINNER FOR VFX	
ECONOMIC DEVELOPMENT & CULTURE	4643-42	2017-07-11	2017-07-12	DRAKE GENERAL STORE	$203.40	CAD	$203.40	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	ED0171	IM-FILM COMMISSIONER'S OFFICE	5691	Men's and Women's Clothing Stores	GIFTS FOR MAYOR HOSTED DINNER FOR VFX	
ECONOMIC DEVELOPMENT & CULTURE	4645-38	2017-07-11	2017-07-13	DRAKE COMMISSARY	"$3,327.40"	CAD	"$3,327.40"	CAD	4823	MEALS-OUTSIDE LOC'S	ED0171	IM-FILM COMMISSIONER'S OFFICE	5812	"Eating Places, Restaurants"	BALANCE FOR MAYOR'S DINNER FOR VFX	
ECONOMIC DEVELOPMENT & CULTURE	4664-43	2017-07-26	2017-07-27	PARKING PPL	$8.00	CAD	$8.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0171	IM-FILM COMMISSIONER'S OFFICE	7523	Automobile Parking Lots and Garages	MEETING WITH THE DRAKE RE XOTO	
					"$6,490.21"	CAD	"$6,490.21"	CAD								
"PARKS, FORESTRY & RECREATION"	4629-85	2017-07-03	2017-07-04	FOOD BASICS #875	$42.05	CAD	$42.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12101	BEACHES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"RELISH, LETTUCE"	
"PARKS, FORESTRY & RECREATION"	4633-45	2017-07-05	2017-07-06	FOODLAND  6425	$18.66	CAD	$18.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"EGGS, BAKE SODA, BUTTER"	
"PARKS, FORESTRY & RECREATION"	4634-49	2017-07-06	2017-07-07	FOODLAND  6425	$10.27	CAD	$10.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LETTUCE, BUNS"	
"PARKS, FORESTRY & RECREATION"	4636-69	2017-07-07	2017-07-10	FOODLAND  6425	$6.28	CAD	$6.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FROSTING, DECORATIONS"	
"PARKS, FORESTRY & RECREATION"	4641-29	2017-07-10	2017-07-11	FRESHCO 9750      QPS	$34.95	CAD	$34.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PANCAKE MIX, BUTTER, SYRUP"	
"PARKS, FORESTRY & RECREATION"	4643-43	2017-07-10	2017-07-12	CDN TIRE STORE #00273	$22.58	CAD	$22.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12112	BEACHES CC-SUMMER CAMPS	5200	Home Supply Warehouse	"TIN FOIL, WRAP"	
"PARKS, FORESTRY & RECREATION"	4643-44	2017-07-11	2017-07-12	FOODLAND  6425	$13.15	CAD	$13.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"TOMATOES, LETTUCE"	
"PARKS, FORESTRY & RECREATION"	4645-39	2017-07-12	2017-07-13	ALLIANCE CINEMAS  #QPS	$281.00	CAD	$281.00	CAD	4118	TICKETS AND ADMISSION FEES	P06753	MAIN SQ CC-PRGM SUPPORT	7832	Motion Picture Theaters	48 MOVIE ADMISSIONS	
"PARKS, FORESTRY & RECREATION"	4646-40	2017-07-13	2017-07-14	FOODLAND  6425	$6.58	CAD	$6.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD COLOURING	
"PARKS, FORESTRY & RECREATION"	4646-41	2017-07-13	2017-07-14	FRESHCO 9750      QPS	$60.43	CAD	$60.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BEEF BURGERS, CORN STARCH"	
"PARKS, FORESTRY & RECREATION"	4650-72	2017-07-14	2017-07-17	FOODLAND  6425	$29.01	CAD	$29.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PLATES, EGGS"	
"PARKS, FORESTRY & RECREATION"	4653-24	2017-07-18	2017-07-19	FRESHCO #9781	$59.85	CAD	$59.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"RICE, CUKES, LIMES, CHERRIES, BUNS, APPLES, TOMATO"	
"PARKS, FORESTRY & RECREATION"	4654-38	2017-07-18	2017-07-20	SOBEYS 938        QPS	$56.30	CAD	$56.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PASTA, TOMATOES, PEPPERS, LETTUCE, MEAT"	
"PARKS, FORESTRY & RECREATION"	4664-44	2017-07-26	2017-07-27	FOODLAND  6425	$42.96	CAD	$42.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ROSEMARY, OLIVES, FORS, SLAW, LETTUCE, POTATOES"	
"PARKS, FORESTRY & RECREATION"	4664-45	2017-07-26	2017-07-27	ALLIANCE CINEMAS  #QPS	$116.43	CAD	$116.43	CAD	4118	TICKETS AND ADMISSION FEES	P12112	BEACHES CC-SUMMER CAMPS	7832	Motion Picture Theaters	MOVIE ADMISSIONS	
"PARKS, FORESTRY & RECREATION"	4665-30	2017-07-27	2017-07-28	SHOPPERSDRUGMART0984	$16.93	CAD	$16.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12112	BEACHES CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	"MARSHMALLOWS, CANDY"	
"PARKS, FORESTRY & RECREATION"	4669-55	2017-07-28	2017-07-31	FOODLAND  6425	$31.95	CAD	$31.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12098	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LEMONS, MEAT BUNS"	
					$849.38	CAD	$849.38	CAD								
ACCOUNTING SERVICES 	4629-86	2017-07-03	2017-07-04	AMAZON *MARKETPLCE CA	$35.96	CAD	$35.96	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0022	ACCTG SVCS-OFFICE OF THE DIRECTOR	4816	Computer Network/Information Services	OFFICE SUPPLIES JOURNALS	
					$35.96	CAD	$35.96	CAD								
CITY PLANNING	4631-30	2017-07-04	2017-07-05	UTSCCONFERENCESERVICEU	$226.00	CAD	$226.00	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8220	"Colleges, Universities, Professional Sch"	ROOM RENTAL - PUBLIC CONSULTATION - RENTAL HOUSING	
CITY PLANNING	4636-70	2017-07-07	2017-07-10	ESRI CANADA LIMITED	"$1,186.50"	CAD	"$1,186.50"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8299	Educational Services	"TRAINING - ARCGIS 3 - SEP 18, 2017"	
CITY PLANNING	4664-46	2017-07-26	2017-07-27	INDIGO ONLINE	$88.87	CAD	$88.87	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5399	Miscellaneous General Merchandise	BOOKS - 4X TORONTO ARCHITECTURE FOR CITY PLANNING	
					"$1,501.37"	CAD	"$1,501.37"	CAD								
TORONTO WATER	4669-56	2017-07-28	2017-07-31	APPLIED INDUSTRIAL TEC	$55.23	CAD	$55.23	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	HVAC PARTS	
					$55.23	CAD	$55.23	CAD								
"PARKS, FORESTRY & RECREATION"	4653-25	2017-07-18	2017-07-19	METRO #742	$46.12	CAD	$46.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5411	"Grocery Stores, Supermarkets"	YOUTH COUNCIL SNACKS	
"PARKS, FORESTRY & RECREATION"	4658-55	2017-07-22	2017-07-24	WAL-MART #3106	$39.03	CAD	$39.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5411	"Grocery Stores, Supermarkets"	GROCERIES - TACO MAKING	
"PARKS, FORESTRY & RECREATION"	4660-18	2017-07-23	2017-07-25	ADOBE *PHOTOGPHY PLAN	$14.37	CAD	$11.29	USD	3420	COMPUTERS - SOFTWARE	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5734	Computer Software Stores	PHOTOSHOP	
					$99.52	CAD	$85.15	CAD								
							$11.29	USD								
"PARKS, FORESTRY & RECREATION"	4629-87	2017-06-30	2017-07-04	LOWES #02633*	$169.50	CAD	$169.50	CAD	3050	M & E - KITCHEN	P02544	DENNIS R TIMBRELL RC-LEISURE/PBLC-INDR	5200	Home Supply Warehouse	4.6 BAR FRIDGE - STAINLESS STEEL	
"PARKS, FORESTRY & RECREATION"	4629-88	2017-06-30	2017-07-04	THE HOME DEPOT #7073	$111.87	CAD	$111.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02544	DENNIS R TIMBRELL RC-LEISURE/PBLC-INDR	5200	Home Supply Warehouse	M18RADIO	
"PARKS, FORESTRY & RECREATION"	4643-45	2017-07-11	2017-07-12	RCSS 1077	$22.57	CAD	$22.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02468	DENNIS R TIMBRELL RC-INSTRL-INDR	5411	"Grocery Stores, Supermarkets"	OFFICE FAN	
"PARKS, FORESTRY & RECREATION"	4645-40	2017-07-11	2017-07-13	CDN TIRE STORE #00459	$28.24	CAD	$28.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02381	LEASIDE PK OUTDR POOL-L/PBLC-OUTDR	5200	Home Supply Warehouse	CLOCK	
"PARKS, FORESTRY & RECREATION"	4654-39	2017-07-18	2017-07-20	THE HOME DEPOT #7073	$13.01	CAD	$13.01	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P02381	LEASIDE PK OUTDR POOL-L/PBLC-OUTDR	5200	Home Supply Warehouse	**MORE**  WRENCH 15	
"PARKS, FORESTRY & RECREATION"	4655-41	2017-07-20	2017-07-21	DOLLAR TREE CANADA STO	$19.78	CAD	$19.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02381	LEASIDE PK OUTDR POOL-L/PBLC-OUTDR	5331	Variety Stores	EVENT DECORATIONS	
"PARKS, FORESTRY & RECREATION"	4664-47	2017-07-26	2017-07-27	DOLLAR TREE CANADA STO	$11.30	CAD	$11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02468	DENNIS R TIMBRELL RC-INSTRL-INDR	5331	Variety Stores	EVENT DECORATIONS	
					$376.27	CAD	$376.27	CAD								
"PARKS, FORESTRY & RECREATION"	4629-89	2017-06-29	2017-07-04	THE HOME DEPOT #7011	$223.74	CAD	$223.74	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P05099	HOLLYCREST CS-SUMMER CAMPS	5200	Home Supply Warehouse	GAZEBO	
"PARKS, FORESTRY & RECREATION"	4629-90	2017-06-30	2017-07-04	SKY ZONE INDOOR TRAMPO	$100.00	CAD	$100.00	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP DEPOSIT	
"PARKS, FORESTRY & RECREATION"	4631-31	2017-07-04	2017-07-05	LOBLAWS #1066	$84.91	CAD	$84.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-32	2017-07-04	2017-07-05	DOLLARAMA # 836	$41.53	CAD	$41.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4633-46	2017-07-04	2017-07-06	WAL-MART # 3031	$80.95	CAD	$80.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4633-47	2017-07-05	2017-07-06	NOFRILLS CHRIS 273	$91.60	CAD	$91.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4636-71	2017-07-06	2017-07-10	SKY ZONE INDOOR TRAMPO	$589.30	CAD	$589.30	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4636-72	2017-07-07	2017-07-10	LOBLAWS #1066	$103.79	CAD	$103.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4641-30	2017-07-10	2017-07-11	MICHAELS #4921	$10.16	CAD	$10.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4641-31	2017-07-10	2017-07-11	MICHAELS #4921	$174.46	CAD	$174.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4641-32	2017-07-10	2017-07-11	DOLLARAMA # 836	$19.21	CAD	$19.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4641-33	2017-07-10	2017-07-11	DOLLARAMA #1047	$33.34	CAD	$33.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4643-46	2017-07-10	2017-07-12	THE HOME DEPOT #7011	$7.88	CAD	$7.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5200	Home Supply Warehouse	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4643-47	2017-07-11	2017-07-12	NOFRILLS CHRIS 273	$116.59	CAD	$116.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4645-41	2017-07-12	2017-07-13	LOBLAWS #1066	$45.14	CAD	$45.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4645-42	2017-07-12	2017-07-13	TORONTO ZOOADMISSIONS	$665.25	CAD	$665.25	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4646-42	2017-07-13	2017-07-14	NOFRILLS CHRIS 273	$4.51	CAD	$4.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4646-43	2017-07-14	2017-07-14	TORONTO AND REGION CON	$256.95	CAD	$256.95	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4650-73	2017-07-14	2017-07-17	LOBLAWS #1066	$50.77	CAD	$50.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4650-74	2017-07-14	2017-07-17	NOFRILLS CHRIS 273	$6.80	CAD	$6.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4650-75	2017-07-14	2017-07-17	TDSB - PURCHASING	$106.24	CAD	$106.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	8299	Educational Services	CAMP SUPPLIES - TENNIS BALLS	
"PARKS, FORESTRY & RECREATION"	4650-76	2017-07-14	2017-07-17	DOLLARAMA #1047	$107.12	CAD	$107.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4650-77	2017-07-14	2017-07-17	THE HOME DEPOT #7011	$46.22	CAD	$46.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5200	Home Supply Warehouse	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4652-23	2017-07-17	2017-07-18	BOULDERZ CLIMBING CENT	$235.04	CAD	$235.04	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4653-26	2017-07-18	2017-07-19	NOFRILLS CHRIS 273	$97.36	CAD	$97.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4654-40	2017-07-19	2017-07-20	ONTARIO SCIENCE CENTRE	$537.30	CAD	$537.30	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4655-42	2017-07-20	2017-07-21	NOFRILLS CHRIS 273	$8.15	CAD	$8.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4655-43	2017-07-20	2017-07-21	DOLLARAMA # 836	$26.84	CAD	$26.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4655-44	2017-07-20	2017-07-21	HOBBY WORLD	$88.84	CAD	$88.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4658-56	2017-07-21	2017-07-24	NOFRILLS CHRIS 273	$39.97	CAD	$39.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4658-57	2017-07-21	2017-07-24	DOLLARAMA #1047	$94.07	CAD	$94.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4658-58	2017-07-21	2017-07-24	LOBLAWS #1066	$80.53	CAD	$80.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4658-59	2017-07-21	2017-07-24	MICHAELS #4921	$60.00	CAD	$60.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4658-60	2017-07-21	2017-07-24	WAL-MART # 3031	$48.21	CAD	$48.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4660-19	2017-07-24	2017-07-25	DOLLARAMA # 220	$14.69	CAD	$14.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4660-20	2017-07-24	2017-07-25	DOLLARAMA # 804	$20.34	CAD	$20.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4660-21	2017-07-24	2017-07-25	SHOPPERS DRUG MART0825	$11.62	CAD	$11.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4662-36	2017-07-25	2017-07-26	NOFRILLS CHRIS 273	$86.54	CAD	$86.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4662-37	2017-07-25	2017-07-26	METRO #704	$5.48	CAD	$5.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4664-48	2017-07-26	2017-07-27	CENTENIAL PARK GOLF CT	$67.50	CAD	$67.50	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4664-49	2017-07-27	2017-07-27	TORONTO AND REGION CON	$256.95	CAD	$256.95	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSIONS FOR TRIP	
"PARKS, FORESTRY & RECREATION"	4665-31	2017-07-27	2017-07-28	LOBLAWS #1066	$29.21	CAD	$29.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4669-57	2017-07-28	2017-07-31	NOFRILLS CHRIS 273	$9.99	CAD	$9.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4669-58	2017-07-28	2017-07-31	DOLLARAMA # 220	$11.30	CAD	$11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4669-59	2017-07-28	2017-07-31	DOLLARAMA # 836	$43.79	CAD	$43.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05099	HOLLYCREST CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
