Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5051-5	2018-08-08	2018-08-08	SHOPPERSDRUGMART0857	86.00	CAD	86.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P05110	NORTH KIPLING CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TTC TOKENS
"PARKS, FORESTRY & RECREATION"	5052-9	2018-08-09	2018-08-09	CENTENNIAL MINI-INDY	378.25	CAD	378.25	CAD	4118	TICKETS AND ADMISSION FEES	P05110	NORTH KIPLING CC-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5052-10	2018-08-09	2018-08-09	JUNGLE CAT WORLD INC	255.00	CAD	255.00	CAD	4118	TICKETS AND ADMISSION FEES	P05110	NORTH KIPLING CC-SUMMER CAMPS	7998	"Aquariums, Dolphinariums, Seaquariums"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5054-6	2018-08-13	2018-08-13	NOFRILLS SHERIFFS 270	88.93	CAD	88.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ICING, POP, MILK, FRUITS"
"PARKS, FORESTRY & RECREATION"	5057-14	2018-08-17	2018-08-17	TOWNSHIP OF KING	522.00	CAD	522.00	CAD	4118	TICKETS AND ADMISSION FEES	P05110	NORTH KIPLING CC-SUMMER CAMPS	9399	Government Services - Not Elsewhere Clas	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5057-15	2018-08-16	2018-08-16	KIDS FUN CITY	465.00	CAD	465.00	CAD	4118	TICKETS AND ADMISSION FEES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	CAMP TRIP - BALANCE PAYMENT
"PARKS, FORESTRY & RECREATION"	5057-16	2018-08-16	2018-08-16	NOFRILLS SHERIFFS 270	46.65	CAD	46.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FRUITS, CHIPS"
"PARKS, FORESTRY & RECREATION"	5059-2	2018-08-20	2018-08-20	PARTY CITY #2001	53.06	CAD	53.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	DECORATIONS FOR CAMP
"PARKS, FORESTRY & RECREATION"	5059-3	2018-08-20	2018-08-20	NOFRILLS SHERIFFS 270	61.35	CAD	61.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PASTA SAUCE, CHEESE, GRND PORK, PIZZA DOUGH"
"PARKS, FORESTRY & RECREATION"	5062-12	2018-08-23	2018-08-23	WONDERLAND FOOD & EQUI	41.62	CAD	41.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06785	NORTH KIPLING-PRGM SUPPORT	5046	Commercial Equipment Not Elsewhere Class	POPCORN
"PARKS, FORESTRY & RECREATION"	5062-13	2018-08-23	2018-08-23	COSTCO WHOLESALE W1261	12.20	CAD	12.20	CAD	2270	PROPANE GAS	P05110	NORTH KIPLING CC-SUMMER CAMPS	5300	Wholesale Clubs	PROPANE TANK FOR BBQ
					"2,626.36"	CAD	"2,626.36"	CAD							
FACILITIES MANAGEMENT	5048-11	2018-08-03	2018-08-03	UNITED REFRIGERATION	45.12	CAD	45.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61460695	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5048-12	2018-08-03	2018-08-03	UNITED REFRIGERATION	94.46	CAD	94.46	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61460902	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5048-13	2018-08-03	2018-08-03	UNITED REFRIGERATION	103.12	CAD	103.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61451527	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5051-6	2018-08-08	2018-08-08	AMBIENT MECHNICAL LTD	632.80	CAD	632.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461885	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	REPAIR CHILLER
FACILITIES MANAGEMENT	5051-7	2018-08-08	2018-08-08	NOBLE 1017	80.87	CAD	80.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461136	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PARTS
FACILITIES MANAGEMENT	5059-4	2018-08-20	2018-08-20	THE MASTER GROUP CRANF	123.74	CAD	123.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462703	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS
					"1,080.11"	CAD	"1,080.11"	CAD							
"PARKS, FORESTRY & RECREATION"	5066-4	2018-08-27	2018-08-29	BUNNING SPLICING & RIG	45.77	CAD	45.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00070	CITYWIDE - COMMERCIAL TREE SERVICES	5085	Industrial Supplies Not Elsewhere Classi	2 TON ALLOY LATCH KIT
					45.77	CAD	45.77	CAD							
"PARKS, FORESTRY & RECREATION"	5045-22	2018-08-01	2018-08-02	INTERLINE WHOLESALE HA	26.87	CAD	26.87	CAD	3080	M & E - HAND TOOLS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	BONDHUS 8MM T-HANDLE ALLEN KEY
"PARKS, FORESTRY & RECREATION"	5045-23	2018-08-02	2018-08-02	PRINCESS AUTO #36	51.95	CAD	51.95	CAD	2710	GENERAL HARDWARE	P07677	AGINCOURT-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	ELECTRODE WELD 308L SS3/32
"PARKS, FORESTRY & RECREATION"	5056-3	2018-08-14	2018-08-15	INTERLINE WHOLESALE HA	39.27	CAD	39.27	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	SAFETY GLASSES
"PARKS, FORESTRY & RECREATION"	5057-17	2018-08-17	2018-08-17	METAL SUPERMARKETS (SC	330.86	CAD	330.86	CAD	2532	STEEL	P00263	E-CENTRAL1-TURF&HORT	5051	Metal Service Centers and Offices	HOT ROLLED PIPE
"PARKS, FORESTRY & RECREATION"	5059-5	2018-08-17	2018-08-20	#187 MARK S	172.87	CAD	172.87	CAD	2670	UNIFORMS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5651	Family Clothing Stores	FRONT SNAP DENIM SHIRT
"PARKS, FORESTRY & RECREATION"	5060-7	2018-08-21	2018-08-21	METAL SUPERMARKETS (SC	230.63	CAD	230.63	CAD	2532	STEEL	P00263	E-CENTRAL1-TURF&HORT	5051	Metal Service Centers and Offices	HOT ROLLED ANGLE
"PARKS, FORESTRY & RECREATION"	5062-14	2018-08-22	2018-08-23	INTERLINE WHOLESALE HA	64.08	CAD	64.08	CAD	3080	M & E - HAND TOOLS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	STANLEY COMBINATION SQUARE
"PARKS, FORESTRY & RECREATION"	5067-9	2018-08-28	2018-08-30	ACTION LOCKSMITHS INC	562.33	CAD	562.33	CAD	2730	LOCKS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	HEAVY DUTY UTILITY PADLOCKS
					"1,478.86"	CAD	"1,478.86"	CAD							
"PARKS, FORESTRY & RECREATION"	5045-24	2018-08-03	2018-08-03	TURF CARE	68.76	CAD	68.76	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P07645	DENTONIA-OPERATIONS	5261	Lawn and Garden Supply Stores	THROTTLE CABLE
"PARKS, FORESTRY & RECREATION"	5045-25	2018-08-02	2018-08-02	LOWES #02633*	176.01	CAD	176.01	CAD	2531	LUMBER	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	**MORE**  1/4-IN 4FT X 8FT PINE SANDED PLWD
"PARKS, FORESTRY & RECREATION"	5052-11	2018-08-10	2018-08-10	BELL CANADA (CR)	32.49	CAD	32.49	CAD	4813	INTERNET	P07645	DENTONIA-OPERATIONS	4812	Telecommunication Equipment Including Te	PRO SHOP INTERNET
"PARKS, FORESTRY & RECREATION"	5064-3	2018-08-27	2018-08-27	ALPINE LAWN & GARDEN E	50.79	CAD	50.79	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	5261	Lawn and Garden Supply Stores	REWIND STARTER
"PARKS, FORESTRY & RECREATION"	5065-4	2018-08-28	2018-08-28	PAYPAL *ALARMSALARM	226.00	CAD	226.00	CAD	4435	C. SERV - SECUR SYS	P07645	DENTONIA-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	ALARM MONITORING
					554.05	CAD	554.05	CAD							
"PARKS, FORESTRY & RECREATION"	5045-26	2018-08-01	2018-08-02	CDN TIRE STORE #00192	22.09	CAD	22.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13496	YORK CC - PRGM SUPPORT AQ	5200	Home Supply Warehouse	REPAIR SUPPLIES
					22.09	CAD	22.09	CAD							
"PARKS, FORESTRY & RECREATION"	5044-11	2018-08-01	2018-08-01	COSTCO WHOLESALE W537	13.55	CAD	13.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07649	TAM OSHANTER-OPERATIONS	5300	Wholesale Clubs	THERMAL ROLLS FOR POS MACHINE
"PARKS, FORESTRY & RECREATION"	5062-15	2018-08-24	2018-08-24	BELL CANADA (CR)	40.68	CAD	40.68	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07645	DENTONIA-OPERATIONS	4812	Telecommunication Equipment Including Te	CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5062-16	2018-08-24	2018-08-24	BELL CANADA (CR)	74.58	CAD	74.58	CAD	4813	INTERNET	P07649	TAM OSHANTER-OPERATIONS	4812	Telecommunication Equipment Including Te	INTERNET FOR PROSHOP
"PARKS, FORESTRY & RECREATION"	5065-5	2018-08-28	2018-08-28	COSTCO WHOLESALE W537	162.58	CAD	162.58	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07649	TAM OSHANTER-OPERATIONS	5300	Wholesale Clubs	PAPER ROLLS FOR POS SYSTEM
					291.39	CAD	291.39	CAD							
"PARKS, FORESTRY & RECREATION"	5045-27	2018-08-02	2018-08-02	THE WILLERTON GROUP	183.06	CAD	183.06	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P04084	LAMOREAUX SS-SUMMER CAMPS	2791	"Typesetting, Plate Making, and Related S"	MEDALS FOR YOUTH GAMES
"PARKS, FORESTRY & RECREATION"	5045-28	2018-08-03	2018-08-03	NOFRILLS MICHAELS 1315	30.04	CAD	30.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD - YOUTH SOCIAL MEDIA WORKSHOP
"PARKS, FORESTRY & RECREATION"	5054-7	2018-08-13	2018-08-13	DOLLARAMA # 880	30.26	CAD	30.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5310	Discount Stores	COOKING SUPPLIES FOR PROGRESSIVE DINNER/COMMUNITY WALK EVENT
"PARKS, FORESTRY & RECREATION"	5055-7	2018-08-14	2018-08-14	REAL CANADIAN WHOLESAL	10.85	CAD	10.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13279	SUMMER CAMPS-STEPHEN LEACOCK RC	5411	"Grocery Stores, Supermarkets"	CAMP AREA DAY SUPPLIES
"PARKS, FORESTRY & RECREATION"	5055-8	2018-08-14	2018-08-14	LOBLAW #1028	4.98	CAD	4.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13279	SUMMER CAMPS-STEPHEN LEACOCK RC	5411	"Grocery Stores, Supermarkets"	RASPBERRIES
"PARKS, FORESTRY & RECREATION"	5055-9	2018-08-14	2018-08-14	MICHAELS #4918	99.43	CAD	99.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13279	SUMMER CAMPS-STEPHEN LEACOCK RC	5945	"Game, Toy, and Hobby Shops"	ARTS AND CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5056-4	2018-08-15	2018-08-15	RCS RACQUET SPORTS	938.99	CAD	938.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LAMOREAUX TENNIS CTR-PRGM SUPPORT	5941	Sporting Goods Stores	TENNIS BALLS
"PARKS, FORESTRY & RECREATION"	5056-5	2018-08-15	2018-08-15	RCSS SCARBOROUGH #2809	159.00	CAD	159.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5062-17	2018-08-24	2018-08-24	MICHAELS #4918	13.54	CAD	13.54	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P11121	STEPHEN LEACOCK CC-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	ENVELOPES
"PARKS, FORESTRY & RECREATION"	5062-18	2018-08-23	2018-08-23	METRO #35	99.86	CAD	99.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MEATBALLS, WINGS, SALAD"
"PARKS, FORESTRY & RECREATION"	5064-4	2018-08-27	2018-08-27	LOBLAWS #1010	59.98	CAD	59.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	YOUTH GAMES VOLUNTEER RECOGNITION EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5064-5	2018-08-24	2018-08-27	CDN TIRE STORE #00192	135.59	CAD	135.59	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10935	LAMOREAUX TENNIS CTR-PRGM SUPPORT	5200	Home Supply Warehouse	TENNIS CENTRE OUTSIDE TENT
"PARKS, FORESTRY & RECREATION"	5064-6	2018-08-24	2018-08-27	CDN TIRE STORE #00264	203.23	CAD	203.23	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10935	LAMOREAUX TENNIS CTR-PRGM SUPPORT	5200	Home Supply Warehouse	TENNIS CENTRE COURT CHAIRS
"PARKS, FORESTRY & RECREATION"	5064-7	2018-08-27	2018-08-27	DOLLARAMA # 800	53.11	CAD	53.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5310	Discount Stores	"STREAMERS, OVEN MITTS, DRY ERASE BOARDS"
"PARKS, FORESTRY & RECREATION"	5065-6	2018-08-28	2018-08-28	MICHAELS #4918	99.95	CAD	99.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	YOUTH COMMUNITY PARTNER EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5065-7	2018-08-28	2018-08-28	METRO #35	170.88	CAD	170.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	YOUTH COMMUNITY PARTNER EVENT SUPPLIES
					"2,292.75"	CAD	"2,292.75"	CAD							
"PARKS, FORESTRY & RECREATION"	5044-12	2018-08-01	2018-08-01	SQ *SQ *RIPPLE FARMS I	254.25	CAD	254.25	CAD	4118	TICKETS AND ADMISSION FEES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5499	Miscellaneous Food Stores - Convenience	CAMP TRIP ADMISSION
"PARKS, FORESTRY & RECREATION"	5045-29	2018-08-02	2018-08-02	NOFRILLS TIM&SUES 1352	35.44	CAD	35.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"CHEESE, LEMONS, BERRIES, VEGGIES"
"PARKS, FORESTRY & RECREATION"	5051-8	2018-08-08	2018-08-08	NOFRILLS NICHOLSONS	43.13	CAD	43.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"OLIVE OIL, TORTILLA CHIPS, HONEY"
"PARKS, FORESTRY & RECREATION"	5051-9	2018-08-08	2018-08-08	NOFRILLS NICHOLSONS	13.19	CAD	13.19	CAD	2610	KITCHEN SUPPLIES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"J CLOTHS, ALUM FOIL"
"PARKS, FORESTRY & RECREATION"	5052-12	2018-08-10	2018-08-10	FABRIC FABRIC LTD	-3.00	CAD	-3.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5949	"Fabric, Needlework, Piece Goods, and Sew"	REFUND
"PARKS, FORESTRY & RECREATION"	5052-13	2018-08-09	2018-08-09	NOFRILLS NICHOLSONS	10.73	CAD	10.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"SUGAR, TORTILLA CHIPS"
"PARKS, FORESTRY & RECREATION"	5055-10	2018-08-14	2018-08-14	NOFRILLS NICHOLSONS	13.40	CAD	13.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"APPLE SAUCE, BAKING PWDR, FLOUR"
"PARKS, FORESTRY & RECREATION"	5056-6	2018-08-15	2018-08-15	NOFRILLS NICHOLSONS	13.09	CAD	13.09	CAD	2570	JANITORIAL SUPPLIES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"ZIPLOCKS, BLEACH"
"PARKS, FORESTRY & RECREATION"	5056-7	2018-08-15	2018-08-15	NOFRILLS NICHOLSONS	13.56	CAD	13.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"PASTA, VEGGIES"
"PARKS, FORESTRY & RECREATION"	5057-18	2018-08-17	2018-08-17	BLACK CREEK FARM BLACK	146.90	CAD	146.90	CAD	4118	TICKETS AND ADMISSION FEES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5734	Computer Software Stores	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5059-6	2018-08-20	2018-08-20	NOFRILLS NICHOLSONS	19.42	CAD	19.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"CHEESE, VEGGIES"
"PARKS, FORESTRY & RECREATION"	5059-7	2018-08-20	2018-08-20	LOBLAWS 1099	10.19	CAD	10.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"RICE MILK, GLUTEN FREE PIZZA CRUST"
"PARKS, FORESTRY & RECREATION"	5060-8	2018-08-20	2018-08-21	SECOND NATURE NATURAL	8.99	CAD	8.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	LEMON JUICE
"PARKS, FORESTRY & RECREATION"	5061-3	2018-08-22	2018-08-22	NOFRILLS TIM&SUES 1352	45.83	CAD	45.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"PASTA, BAKING SUPPLIES"
"PARKS, FORESTRY & RECREATION"	5061-4	2018-08-22	2018-08-22	NOFRILLS TIM&SUES 1352	16.88	CAD	16.88	CAD	2610	KITCHEN SUPPLIES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"PARCHMENT PAPER, FACIAL TISSUE"
"PARKS, FORESTRY & RECREATION"	5065-8	2018-08-28	2018-08-28	NOFRILLS NICHOLSONS	26.67	CAD	26.67	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	"EGGS, APPLE SAUCE, ZUCCHINI"
"PARKS, FORESTRY & RECREATION"	5066-5	2018-08-28	2018-08-29	SECOND NATURE NATURAL	11.24	CAD	11.24	CAD	2610	KITCHEN SUPPLIES	P00735	CHILDREN'S GARDEN & ECO PROGRAM	5411	"Grocery Stores, Supermarkets"	PARCHMENT MUFFIN TIN LINERS
					679.91	CAD	679.91	CAD							
CITY PLANNING	5045-60	2018-08-02	2018-08-02	SP * LEARNINGTREEINTER	"2,535.00"	CAD	"2,535.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	UR0005	HEAD OFFICE-STRATEGIC INITIATIVES POLIC	5734	Computer Software Stores	TRAINING COURSE: SQL PROGRAMING
CITY PLANNING	5045-61	2018-08-02	2018-08-02	ESRI CANADA LIMITED	"1,186.50"	CAD	"1,186.50"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	UR0005	HEAD OFFICE-STRATEGIC INITIATIVES POLIC	8299	Educational Services	TRAINING COURSE: ARCGIS 1
CITY PLANNING	5050-16	2018-08-07	2018-08-07	LEARNING TREE INTERNAT	"2,535.00"	CAD	"2,535.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	UR0005	HEAD OFFICE-STRATEGIC INITIATIVES POLIC	8299	Educational Services	INTRODUCTION TO SQL PROGRAMMING TRAINING 09/05/-09/07/2018
CITY PLANNING	5060-21	2018-08-20	2018-08-21	THE CHANCELLOR PATERSO	35.00	CAD	35.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-STRATEGIC INITIATIVES POLIC	8220	"Colleges, Universities, Professional Sch"	SEVERAL INTER-LIBRARY LOANS OF PLANNING RELATED ARTICLES
CITY PLANNING	5064-12	2018-08-28	2018-08-28	GREEN ROOFS GRHC	715.19	CAD	534.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	UR0022	HEAD OFFICE-CITY PLANNING	8641	"Associations - Civic, Social, and Frater"	CITIES ALIVE CONFERENCE REGISTRATION
					"7,006.69"	CAD	"6,291.50"	CAD							
							534.00	USD							
TORONTO WATER	5051-19	2018-08-08	2018-08-08	ATLAS TOOLS & MACHINER	410.62	CAD	410.62	CAD	3080	M & E - HAND TOOLS	TW2025	D&C: CENTRAL SERVICES	5211	"Building Materials, Lumber Stores"	WET TAP TOOLS
TORONTO WATER	5056-23	2018-08-14	2018-08-15	THE HOME DEPOT #7078	50.82	CAD	50.82	CAD	2575	ELECTRICAL SUPPLIES	TW2025	D&C: CENTRAL SERVICES	5200	Home Supply Warehouse	SURGE
					461.44	CAD	461.44	CAD							
TORONTO WATER	5045-62	2018-08-02	2018-08-02	THE HOME DEPOT #7012	41.53	CAD	41.53	CAD	2575	ELECTRICAL SUPPLIES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	2X6X12 SPF.
					41.53	CAD	41.53	CAD							
"PARKS, FORESTRY & RECREATION"	5044-24	2018-08-01	2018-08-01	COSTCO WHOLESALE W1316	140.84	CAD	140.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04880	BOB ABATE CC-SUMMER CAMPS	5300	Wholesale Clubs	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5051-20	2018-08-08	2018-08-08	NOFRILLS PETER S 3926	17.25	CAD	17.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04880	BOB ABATE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SCIENCE CAMMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5052-37	2018-08-09	2018-08-09	TM- BLUE JAYS BASEBALL	725.00	CAD	725.00	CAD	4118	TICKETS AND ADMISSION FEES	P04880	BOB ABATE CC-SUMMER CAMPS	7922	Theatrical Producers (except Motion Pict	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5055-21	2018-08-13	2018-08-14	WAL-MART #3106	57.82	CAD	57.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04880	BOB ABATE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SCIENCE CAMP - FOOD ITEMS
"PARKS, FORESTRY & RECREATION"	5056-24	2018-08-15	2018-08-15	ONTARIO SCIENCE CENTRE	486.40	CAD	486.40	CAD	4118	TICKETS AND ADMISSION FEES	P04880	BOB ABATE CC-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5057-48	2018-08-16	2018-08-16	SQ *SQ *MOVING EDGEUCA	197.75	CAD	197.75	CAD	4102	ENTERTAINER AND BAND FEES	P04880	BOB ABATE CC-SUMMER CAMPS	8299	Educational Services	WORKSHOP FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5057-49	2018-08-16	2018-08-16	INSTITUTE OF CANADIAN	169.50	CAD	169.50	CAD	4102	ENTERTAINER AND BAND FEES	P04880	BOB ABATE CC-SUMMER CAMPS	8299	Educational Services	WORKSHOP FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5062-40	2018-08-23	2018-08-23	WAL-MART #3106	28.02	CAD	28.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04880	BOB ABATE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SCIENCE CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5066-14	2018-08-29	2018-08-29	DOLLARAMA # 182	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04880	BOB ABATE CC-SUMMER CAMPS	5310	Discount Stores	ADVENTURE CAMP SUPPLIES
					"1,828.23"	CAD	"1,828.23"	CAD							
FACILITIES MANAGEMENT	5044-25	2018-08-01	2018-08-01	CAFE ON THE SQUARE	47.46	CAD	47.46	CAD	4820	BUSINESS MEETING EXPENSES	FA2953	"ADMIN-CLIENT, FM DIR OFFICE"	5812	"Eating Places, Restaurants"	3 POTS OF COFFEE FOR ELVATOR PRE-BID MEETING
					47.46	CAD	47.46	CAD							
