Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
FACILITIES MANAGEMENT DIVISON	4879-44	2018-01-05	2018-01-05	O NEIL ELECTRIC SUPPLY	612.69	CAD	612.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61422853	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	HEATER FOR FRONT ENTRANCE OF BUILDING	
FACILITIES MANAGEMENT DIVISON	4879-45	2018-01-04	2018-01-04	ROBERTSON ELECTRIC WHO	21.75	CAD	21.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61419809	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	HEATER THERMOSTAT	
FACILITIES MANAGEMENT DIVISON	4886-52	2018-01-12	2018-01-12	INVENTEX INC TORONTO	495.73	CAD	495.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423833	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	HEATER PARTS	
FACILITIES MANAGEMENT DIVISON	4886-53	2018-01-11	2018-01-11	INDEPENDENT ELECTRIC S	344.32	CAD	344.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423781	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	EXHAUST FAN PARTS	
FACILITIES MANAGEMENT DIVISON	4897-33	2018-01-23	2018-01-23	INVENTEX INC TORONTO	"1,048.24"	CAD	"1,048.24"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61418956	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	EXPLOSION PROOF HEATER	
FACILITIES MANAGEMENT DIVISON	4899-75	2018-01-25	2018-01-25	SCARBORO PUMP MANUFACT	402.28	CAD	402.28	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61424614	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	ALARM CONTROL PARTS FOR SUMP PUMP	
					"2,957.78"	CAD	"2,957.78"	CAD								
TRANSPORTATION SERVICES 	4879-46	2018-01-05	2018-01-05	NO FRILLS #753	47.28	CAD	47.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5411	"Grocery Stores, Supermarkets"	SUPPLY DRINKING WATER TO BUILDING B	
TRANSPORTATION SERVICES 	4897-34	2018-01-22	2018-01-23	CDN TIRE STORE #00070	135.57	CAD	135.57	CAD	3080	M & E - HAND TOOLS	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5200	Home Supply Warehouse	INFARED THERMOMETER FOR SUPERVISOR VEHICLE	
TRANSPORTATION SERVICES 	4903-32	2018-01-31	2018-01-31	NO FRILLS #753	31.92	CAD	31.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5411	"Grocery Stores, Supermarkets"	BOTTLED WATER FOR BUILDING B	
					214.77	CAD	214.77	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4885-21	2018-01-10	2018-01-10	LOBLAWS STORE #179	5.78	CAD	5.78	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0114	HS-MH-RETAIL-TODMORDEN	5411	"Grocery Stores, Supermarkets"	CREAM AND MILK FOR CONCESSION	
ECONOMIC DEVELOPMENT & CULTURE	4891-65	2018-01-19	2018-01-19	JOE S NO FRILLS #3156	8.37	CAD	8.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0057	HS-MH-COLLECTION REGISTRATN-TODMORDEN	5411	"Grocery Stores, Supermarkets"	DISHWASHING SOAP	
ECONOMIC DEVELOPMENT & CULTURE	4899-76	2018-01-25	2018-01-25	CPC/SCP #0101249	9.61	CAD	9.61	CAD	4805	POSTAGE	AH0057	HS-MH-COLLECTION REGISTRATN-TODMORDEN	9402	Postal Services - Government Only	STAMPS FOR POSTAGE	
					23.76	CAD	23.76	CAD								
"PARKS, FORESTRY & RECREATION"	4886-54	2018-01-11	2018-01-11	COSTCO WHOLESALE W535	98.82	CAD	98.82	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00405	N-CENTRAL1-TURF&HORT	5300	Wholesale Clubs	FOLDING CHAIRS	
"PARKS, FORESTRY & RECREATION"	4891-66	2018-01-18	2018-01-18	COSTCO WHOLESALE W535	118.58	CAD	118.58	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00405	N-CENTRAL1-TURF&HORT	5300	Wholesale Clubs	FOLDING CHAIRS	
					217.40	CAD	217.40	CAD								
TORONTO WATER	4879-47	2018-01-04	2018-01-04	VISTAPR*VISTAPRINT.CA	59.88	CAD	59.88	CAD	2792	"BANNERS, FLAGS & SIGNS"	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	2741	Miscellaneous Publishing and Printing	HEALTH & SAFETY POLICY BOARDS	
TORONTO WATER	4882-16	2018-01-05	2018-01-05	MOE-HWIN WEB	55.75	CAD	55.75	CAD	4860	HAZARDOUS WASTE REMOVAL	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	9399	Government Services - Not Elsewhere Clas	2018 HWIN ANNUAL REGISTRATION	
TORONTO WATER	4882-17	2018-01-06	2018-01-06	THE HOME DEPOT #7001	252.06	CAD	252.06	CAD	2570	JANITORIAL SUPPLIES	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	5200	Home Supply Warehouse	**MORE**  ULTRA CADDY	
TORONTO WATER	4882-18	2018-01-07	2018-01-07	IKEA NORTH YORK	122.10	CAD	122.10	CAD	2610	KITCHEN SUPPLIES	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	5712	"Equipment, Furniture, and Home Furnishin"	PLATES AND GLASSES FOR PLANT LUNCHROOMS	
TORONTO WATER	4886-55	2018-01-11	2018-01-11	WWW COSTCO CA	325.42	CAD	325.42	CAD	2580	LABORATORY SUPPLIES	TW7015	WTR TREAT & SUPPLY: FJ HORGAN TP - PROCE	5399	Miscellaneous General Merchandise	CARTS FOR OPERATOR LAB	
TORONTO WATER	4887-16	2018-01-13	2018-01-13	CORNINGWARE CORELL	369.32	CAD	369.32	CAD	2610	KITCHEN SUPPLIES	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	5200	Home Supply Warehouse	PLATES FOR LUNCH ROOM	
TORONTO WATER	4897-35	2018-01-24	2018-01-24	CPI*COLEPARMERCANADA	387.14	CAD	387.14	CAD	2580	LABORATORY SUPPLIES	TW7015	WTR TREAT & SUPPLY: FJ HORGAN TP - PROCE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	CHEMICAL SPILL TRAYS	
TORONTO WATER	4899-77	2018-01-25	2018-01-25	MOE-DRINK WAT WASTE CE	40.00	CAD	40.00	CAD	4830	PERMIT & LICENSE FEES	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	9399	Government Services - Not Elsewhere Clas	OIT CERTIFICATE	
					"1,611.67"	CAD	"1,611.67"	CAD								
"PARKS, FORESTRY & RECREATION"	4887-17	2018-01-12	2018-01-12	THE HOME DEPOT #7027	47.44	CAD	47.44	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  15FT HC	
"PARKS, FORESTRY & RECREATION"	4891-67	2018-01-18	2018-01-18	THE HOME DEPOT #7027	28.19	CAD	28.19	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  WHEEL	
"PARKS, FORESTRY & RECREATION"	4897-36	2018-01-22	2018-01-23	THE HOME DEPOT #7136	335.56	CAD	335.56	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	54X48 BLIND	
					411.19	CAD	411.19	CAD								
ENVIRONMENT & ENERGY OFFICE	4876-10	2017-12-31	2018-01-01	FACEBK 9X4HHDJW92	1.51	CAD	1.51	CAD	4827	ONLINE SERVICES FEES	WE0050	PARTNERSHIPS AND INNOVATIONS	7311	Advertising Services	FACEBOOK ADS	
ENVIRONMENT & ENERGY OFFICE	4884-33	2018-01-09	2018-01-09	HSW*DOMAINPEOPLE.COM	180.18	CAD	141.27	USD	4813	INTERNET	WE0050	PARTNERSHIPS AND INNOVATIONS	5968	Direct Marketing - Continuity/Subscripti	DOMAIN RENEWAL FEE	
ENVIRONMENT & ENERGY OFFICE	4886-56	2018-01-11	2018-01-11	TORONTO HOME SHOW	"4,294.96"	CAD	"4,294.96"	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0050	PARTNERSHIPS AND INNOVATIONS	7991	Tourist Attractions and Exhibits	EXHIBIT SPACE FEE NATIONAL HOME SHOW	
ENVIRONMENT & ENERGY OFFICE	4891-68	2018-01-18	2018-01-18	STORWELL EVANS	478.79	CAD	478.79	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0050	PARTNERSHIPS AND INNOVATIONS	4214	"Motor Freight Carriers, Trucking - Local"	DIVISIONAL STORAGE UNIT	
ENVIRONMENT & ENERGY OFFICE	4891-69	2018-01-18	2018-01-18	TORONTO BOTANICAL GARD	35.00	CAD	35.00	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0050	PARTNERSHIPS AND INNOVATIONS	7991	Tourist Attractions and Exhibits	EXHIBIT SPACE FEE SEEDY SATURDAY TBG	
ENVIRONMENT & ENERGY OFFICE	4896-22	2018-01-22	2018-01-22	MICHAELS #4918	105.27	CAD	105.27	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0050	PARTNERSHIPS AND INNOVATIONS	5945	"Game, Toy, and Hobby Shops"	LIVE GREEN EVENT MATERIALS	
ENVIRONMENT & ENERGY OFFICE	4897-37	2018-01-23	2018-01-23	IKEA NORTH YORK	39.39	CAD	39.39	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0050	PARTNERSHIPS AND INNOVATIONS	5712	"Equipment, Furniture, and Home Furnishin"	LIVE GREEN EVENT MATERIALS	
ENVIRONMENT & ENERGY OFFICE	4898-34	2018-01-24	2018-01-24	MICHAELS #4918	47.99	CAD	47.99	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0050	PARTNERSHIPS AND INNOVATIONS	5945	"Game, Toy, and Hobby Shops"	PRESENTATIONS ITEMS TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4898-35	2018-01-24	2018-01-24	PAPYRUS 6117	57.46	CAD	57.46	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0050	PARTNERSHIPS AND INNOVATIONS	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRESENTATION ITEMS TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4899-78	2018-01-26	2018-01-26	REXALL PHARMACY #0836	14.67	CAD	14.67	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0050	PARTNERSHIPS AND INNOVATIONS	5912	"Drug Stores, Pharmacies"	PRESENTATION ITEMS TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4899-79	2018-01-26	2018-01-26	REXALL PHARMACY #0836	29.33	CAD	29.33	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0050	PARTNERSHIPS AND INNOVATIONS	5912	"Drug Stores, Pharmacies"	PRESENTATION ITEMS TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4899-80	2018-01-24	2018-01-25	TIM HORTONS 2629 QTH	3.99	CAD	3.99	CAD	4820	BUSINESS MEETING EXPENSES	WE0050	PARTNERSHIPS AND INNOVATIONS	5814	Quick Payment Service - Fast-Food Restau	SNACKS FOR VOLUNTEER MEETING	
ENVIRONMENT & ENERGY OFFICE	4900-21	2018-01-27	2018-01-27	ENCHANTED EVENTS	"1,271.25"	CAD	"1,271.25"	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0050	PARTNERSHIPS AND INNOVATIONS	7394	"Equipment Rental and Leasing Services, F"	LIVE GREEN EVENT MATERIALS	
ENVIRONMENT & ENERGY OFFICE	4900-22	2018-01-27	2018-01-27	ENCHANTED EVENTS	67.80	CAD	67.80	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0050	PARTNERSHIPS AND INNOVATIONS	7394	"Equipment Rental and Leasing Services, F"	EVENT MATERIALS TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4900-23	2018-01-28	2018-01-28	STAPLES STORE #266	6.89	CAD	6.89	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0050	PARTNERSHIPS AND INNOVATIONS	5943	"Office, School Supply, and Stationery St"	LIVE GREEN EVENT MATERIALS	
ENVIRONMENT & ENERGY OFFICE	4901-24	2018-01-29	2018-01-29	YMCA GTA	"1,307.75"	CAD	"1,307.75"	CAD	4820	BUSINESS MEETING EXPENSES	WE0050	PARTNERSHIPS AND INNOVATIONS	8398	"Organizations, Charitable and Social Ser"	CATERING FOR TPSWN SPEED MENTORING	
ENVIRONMENT & ENERGY OFFICE	4903-33	2018-01-31	2018-01-31	FACEBK CNASVDNV92	102.08	CAD	102.08	CAD	4827	ONLINE SERVICES FEES	WE0050	PARTNERSHIPS AND INNOVATIONS	7311	Advertising Services	FACEBOOK ADS	
ENVIRONMENT & ENERGY OFFICE	4903-34	2018-01-31	2018-01-31	FACEBK ENASVDNV92	65.64	CAD	65.64	CAD	4827	ONLINE SERVICES FEES	WE0050	PARTNERSHIPS AND INNOVATIONS	7311	Advertising Services	FACEBOOK ADS	
					"8,109.95"	CAD	"7,929.77"	CAD								
							141.27	USD								
"PARKS, FORESTRY & RECREATION"	4876-11	2017-12-30	2018-01-01	WALMART.CA	480.08	CAD	480.08	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P02701	TRINITY-INSTRL-INDR	5310	Discount Stores	"STORAGE CONTAINERS, SHELVING, RACKS"	
"PARKS, FORESTRY & RECREATION"	4882-19	2018-01-05	2018-01-05	THE HOME DEPOT CANADA	279.95	CAD	279.95	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P02701	TRINITY-INSTRL-INDR	5200	Home Supply Warehouse	WIRE SHELVING UNITS	
"PARKS, FORESTRY & RECREATION"	4902-15	2018-01-29	2018-01-30	THE HOME DEPOT #7078	-256.97	CAD	-256.97	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P02701	TRINITY-INSTRL-INDR	5200	Home Supply Warehouse	REFUND	
					503.06	CAD	503.06	CAD								
"PARKS, FORESTRY & RECREATION"	4900-24	2018-01-26	2018-01-26	SETON	143.45	CAD	143.45	CAD	2082	HEALTH & SAFETY SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5099	Durable Goods Not Elsewhere Classified	CONVEX MIRROR	
					143.45	CAD	143.45	CAD								
"PARKS, FORESTRY & RECREATION"	4899-81	2018-01-27	2018-01-27	GLOBALINDUSTRIALCANDA	94.97	CAD	94.97	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P02874	MEMORIAL POOL-LEISURE/PBLC-INDR	5085	Industrial Supplies Not Elsewhere Classi	COFFEE PERCULATOR	
					94.97	CAD	94.97	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4884-34	2018-01-09	2018-01-09	ONTARIO PROFESSIONAL P	564.95	CAD	564.95	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEES	
ECONOMIC DEVELOPMENT & CULTURE	4884-35	2018-01-09	2018-01-09	ONTARIO PROFESSIONAL P	564.95	CAD	564.95	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEE	
ECONOMIC DEVELOPMENT & CULTURE	4884-36	2018-01-09	2018-01-09	CANADIAN INSTITUTE OF	215.83	CAD	215.83	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP	
ECONOMIC DEVELOPMENT & CULTURE	4884-37	2018-01-09	2018-01-09	CANADIAN INSTITUTE OF	215.83	CAD	215.83	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP FEES.	
ECONOMIC DEVELOPMENT & CULTURE	4896-23	2018-01-22	2018-01-22	PAYPAL *ECONOMICDEV	123.33	CAD	123.33	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP	
ECONOMIC DEVELOPMENT & CULTURE	4896-24	2018-01-22	2018-01-22	PAYPAL *ECONOMICDEV	124.30	CAD	124.30	CAD	4760	MEMBERSHIP FEES	ED0169	LP-SUPP PROG-TYBH JOB CREATION	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES.	
					"1,809.19"	CAD	"1,809.19"	CAD								
"PARKS, FORESTRY & RECREATION"	4897-38	2018-01-23	2018-01-23	DOLLARAMA #0999	81.36	CAD	81.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09698	EARL BALES-INSTRL	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4897-39	2018-01-22	2018-01-23	WAL-MART # 3111	135.76	CAD	135.76	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P05988	EARL BALES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4899-82	2018-01-26	2018-01-26	SONSUH EDUCATIONAL SUP	143.96	CAD	143.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01077	N-EAST -SPORTS & REC-CAMPS-SUMMER	5199	Nondurable Goods Not Elsewhere Classifie	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4899-83	2018-01-26	2018-01-26	SONSUH EDUCATIONAL SUP	18.62	CAD	18.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05988	EARL BALES-PRGM SUPPORT	5199	Nondurable Goods Not Elsewhere Classifie	CRAFT SUPPLIES	
					379.70	CAD	379.70	CAD								
OFFICE OF EMERGENCY MANAGEMENT 	4882-20	2018-01-05	2018-01-05	"TARGET PARK GROUP INC,"	30.00	CAD	30.00	CAD	4770	PARKING EXPENSES (INTOWN)	DB3000	OFFICE OF EMERGENCY MANAGEMENT	7523	Automobile Parking Lots and Garages	"SHELTER, SUPPORT, HOUSING & ADMINISTRATION EMERGENCY ACTIVATION - DIVISIONAL OPERATIONS CENTRE"	
OFFICE OF EMERGENCY MANAGEMENT 	4883-20	2018-01-07	2018-01-08	"TARGET PARK GROUP INC,"	40.00	CAD	40.00	CAD	4770	PARKING EXPENSES (INTOWN)	DB3000	OFFICE OF EMERGENCY MANAGEMENT	7523	Automobile Parking Lots and Garages	"SHELTER, SUPPORT, HOUSING & ADMINISTRATION ACTIVATION - DIVISIONAL OPERATIONS CENTRE"	
OFFICE OF EMERGENCY MANAGEMENT 	4884-38	2018-01-08	2018-01-09	"TARGET PARK GROUP INC,"	30.00	CAD	30.00	CAD	4770	PARKING EXPENSES (INTOWN)	DB3000	OFFICE OF EMERGENCY MANAGEMENT	7523	Automobile Parking Lots and Garages	"SHELTER, SUPPORT, HOUSING & ADMINISTRATION EMERGENCY ACTIVATION - DIVISIONAL OPERATIONS CENTRE."	
					100.00	CAD	100.00	CAD								
"PARKS, FORESTRY & RECREATION"	4879-48	2018-01-03	2018-01-04	MCGOWAN FENCE & SUPPLY	13.67	CAD	13.67	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5051	Metal Service Centers and Offices	PARTS FOR FENCE	
"PARKS, FORESTRY & RECREATION"	4892-19	2018-01-19	2018-01-19	THE HOME DEPOT #7001	132.73	CAD	132.73	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  CREVICE TOOL	
"PARKS, FORESTRY & RECREATION"	4897-40	2018-01-23	2018-01-23	RONA # 55340	33.89	CAD	33.89	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5251	Hardware Stores	PLUNGER KIT	
					180.29	CAD	180.29	CAD								
"PARKS, FORESTRY & RECREATION"	4886-57	2018-01-11	2018-01-11	CDN TIRE STORE #00654	197.72	CAD	197.72	CAD	3080	M & E - HAND TOOLS	P00549	S-EAST 2-TURF&HORT	5200	Home Supply Warehouse	"TOOLS, BOX FOR TRUCK"	
					197.72	CAD	197.72	CAD								
TRANSPORTATION SERVICES 	4886-58	2018-01-03	2018-01-11	LECOL INC	252.06	CAD	252.06	CAD	2710	GENERAL HARDWARE	TP0212	ROADWAY SURFACE REPAIR-D4	1799	"Contractors, Special Trade - Not Elsewhe"	GENERAL HARDWARE	
TRANSPORTATION SERVICES 	4891-70	2018-01-18	2018-01-18	ALPINE LAWN & GARDEN E	451.94	CAD	451.94	CAD	2710	GENERAL HARDWARE	TP0212	ROADWAY SURFACE REPAIR-D4	5261	Lawn and Garden Supply Stores	HARDWARE SUPPLIES	
TRANSPORTATION SERVICES 	4891-71	2018-01-19	2018-01-19	ALPINE LAWN & GARDEN E	46.27	CAD	46.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TP0212	ROADWAY SURFACE REPAIR-D4	5261	Lawn and Garden Supply Stores	GENERAL HARDWARE	
TRANSPORTATION SERVICES 	4891-72	2018-01-18	2018-01-18	CDN TIRE STORE #00264	64.27	CAD	64.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TP0212	ROADWAY SURFACE REPAIR-D4	5200	Home Supply Warehouse	GENERAL HARDWARE	
TRANSPORTATION SERVICES 	4891-73	2018-01-18	2018-01-18	CDN TIRE STORE #00427	82.41	CAD	82.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TP0212	ROADWAY SURFACE REPAIR-D4	5200	Home Supply Warehouse	GENERAL HARDWARE	
TRANSPORTATION SERVICES 	4892-20	2018-01-19	2018-01-19	BRAFASCO / SCARBOROUGH	31.73	CAD	31.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TP0212	ROADWAY SURFACE REPAIR-D4	5085	Industrial Supplies Not Elsewhere Classi	GENERAL HARDWARE	
TRANSPORTATION SERVICES 	4896-25	2018-01-19	2018-01-22	MCGOWAN FENCE & SUPPLY	118.40	CAD	118.40	CAD	2710	GENERAL HARDWARE	TP0212	ROADWAY SURFACE REPAIR-D4	5051	Metal Service Centers and Offices	GENERAL HARDWARE	
					"1,047.08"	CAD	"1,047.08"	CAD								
TORONTO WATER	4886-59	2018-01-11	2018-01-11	STAPLES STORE #15	833.25	CAD	833.25	CAD	3410	COMPUTERS - HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5943	"Office, School Supply, and Stationery St"	CONFERENCE CONNECTOR	
TORONTO WATER	4889-24	2018-01-15	2018-01-16	MOE-DRINK WAT WASTE CE	175.00	CAD	175.00	CAD	4830	PERMIT & LICENSE FEES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	9399	Government Services - Not Elsewhere Clas	DW OPERATOR CERTIFICATE	
TORONTO WATER	4890-28	2018-01-17	2018-01-17	LOWES #02640*	290.82	CAD	290.82	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  DREMEL SAWMAX DIAMOND TILE WHEEL	
TORONTO WATER	4891-74	2018-01-17	2018-01-18	THE HOME DEPOT #7011	91.06	CAD	91.06	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  MLO CAULK16	
TORONTO WATER	4897-41	2018-01-23	2018-01-23	STAPLES STORE #15	57.99	CAD	57.99	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5943	"Office, School Supply, and Stationery St"	"CLIPBOARDS, FOLDERS"	
TORONTO WATER	4898-36	2018-01-24	2018-01-24	4IMPRINT	403.80	CAD	403.80	CAD	2670	UNIFORMS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5969	Direct Marketing - Other Direct Marketer	NORQUAY INSULATED VEST - M	
TORONTO WATER	4903-35	2018-01-31	2018-01-31	OWPSACSTATE	126.28	CAD	100.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	8398	"Organizations, Charitable and Social Ser"	INDUTRIAL WASTE TREATMENT	
					"1,978.20"	CAD	"1,851.92"	CAD								
							100.00	USD								
"PARKS, FORESTRY & RECREATION"	4897-42	2018-01-23	2018-01-23	INSTITUTE OF PUBLIC	875.00	CAD	875.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	P10949	S-CENTRAL-PRGM SUPPORT	8398	"Organizations, Charitable and Social Ser"	COURSE REGISTATION	
"PARKS, FORESTRY & RECREATION"	4897-43	2018-01-22	2018-01-23	THE HOME DEPOT #7080	63.19	CAD	63.19	CAD	2570	JANITORIAL SUPPLIES	P12155	FACILITY OPERATIONS - EAST YORK CC	5200	Home Supply Warehouse	**MORE**  6  POLE	
"PARKS, FORESTRY & RECREATION"	4898-37	2018-01-23	2018-01-24	THE HOME DEPOT #7001	45.15	CAD	45.15	CAD	2570	JANITORIAL SUPPLIES	P07724	MATTY ECKLER-OPERATIONS	5200	Home Supply Warehouse	NOZZLE	
"PARKS, FORESTRY & RECREATION"	4901-25	2018-01-29	2018-01-29	MR JANITORIAL SUPPLIES	118.09	CAD	118.09	CAD	2570	JANITORIAL SUPPLIES	P12542	EAST YORK CURLING-SPEC FACILITIES-OPS	2842	"Specialty Cleaning, Polishing, and Sanit"	VACUUM BAGS	
					"1,101.43"	CAD	"1,101.43"	CAD								
FIRE SERVICES	4877-8	2018-01-01	2018-01-02	ESSO	70.45	CAD	70.45	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE	
FIRE SERVICES	4879-49	2018-01-04	2018-01-04	PAYPAL *SFPE SOC	60.00	CAD	60.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	8398	"Organizations, Charitable and Social Ser"	REGISTRATION FOR FIRE INVESTIGATION SEMINAR	
FIRE SERVICES	4884-39	2018-01-08	2018-01-09	THE HOME DEPOT #7078	292.02	CAD	292.02	CAD	3099	GENERAL EQUIPMENT	FR0084	FIRE PREVENTION - INVESTIGATIONS	5200	Home Supply Warehouse	DRY VACUUM AND SUPPLIES FOR FIRE INVESTIGATIONS	
