Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5096-72	2018-10-10	2018-10-10	FOOD BASICS #689	40.64	CAD	40.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5097-127	2018-10-11	2018-10-11	GIANT TIGER #168	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06452	ELMS CS-ARTS-VISL/PERF	5311	Department Stores	SHOPPING CART STORAGE
"PARKS, FORESTRY & RECREATION"	5097-128	2018-10-12	2018-10-12	FOOD BASICS #689	10.83	CAD	10.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5100-69	2018-10-15	2018-10-16	WAL-MART # 3740	48.46	CAD	48.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5102-154	2018-10-18	2018-10-18	WAL-MART # 3740	7.65	CAD	7.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11828	ELMS CS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	HAND CREAM
"PARKS, FORESTRY & RECREATION"	5105-61	2018-10-22	2018-10-23	WAL-MART # 3740	22.46	CAD	22.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	HOT CHOCOLATE
"PARKS, FORESTRY & RECREATION"	5105-62	2018-10-22	2018-10-23	WAL-MART # 3740	42.40	CAD	42.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5105-63	2018-10-22	2018-10-23	WAL-MART # 3740	27.75	CAD	27.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11828	ELMS CS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FACILITY SUPPLIES
"PARKS, FORESTRY & RECREATION"	5106-71	2018-10-24	2018-10-24	DOLLAR TREE #40138	19.83	CAD	19.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5331	Variety Stores	SPECIAL EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5107-170	2018-10-24	2018-10-25	WAL-MART # 3740	13.25	CAD	13.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5107-171	2018-10-24	2018-10-25	WAL-MART # 3740	4.52	CAD	4.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11828	ELMS CS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ICE TRAYS
"PARKS, FORESTRY & RECREATION"	5107-172	2018-10-25	2018-10-25	IKEA NORTH YORK	18.06	CAD	18.06	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P11828	ELMS CS-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	STOOLS
"PARKS, FORESTRY & RECREATION"	5107-173	2018-10-25	2018-10-25	SPENCER GIFTS #64801	170.49	CAD	170.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11828	ELMS CS-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPECIAL EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5108-36	2018-10-26	2018-10-26	WAL-MART # 3740	17.94	CAD	17.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5109-52	2018-10-29	2018-10-29	COSTCO WHOLESALE W535	86.53	CAD	86.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02115	ELMS CS-SOCIAL PRGM	5300	Wholesale Clubs	SOCIAL PROGRAM SNACKS
"PARKS, FORESTRY & RECREATION"	5110-65	2018-10-29	2018-10-30	WAL-MART # 3740	29.79	CAD	29.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11828	ELMS CS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
					"1,303.84"	CAD	"1,303.84"	CAD							
"PARKS, FORESTRY & RECREATION"	5092-143	2018-10-04	2018-10-04	GROCERY GATEWAY	63.61	CAD	63.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5094-50	2018-10-05	2018-10-08	GROCERY GATEWAY	208.92	CAD	208.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5097-129	2018-10-11	2018-10-11	GROCERY GATEWAY	111.41	CAD	111.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5097-130	2018-10-12	2018-10-12	PARTY CITY #2801	15.21	CAD	15.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01666	MITCHELL FIELD-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	HALLOWEEN DECORATIONS
"PARKS, FORESTRY & RECREATION"	5098-44	2018-10-12	2018-10-12	GROCERY GATEWAY	191.88	CAD	191.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5098-45	2018-10-14	2018-10-14	RCSS WESTON 2800	43.96	CAD	43.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5102-155	2018-10-18	2018-10-18	GROCERY GATEWAY	81.40	CAD	81.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5103-33	2018-10-19	2018-10-19	GROCERY GATEWAY	182.74	CAD	182.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5107-174	2018-10-25	2018-10-25	GROCERY GATEWAY	77.16	CAD	77.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5107-175	2018-10-24	2018-10-25	GROCERY GATEWAY	66.02	CAD	66.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5108-37	2018-10-26	2018-10-26	GROCERY GATEWAY	147.65	CAD	147.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5109-53	2018-10-29	2018-10-29	TIRF RUGBY	135.60	CAD	135.60	CAD	4118	TICKETS AND ADMISSION FEES	P04717	MITCHELL FIELD-SUMMER FUN	5734	Computer Software Stores	WORKSHOP FOR SUMMER CAMP
"PARKS, FORESTRY & RECREATION"	5110-66	2018-10-30	2018-10-30	DOLLARAMA #0978	50.85	CAD	50.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05881	MITCHELL FIELD-ARTS-VISL/PERF	5310	Discount Stores	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5111-71	2018-10-31	2018-10-31	COSTCO WHOLESALE W547	209.90	CAD	209.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12627	RS-CH-PRGM SUPP -SOUTH GEN - SPORTS	5300	Wholesale Clubs	GROCERIES FOR SPECIAL EVENT
					"1,586.31"	CAD	"1,586.31"	CAD							
"PARKS, FORESTRY & RECREATION"	5089-64	2018-10-01	2018-10-01	DOLLARAMA #1142	21.24	CAD	21.24	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10303	DRIFTWOOD-PRGM SUPPORT	5310	Discount Stores	FALL DECORATIONS
"PARKS, FORESTRY & RECREATION"	5092-144	2018-10-05	2018-10-05	DURANTE S NO FRILLS 31	64.92	CAD	64.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"FRUITS, CHEESE, CRACKERS"
"PARKS, FORESTRY & RECREATION"	5092-145	2018-10-04	2018-10-04	WAL-MART # 3105	100.20	CAD	100.20	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10303	DRIFTWOOD-PRGM SUPPORT	5310	Discount Stores	"CLOCK, J CLOTHS, TOTE BOX"
"PARKS, FORESTRY & RECREATION"	5097-131	2018-10-11	2018-10-11	DOLLARAMA #1142	10.51	CAD	10.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOCIAL PRGM	5310	Discount Stores	SEASONAL GARLAND
"PARKS, FORESTRY & RECREATION"	5101-78	2018-10-17	2018-10-17	SQ     *SQ *GS PRO SHO	35.00	CAD	35.00	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P11563	DRIFTWOOD-SPORTS	5499	Miscellaneous Food Stores - Convenience	SKATE SHARPENING
					231.87	CAD	231.87	CAD							
"PARKS, FORESTRY & RECREATION"	5104-40	2018-10-22	2018-10-22	BELL CANADA (CR)	90.28	CAD	90.28	CAD	4441	CONTRACTED SERVICES - CABLE TV	P13495	YORK CC - PRGM SUPPORT CR	4812	Telecommunication Equipment Including Te	TV SERVICE
"PARKS, FORESTRY & RECREATION"	5107-176	2018-10-25	2018-10-25	MICHAELS #4918	11.84	CAD	11.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5945	"Game, Toy, and Hobby Shops"	2 REMOVABLE DOT
"PARKS, FORESTRY & RECREATION"	5110-67	2018-10-30	2018-10-30	NOFRILLS ROSS 782	134.89	CAD	134.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13495	YORK CC - PRGM SUPPORT CR	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5110-68	2018-10-30	2018-10-30	METRO #750	42.68	CAD	42.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13495	YORK CC - PRGM SUPPORT CR	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
					279.69	CAD	279.69	CAD							
FACILITIES MANAGEMENT	5105-64	2018-10-23	2018-10-23	NOBLE 1017	47.11	CAD	47.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473460	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	GAS FITTINGS
FACILITIES MANAGEMENT	5111-72	2018-10-30	2018-10-31	SCARBORO PUMP MANUFACT	819.93	CAD	819.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475116	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PUMP
					867.04	CAD	867.04	CAD							
"PARKS, FORESTRY & RECREATION"	5097-132	2018-10-12	2018-10-12	CONCORD HARDWARE	179.47	CAD	179.47	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5109-54	2018-10-29	2018-10-29	PRINCESS AUTO	146.86	CAD	146.86	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5085	Industrial Supplies Not Elsewhere Classi	ERROR
"PARKS, FORESTRY & RECREATION"	5109-55	2018-10-29	2018-10-29	MILLWICK PAINT & PAPER	255.33	CAD	255.33	CAD	2715	PAINT SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
					581.66	CAD	581.66	CAD							
"PARKS, FORESTRY & RECREATION"	5088-87	2018-10-01	2018-10-01	AMAZON.CA*MT4Y705E0	21.51	CAD	21.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	CHIA SEEDS FOR GARDENING
"PARKS, FORESTRY & RECREATION"	5089-94	2018-10-01	2018-10-01	RCSS WESTON 2800	106.66	CAD	106.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAMS
"PARKS, FORESTRY & RECREATION"	5089-95	2018-10-01	2018-10-01	DOLLARAMA # 396	206.40	CAD	206.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5090-123	2018-10-01	2018-10-02	BULK BARN #512	75.60	CAD	75.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5499	Miscellaneous Food Stores - Convenience	BAKING PROGRAM/SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5090-124	2018-10-03	2018-10-03	AMZN MKTP CA*MT9A60831	122.36	CAD	122.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	HOOLA HOOP STANDS
"PARKS, FORESTRY & RECREATION"	5091-127	2018-10-02	2018-10-03	WAL*MART CANADA INC	160.48	CAD	160.48	CAD	2570	JANITORIAL SUPPLIES	P12636	EDENBRIDGE CENTRE-PROG SUPPORT	5310	Discount Stores	CLEANING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-213	2018-10-04	2018-10-04	MICHAELS #3983	521.34	CAD	521.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-214	2018-10-04	2018-10-04	SCHOLAR S CHOICE	148.14	CAD	148.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5949	"Fabric, Needlework, Piece Goods, and Sew"	PRESCHOOL PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-215	2018-10-05	2018-10-05	RCSS WESTON 2800	33.99	CAD	33.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	JR CHEF PROGRAM
"PARKS, FORESTRY & RECREATION"	5097-215	2018-10-11	2018-10-11	FOOD BASICS #631	67.44	CAD	67.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5097-216	2018-10-11	2018-10-11	THE HOME DEPOT #7134	-34.27	CAD	-34.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5200	Home Supply Warehouse	TM MAT
"PARKS, FORESTRY & RECREATION"	5099-79	2018-10-15	2018-10-15	STAPLES STORE #15	19.63	CAD	19.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5943	"Office, School Supply, and Stationery St"	MARKERS FOR ART PROGRAM
"PARKS, FORESTRY & RECREATION"	5102-209	2018-10-18	2018-10-18	KAOS MUSIC CENTRE	140.90	CAD	140.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	8299	Educational Services	BOOKS FOR MUSIC PROGRAM
"PARKS, FORESTRY & RECREATION"	5102-210	2018-10-19	2018-10-19	METRO #748	17.98	CAD	17.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5105-95	2018-10-22	2018-10-23	SHOPPERSDRUGMART1166	7.03	CAD	7.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5912	"Drug Stores, Pharmacies"	BAKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5106-97	2018-10-23	2018-10-24	FITNESS DEPOT TORONTO	414.57	CAD	414.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5941	Sporting Goods Stores	FITNESS PROGRAM
"PARKS, FORESTRY & RECREATION"	5107-238	2018-10-25	2018-10-25	METRO #748	43.85	CAD	43.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	JR. CHEF PROGRAM
"PARKS, FORESTRY & RECREATION"	5109-81	2018-10-28	2018-10-29	WAL-MART #1139	10.72	CAD	10.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5109-82	2018-10-29	2018-10-29	RCSS WESTON 2800	116.32	CAD	116.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5109-83	2018-10-29	2018-10-29	DOLLARAMA # 780	28.53	CAD	28.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	PRESCHOOL PROGRAM
"PARKS, FORESTRY & RECREATION"	5110-99	2018-10-29	2018-10-30	BULK BARN #512	36.69	CAD	36.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5499	Miscellaneous Food Stores - Convenience	SCIENCE AND GARDENING PROGRAM
"PARKS, FORESTRY & RECREATION"	5111-118	2018-10-30	2018-10-31	WWW.CANADIANTIRE.CA	169.48	CAD	169.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5200	Home Supply Warehouse	BOCCE DROP IN PROGRAM
					"2,435.35"	CAD	"2,435.35"	CAD							
"PARKS, FORESTRY & RECREATION"	5091-128	2018-10-03	2018-10-03	BELL TV	88.47	CAD	88.47	CAD	4441	CONTRACTED SERVICES - CABLE TV	P06218	AMESBURY CC-SPORTS	4812	Telecommunication Equipment Including Te	TV SERVICE
					88.47	CAD	88.47	CAD							
FIRE SERVICES	5102-211	2018-10-18	2018-10-18	THE HOME DEPOT #7012	227.50	CAD	227.50	CAD	2710	GENERAL HARDWARE	FR0046	HUSAR-FIRE	5200	Home Supply Warehouse	**MORE**  PL HD
FIRE SERVICES	5102-212	2018-10-19	2018-10-19	AVSHOP.CA	140.10	CAD	140.10	CAD	4808	NETWORK EQUIPMENT INCLUDING CABLING	FR0046	HUSAR-FIRE	5735	Record Shops	HDMI CABLING
FIRE SERVICES	5102-213	2018-10-18	2018-10-18	INT*IN *WOODFIELD CANA	"1,873.91"	CAD	"1,873.91"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0046	HUSAR-FIRE	5533	"Automotive Parts, Accessories Stores"	VAN TRACK FLOORING
FIRE SERVICES	5107-239	2018-10-26	2018-10-26	BEST BUY CANADA #959	102.54	CAD	102.54	CAD	3410	COMPUTERS - HARDWARE	FR0046	HUSAR-FIRE	5732	Electronic Sales	SMART TV KEYBOARD
FIRE SERVICES	5107-240	2018-10-26	2018-10-26	WORK AUTHORITY 4N	451.95	CAD	451.95	CAD	2660	FOOTWEAR	FR0046	HUSAR-FIRE	5691	Men's and Women's Clothing Stores	PSU SAFETY BOOTS - HUSAR/PUBLIC ORDER
FIRE SERVICES	5107-241	2018-10-25	2018-10-25	CANADIAN MAINTENANCE &	"1,137.71"	CAD	"1,137.71"	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FR0046	HUSAR-FIRE	7349	"Cleaning and Maintenance, Janitorial Ser"	BRADY LABEL REFILLS
FIRE SERVICES	5107-242	2018-10-25	2018-10-25	PC CANADA COM	263.27	CAD	263.27	CAD	3410	COMPUTERS - HARDWARE	FR0046	HUSAR-FIRE	5045	"Computers, Computer Peripheral Equipment"	THUNDERBOLT VIDEO CARD
FIRE SERVICES	5108-54	2018-10-26	2018-10-26	HERO ARMY SURPLUS INC	88.10	CAD	88.10	CAD	2670	UNIFORMS	FR0046	HUSAR-FIRE	5691	Men's and Women's Clothing Stores	PSU DUTY BELTS - HUSAR/PUBLIC ORDER
FIRE SERVICES	5109-84	2018-10-26	2018-10-29	CDN TIRE STORE #00187	135.53	CAD	135.53	CAD	2665	PROTECTIVE CLOTHING	FR0046	HUSAR-FIRE	5200	Home Supply Warehouse	MALE PROTECTIVE CUPS FOR PSU - HUSAR/PUBLIC ORDER
					"4,420.61"	CAD	"4,420.61"	CAD							
"PARKS, FORESTRY & RECREATION"	5098-67	2018-10-12	2018-10-12	THE HOME DEPOT #7080	151.21	CAD	151.21	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07674	ST LAWRENCE-OPERATIONS	5200	Home Supply Warehouse	**MORE**  BOXFAN3733C
					151.21	CAD	151.21	CAD							
REVENUE SERVICES	5089-96	2018-10-01	2018-10-01	INST. OF MUNICIPAL ASS	50.00	CAD	50.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0170	TAX ADMIN	8699	"Organizations, Membership - Not Elsewher"	INST. OF MUN. ASSESSORS WEBINAR
REVENUE SERVICES	5089-97	2018-10-01	2018-10-01	INST. OF MUNICIPAL ASS	50.00	CAD	50.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0170	TAX ADMIN	8699	"Organizations, Membership - Not Elsewher"	INST. OF MUN. ASSESSORS WEBINAR
REVENUE SERVICES	5089-98	2018-10-01	2018-10-01	INST. OF MUNICIPAL ASS	50.00	CAD	50.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0170	TAX ADMIN	8699	"Organizations, Membership - Not Elsewher"	INST. OF MUN. ASSESSORS WEBINAR
REVENUE SERVICES	5089-99	2018-10-01	2018-10-01	INST. OF MUNICIPAL ASS	50.00	CAD	50.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0170	TAX ADMIN	8699	"Organizations, Membership - Not Elsewher"	INST. OF MUN. ASSESSORS WEBINAR
REVENUE SERVICES	5089-100	2018-10-01	2018-10-01	INST. OF MUNICIPAL ASS	50.00	CAD	50.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0170	TAX ADMIN	8699	"Organizations, Membership - Not Elsewher"	INST. OF MUN. ASSESSORS WEBINAR
REVENUE SERVICES	5090-125	2018-10-01	2018-10-02	PROFESSIONAL ENGINEER	248.60	CAD	248.60	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0195	REV SVCS - DIR OFFF	7299	Other Services (Not Elsewhere Classified	PROFESSIONAL ENGINEERS ANNUAL FEE
REVENUE SERVICES	5090-126	2018-10-03	2018-10-03	AMAZON.CA*MT5DR2891	27.75	CAD	27.75	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FS0153	ORGANIZATIONAL ADMIN.	4816	Computer Network/Information Services	CASH BOX FOR UNITED WAY CAMPAIGN
REVENUE SERVICES	5091-129	2018-10-03	2018-10-03	COSTCO WHOLESALE W535	41.94	CAD	41.94	CAD	4820	BUSINESS MEETING EXPENSES	FS0195	REV SVCS - DIR OFFF	5300	Wholesale Clubs	TPS WEEK - STAFF APPRECITAION BREAKFAST FOR SITE OFFICES
REVENUE SERVICES	5094-78	2018-10-06	2018-10-08	SHERATON ON THE FALLS	-7.68	CAD	-7.68	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FS0153	ORGANIZATIONAL ADMIN.	7011	"Lodging - Hotels, Motels, Resorts - Not"	ACCOMMODATIONS
REVENUE SERVICES	5097-217	2018-10-12	2018-10-12	LOBLAWS #1010	12.04	CAD	12.04	CAD	4820	BUSINESS MEETING EXPENSES	FS0195	REV SVCS - DIR OFFF	5411	"Grocery Stores, Supermarkets"	LIGHT REFRESHMENTS & SNACKS FOR MEETING
REVENUE SERVICES	5097-218	2018-10-12	2018-10-12	STARBUCKS #23691#	19.15	CAD	19.15	CAD	4820	BUSINESS MEETING EXPENSES	FS0195	REV SVCS - DIR OFFF	5814	Quick Payment Service - Fast-Food Restau	COFFEE FOR MEETING
REVENUE SERVICES	5097-219	2018-10-11	2018-10-11	CANADIAN PARKING ASSOC	305.10	CAD	305.10	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0165	WTR & PARKING TAGS ADMIN	8699	"Organizations, Membership - Not Elsewher"	CANADIAN PARKING ASSOC. CONFERENCE FEES FOR REVENUE PARKING STAFF
REVENUE SERVICES	5102-214	2018-10-18	2018-10-18	LORD ELGIN HOTEL	304.38	CAD	304.38	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FS0195	REV SVCS - DIR OFFF	7011	"Lodging - Hotels, Motels, Resorts - Not"	CONFERENCE ACCOMODATION
