Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4400-75	2017-01-26	2017-01-30	WAL-MART #1004	24.98	CAD	24.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06364	KEELE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PRESCHOOL PRGM SUPPLIES	
					90.66	CAD	90.66	CAD								
"PARKS, FORESTRY & RECREATION"	4365-27	2017-01-04	2017-01-05	LOWES #02494*	77.86	CAD	77.86	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  12IN EXT.LINE 3/8CX3/8C (-599958)	
"PARKS, FORESTRY & RECREATION"	4375-26	2017-01-11	2017-01-12	AMRE SUPPLY - SCARBORO	662.18	CAD	662.18	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5065	Electrical Parts and Equipment	CARTRIGE F/BUBBLER	
"PARKS, FORESTRY & RECREATION"	4377-37	2017-01-12	2017-01-13	AMRE SUPPLY - SCARBORO	18.07	CAD	18.07	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5065	Electrical Parts and Equipment	GREASE MONKEY BLACK GLOVE	
"PARKS, FORESTRY & RECREATION"	4383-35	2017-01-17	2017-01-18	LOWES #02494*	19.63	CAD	19.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  #8 LP SAE ZN FLT WSHR	
"PARKS, FORESTRY & RECREATION"	4387-56	2017-01-19	2017-01-20	LOWES #02494*	21.45	CAD	21.45	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	"5PK 2"" BLK BRSTL WD HNDL THRWY SE"	
"PARKS, FORESTRY & RECREATION"	4392-42	2017-01-24	2017-01-25	LOWES #02494*	26.06	CAD	26.06	CAD	2575	ELECTRICAL SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  162ML KWIK SEAL WHITE	
"PARKS, FORESTRY & RECREATION"	4400-76	2017-01-27	2017-01-30	SPEED FASTENING SYSTEM	13.91	CAD	13.91	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	7538	Automotive Service Shops	ROUND SOCKET	
					839.16	CAD	839.16	CAD								
"PARKS, FORESTRY & RECREATION"	4367-33	2017-01-05	2017-01-06	MONARCH PAINTS	282.50	CAD	282.50	CAD	2715	PAINT SUPPLIES	P12587	PELMO PARK CC (WEST)-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
"PARKS, FORESTRY & RECREATION"	4369-63	2017-01-05	2017-01-09	THE HOME DEPOT #7114	61.82	CAD	61.82	CAD	2570	JANITORIAL SUPPLIES	P12587	PELMO PARK CC (WEST)-OPERATIONS	5200	Home Supply Warehouse	**MORE**  TM 3X4	
"PARKS, FORESTRY & RECREATION"	4375-27	2017-01-10	2017-01-12	NATIONAL EVENT SUPPLY	942.42	CAD	942.42	CAD	3310	FURNISHINGS	P03056	MIMICO-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	FOLDING TABLES	
"PARKS, FORESTRY & RECREATION"	4377-38	2017-01-11	2017-01-13	THE HOME DEPOT #7114	255.36	CAD	255.36	CAD	2570	JANITORIAL SUPPLIES	P07741	THISTLETOWN-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SJ REC CONT	
"PARKS, FORESTRY & RECREATION"	4379-52	2017-01-12	2017-01-16	SAFETY MEDIA INC-TERMI	275.49	CAD	275.49	CAD	2590	EMERGENCY SERVICES SUPPLIES	P13494	YORK CC - FACILITY OPERATIONS	5999	Miscellaneous and Specialty Retail Store	PULL STATION	
"PARKS, FORESTRY & RECREATION"	4387-57	2017-01-19	2017-01-20	CONCORD ELECTRONICS SO	141.25	CAD	141.25	CAD	4658	REPAIRS & MAINTENANCE - ELECTRONIC EQUIP	P07695	AMESBURY COMPLEX-OPERATIONS	5732	Electronic Sales	P.A SYSTEM REPAIRS	
"PARKS, FORESTRY & RECREATION"	4387-58	2017-01-19	2017-01-20	COMFORT VACCUM SERVICE	67.80	CAD	67.80	CAD	3025	M & E - JANITORIAL	P07695	AMESBURY COMPLEX-OPERATIONS	5722	Household Appliance Stores	SERVICE CALL - VACUUM	
"PARKS, FORESTRY & RECREATION"	4387-59	2017-01-19	2017-01-20	AAA VACUUM CENTRE	395.49	CAD	395.49	CAD	3025	M & E - JANITORIAL	P12587	PELMO PARK CC (WEST)-OPERATIONS	5722	Household Appliance Stores	VACUUM	
"PARKS, FORESTRY & RECREATION"	4389-63	2017-01-19	2017-01-23	MONARCH PAINTS	222.50	CAD	222.50	CAD	2715	PAINT SUPPLIES	P07741	THISTLETOWN-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
"PARKS, FORESTRY & RECREATION"	4389-64	2017-01-19	2017-01-23	MONARCH PAINTS	294.87	CAD	294.87	CAD	2715	PAINT SUPPLIES	P12587	PELMO PARK CC (WEST)-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINTS	
"PARKS, FORESTRY & RECREATION"	4390-36	2017-01-22	2017-01-24	THE HOME DEPOT #7157	134.88	CAD	134.88	CAD	2570	JANITORIAL SUPPLIES	P03056	MIMICO-OPERATIONS	5200	Home Supply Warehouse	**MORE**  4 BB M SN	
"PARKS, FORESTRY & RECREATION"	4390-37	2017-01-23	2017-01-24	WATER AND ICE NORTH AM	131.08	CAD	131.08	CAD	2570	JANITORIAL SUPPLIES	P13494	YORK CC - FACILITY OPERATIONS	5996	Swimming Pools - Sales and Supplies	POOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4392-43	2017-01-24	2017-01-25	ROHEN FIRE PROTECTION	107.24	CAD	107.24	CAD	2590	EMERGENCY SERVICES SUPPLIES	P07741	THISTLETOWN-OPERATIONS	6211	Securities - Brokers/Dealers	PULL STATION	
"PARKS, FORESTRY & RECREATION"	4395-49	2017-01-24	2017-01-26	THE HOME DEPOT #7114	175.13	CAD	175.13	CAD	2715	PAINT SUPPLIES	P07741	THISTLETOWN-OPERATIONS	5200	Home Supply Warehouse	**MORE**  GUARD	
					"3,487.83"	CAD	"3,487.83"	CAD								
"PARKS, FORESTRY & RECREATION"	4397-42	2017-01-26	2017-01-27	BELL TV	92.94	CAD	92.94	CAD	4441	CONTRACTED SERVICES - CABLE TV	P01843	G&I RISK-SPORTS	4812	Telecommunication Equipment Including Te	TV SERVICES	
					92.94	CAD	92.94	CAD								
FACILITIES MANAGEMENT DIVISON	4359-29	2016-12-31	2017-01-03	LCBO/RAO #0217	25.00	CAD	25.00	CAD	4830	PERMIT & LICENSE FEES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5921	"Package Stores, Beer, Wine, Liquor"	PERMIT FOR TENANT ASSOCIATION NETWORKING SESSION	
FACILITIES MANAGEMENT DIVISON	4367-34	2017-01-04	2017-01-06	SMART SERVE ONTARIO	10.00	CAD	10.00	CAD	8515	REGISTRATION FEES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8299	Educational Services	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4367-35	2017-01-04	2017-01-06	SMART SERVE ONTARIO	10.00	CAD	10.00	CAD	8515	REGISTRATION FEES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8299	Educational Services	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4367-36	2017-01-04	2017-01-06	SMART SERVE ONTARIO	39.49	CAD	39.49	CAD	8515	REGISTRATION FEES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8299	Educational Services	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4369-64	2017-01-05	2017-01-09	LCBO/RAO #0217	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5921	"Package Stores, Beer, Wine, Liquor"	SPECIAL OCCASION PERMIT	
FACILITIES MANAGEMENT DIVISON	4369-65	2017-01-06	2017-01-09	STAPLES STORE #26	44.07	CAD	44.07	CAD	4093	CONSULTING SERV- CREATIVE COMMUNICATION	FA1374	92 FRONT E-LEASNG (ST.LAWRENCE MKT-NORTH	5943	"Office, School Supply, and Stationery St"	PRINTING EVENT MATERIAL	
FACILITIES MANAGEMENT DIVISON	4369-66	2017-01-06	2017-01-09	STAPLES STORE #26	44.07	CAD	44.07	CAD	4093	CONSULTING SERV- CREATIVE COMMUNICATION	FA1374	92 FRONT E-LEASNG (ST.LAWRENCE MKT-NORTH	5943	"Office, School Supply, and Stationery St"	PRINTING EVENT MATERIAL	
FACILITIES MANAGEMENT DIVISON	4369-67	2017-01-06	2017-01-09	SMART SERVE ONTARIO	39.49	CAD	39.49	CAD	8515	REGISTRATION FEES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8299	Educational Services	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4369-68	2017-01-07	2017-01-09	SMART SERVE ONTARIO	39.49	CAD	39.49	CAD	8515	REGISTRATION FEES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8299	Educational Services	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4373-33	2017-01-10	2017-01-11	STAPLES STORE #26	5.14	CAD	5.14	CAD	4316	SPECIAL EVENTS EXP	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5943	"Office, School Supply, and Stationery St"	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4383-36	2017-01-17	2017-01-18	PAYPAL *AKIMBOARTPR	457.65	CAD	457.65	CAD	4414	ADVERTISING & PROMOTION	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	8999	Professional Services - Not Elsewhere Cl	ARTS AT THE MARKET ADVERTISING	
FACILITIES MANAGEMENT DIVISON	4389-65	2017-01-20	2017-01-23	PLACEWARES	12.43	CAD	12.43	CAD	4316	SPECIAL EVENTS EXP	FA1374	92 FRONT E-LEASNG (ST.LAWRENCE MKT-NORTH	5719	Miscellaneous House Furnishing Specialty	EVENT TRAINING	
FACILITIES MANAGEMENT DIVISON	4401-27	2017-01-30	2017-01-31	MICHAELS #4936	36.14	CAD	36.14	CAD	4316	SPECIAL EVENTS EXP	FA1374	92 FRONT E-LEASNG (ST.LAWRENCE MKT-NORTH	5945	"Game, Toy, and Hobby Shops"	EVENT TRAINING	
					837.97	CAD	837.97	CAD								
"PARKS, FORESTRY & RECREATION"	4369-69	2017-01-06	2017-01-09	LOWES #02494*	72.00	CAD	72.00	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  HEATMAX 6 PACK TOE WARMERS	
					72.00	CAD	72.00	CAD								
"PARKS, FORESTRY & RECREATION"	4381-27	2017-01-16	2017-01-17	MICHAELS #3982	138.14	CAD	138.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT	5945	"Game, Toy, and Hobby Shops"	"CONSTRUCTION PAPER, MARKERS"	
					138.14	CAD	138.14	CAD								
FACILITIES MANAGEMENT DIVISON	4365-28	2017-01-04	2017-01-05	ONTARIO LAMP RECYCLERS	325.72	CAD	325.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61231749	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7349	"Cleaning and Maintenance, Janitorial Ser"	BULB RECYCLE	
FACILITIES MANAGEMENT DIVISON	4381-28	2017-01-16	2017-01-17	SHADE SAILS CANADA	282.50	CAD	282.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61356969	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	2791	"Typesetting, Plate Making, and Related S"	REMOVE/INSPECT/STORAGE OF SHADE SAIL	
					608.22	CAD	608.22	CAD								
PUBLIC HEALTH	4392-44	2017-01-23	2017-01-25	HEARTY CATERING INC.	624.89	CAD	624.89	CAD	4116	CATERING SERVICES	PH3724	DIABETES STRATEGY-COMMUNITY INTERVENTION	5812	"Eating Places, Restaurants"	CATERING SERVICES	
					624.89	CAD	624.89	CAD								
TORONTO WATER	4373-34	2017-01-10	2017-01-11	RONA # 55090	67.00	CAD	67.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2030	DIST OPS: OPERATION & MTCE - ETOBICOKE Y	5251	Hardware Stores	WATER	
TORONTO WATER	4386-32	2017-01-17	2017-01-19	GIBSON'S CLEANERS CO.	36.60	CAD	36.60	CAD	4419	LAUNDRY SERVICES	TW2030	DIST OPS: OPERATION & MTCE - ETOBICOKE Y	7216	Dry Cleaners	CLEANING SERVICES	
					103.60	CAD	103.60	CAD								
"PARKS, FORESTRY & RECREATION"	4379-53	2017-01-12	2017-01-16	WAL-MART #3186	33.14	CAD	33.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07687	BIRCHMOUNT-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	WATER COLOUR PAINT FOR CRAFT PROGRAM	
"PARKS, FORESTRY & RECREATION"	4397-43	2017-01-25	2017-01-27	CDN TIRE STORE #00427	108.34	CAD	108.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06672	PORT UNION-PRGM SUPPORT	5200	Home Supply Warehouse	TOTES FOR STORAGE OF SUPPLIES DURING RENOVATIONS	
					141.48	CAD	141.48	CAD								
"PARKS, FORESTRY & RECREATION"	4367-37	2017-01-04	2017-01-06	WAL-MART #3159	115.10	CAD	115.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10289	BRDLANDS CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"KETTLE, CONSTRUCTION PAPER"	
"PARKS, FORESTRY & RECREATION"	4373-35	2017-01-10	2017-01-11	PAYPAL *SCIENTISTSI	150.00	CAD	150.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04638	BRDLANDS CC-SUMMER CAMPS	8398	"Organizations, Charitable and Social Ser"	WORKSHOP - GOOD CLEAN FUN	
"PARKS, FORESTRY & RECREATION"	4373-36	2017-01-10	2017-01-11	PAYPAL *SCIENTISTSI	150.00	CAD	150.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04638	BRDLANDS CC-SUMMER CAMPS	8398	"Organizations, Charitable and Social Ser"	WORKSHOP - PLANET DIGS BUGS	
"PARKS, FORESTRY & RECREATION"	4397-44	2017-01-26	2017-01-27	BRUNO'S VALU-MART	93.26	CAD	93.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01690	BRDLANDS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"POPCORN, GRAPES, CRACKERS, CLEMINTINES, BANANAS"	
					508.36	CAD	508.36	CAD								
EMPLOYMENT & SOCIAL SERVICES	4395-50	2017-01-25	2017-01-26	WWW.NEWEGG.COM	595.85	CAD	595.85	CAD	4995	OTHER EXPENSES	C01114	SYSTEMS UNIT	5732	Electronic Sales	DISPLAY PORT SPLITTER-CH START MSTDP122DP R	
					595.85	CAD	595.85	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4377-39	2017-01-11	2017-01-13	TIMOTHY'S WORLD COFFEE	110.17	CAD	110.17	CAD	4820	BUSINESS MEETING EXPENSES	FH5105	SOCIAL HOUSING HEAD OFFICE	5814	Quick Payment Service - Fast-Food Restau	WELCOME FOR NEW STAFF / ALL STAFF	
					110.17	CAD	110.17	CAD								
"PARKS, FORESTRY & RECREATION"	4373-37	2017-01-09	2017-01-11	MOTION SPECIALTIES CAR	540.16	CAD	540.16	CAD	2130	PARTS - MOBILE EQUIPMENT	P02775	SCADDING COURT-PRGM SUPPORT	8099	"Health Practitioners, Medical Services -"	BATTERY FOR ACCESSIBLE LIFT	
"PARKS, FORESTRY & RECREATION"	4375-28	2017-01-12	2017-01-12	GLOBALINDUSTRIALCANDA	699.64	CAD	699.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02775	SCADDING COURT-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  AARCO 2 DOOR FRAMED ENCLOSED BULLET	
					"1,239.80"	CAD	"1,239.80"	CAD								
TORONTO WATER	4367-38	2017-01-05	2017-01-06	BEST BUY CANADA #938	45.19	CAD	45.19	CAD	3410	COMPUTERS - HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5732	Electronic Sales	TARGUS LAP CHILL MAT	
TORONTO WATER	4400-77	2017-01-26	2017-01-30	CHAIN SAW CLINIC	308.15	CAD	308.15	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5261	Lawn and Garden Supply Stores	PARTS FOR CHAINSAW REPAIR	
					353.34	CAD	353.34	CAD								
PUBLIC HEALTH	4359-30	2016-12-31	2017-01-03	FACEBK KTQJ9AWV52	286.88	CAD	286.88	CAD	4414	ADVERTISING & PROMOTION	PH3510	PHYSICAL ACTIVITY PROMOTION	7311	Advertising Services	ADVERTISING & PROMOTION	
PUBLIC HEALTH	4359-31	2016-12-31	2017-01-03	FACEBK 48JS4BECV2	9.04	CAD	9.04	CAD	4414	ADVERTISING & PROMOTION	PH3755	INJURY PREVENTION	7311	Advertising Services	ADVERTISING & PROMOTION	
PUBLIC HEALTH	4377-40	2017-01-13	2017-01-13	ULINE	-170.78	CAD	-170.78	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	PH3755	INJURY PREVENTION	5964	Direct Marketing - Catalog Merchants	PRESENTATION/PROMOTIONAL ITEMS	
					125.14	CAD	125.14	CAD								
EMPLOYMENT & SOCIAL SERVICES	4386-33	2017-01-18	2017-01-19	SQ *FIRST FRIDAYS	314.25	CAD	314.25	CAD	4995	OTHER EXPENSES	C01253	EMPLOYMENT INNOVATIONS REGENT PARK	8699	"Organizations, Membership - Not Elsewher"	CAREER & ENTREPRENEUR WORKSHOP FOR CLIENTS	
					314.25	CAD	314.25	CAD								
"PARKS, FORESTRY & RECREATION"	4367-39	2017-01-03	2017-01-06	REG T BROWN LIMITED	35.03	CAD	35.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00859	ALNESS YD-YARD OPERNS	7338	"Quick Copy, Reproduction, and Blueprinti"	FIRE BOOK	
"PARKS, FORESTRY & RECREATION"	4369-70	2017-01-05	2017-01-09	ROY TURK INDUSTRIAL SA	692.01	CAD	692.01	CAD	2665	PROTECTIVE CLOTHING	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	PROTECTIVE GLOVES	
"PARKS, FORESTRY & RECREATION"	4386-34	2017-01-17	2017-01-19	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	P00409	N-EAST1-TURF&HORT	9399	Government Services - Not Elsewhere Clas	2017 REGISTRATION MOE- SUNNYBRROK YARD	
"PARKS, FORESTRY & RECREATION"	4386-35	2017-01-17	2017-01-19	MOE-HWIN WEB	61.64	CAD	61.64	CAD	4830	PERMIT & LICENSE FEES	P00863	ORIOLE YD-YARD OPERNS	9399	Government Services - Not Elsewhere Clas	2017 REGISTRATION MOE- ORIOLE YARD	
"PARKS, FORESTRY & RECREATION"	4386-36	2017-01-17	2017-01-19	MOE-HWIN WEB	65.00	CAD	65.00	CAD	4830	PERMIT & LICENSE FEES	P00859	ALNESS YD-YARD OPERNS	9399	Government Services - Not Elsewhere Clas	2017 REGISTRATION MOE- ALNESS YARD	
"PARKS, FORESTRY & RECREATION"	4387-60	2017-01-18	2017-01-20	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	P00404	N-CENTRAL-TURF&HORT	9399	Government Services - Not Elsewhere Clas	2017 REGISTRATION MOE- BENTWORTH YARD	
					953.68	CAD	953.68	CAD								
FACILITIES MANAGEMENT DIVISON	4369-71	2017-01-06	2017-01-09	LOWES #02633*	31.14	CAD	31.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61251855	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SS PLASTIC PLUNGER LX-00320	
FACILITIES MANAGEMENT DIVISON	4373-38	2017-01-09	2017-01-11	THE HOME DEPOT #7001	124.32	CAD	124.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61362026	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  POLY VB 500S	
FACILITIES MANAGEMENT DIVISON	4395-51	2017-01-24	2017-01-26	THE HOME DEPOT #7001	53.55	CAD	53.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61363252	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SAKRETE MORT	
FACILITIES MANAGEMENT DIVISON	4395-52	2017-01-25	2017-01-26	LOWES #02633*	228.19	CAD	228.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61364694	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  STYLIZED WOOD MOLDED WOOD CH RD	
					437.20	CAD	437.20	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4375-29	2017-01-11	2017-01-12	SQ *JMC ELECTRICAL   C	"1,071.76"	CAD	"1,071.76"	CAD	4411	CONTRACTED SERVICES - HEATING & AIR COND	F01223	WOMENS RES-PROPERTY SERV	1520	General Contractors - Residential and Co	EMERGENCEY REPAIRS TO PROPRETARY BAS @ W/R INV#289	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4389-66	2017-01-20	2017-01-23	2001 AUDIO VIDEO	"2,539.68"	CAD	"2,539.68"	CAD	4841	SHELTER FURNITURE	FH5582	HPS 3 - EMPLOYMENT SUPPORTS	5732	Electronic Sales	"SAMSUNG 75"" TV UN75J6300_FORT YORK RES._ CLIENTS"	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4390-38	2017-01-23	2017-01-24	SQ *JMC ELECTRICAL   C	435.05	CAD	435.05	CAD	4411	CONTRACTED SERVICES - HEATING & AIR COND	F01223	WOMENS RES-PROPERTY SERV	1520	General Contractors - Residential and Co	EMERGENCEY REPAIRS TO PROPRETARY BAS @ W/R INV#298	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4390-39	2017-01-24	2017-01-24	NORTHERN ALARM PROTECT	141.25	CAD	141.25	CAD	4407	CONTRACTED SERVICES - BUILDINGS	F01223	WOMENS RES-PROPERTY SERV	5065	Electrical Parts and Equipment	REPAIR TO CAMERA SYSTEM @ W/R _ INV.#109272	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4400-78	2017-01-26	2017-01-30	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4860	HAZARDOUS WASTE REMOVAL	F01223	WOMENS RES-PROPERTY SERV	9399	Government Services - Not Elsewhere Clas	REGISTRATION RENEWAL_2016_FOR HAZARDOUS WASTE INFO	
					"4,237.74"	CAD	"4,237.74"	CAD								
"PARKS, FORESTRY & RECREATION"	4373-39	2017-01-10	2017-01-11	NO FRILLS TONY   KATHY	8.57	CAD	8.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05113	PARKLAWN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PENNE, SAUCE, GRATED"	
"PARKS, FORESTRY & RECREATION"	4383-37	2017-01-17	2017-01-18	NO FRILLS TONY   KATHY	34.75	CAD	34.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05113	PARKLAWN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PEPPERS, PINEAPPLE,"	
"PARKS, FORESTRY & RECREATION"	4392-45	2017-01-24	2017-01-25	NO FRILLS TONY   KATHY	19.56	CAD	19.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05113	PARKLAWN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"LETTUCE, CHESSE SLICES, ONION"	
"PARKS, FORESTRY & RECREATION"	4395-53	2017-01-24	2017-01-26	SOBEYS 7383       QPS	19.64	CAD	19.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05113	PARKLAWN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"GROUND BEEF,"	
					82.52	CAD	82.52	CAD								
"PARKS, FORESTRY & RECREATION"	4387-61	2017-01-18	2017-01-20	WAL-MART #3159	49.03	CAD	49.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - BROWNIES, COOKIES, LOAVES"	
"PARKS, FORESTRY & RECREATION"	4395-54	2017-01-25	2017-01-26	LOWES #02640*	121.40	CAD	121.40	CAD	2715	PAINT SUPPLIES	P10284	AMESBURY CC-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  3.66 L VAL SIG SAT 0 VOC UW/BS A	
					170.43	CAD	170.43	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4390-40	2017-01-23	2017-01-24	IMPARK00090076A	17.00	CAD	17.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0091	HS-MH-PROGRAM SUPPORT-FORT YORK	7523	Automobile Parking Lots and Garages	PARKING	
ECONOMIC DEVELOPMENT & CULTURE	4400-79	2017-01-26	2017-01-30	TIM HORTONS #6478	21.30	CAD	21.30	CAD	4820	BUSINESS MEETING EXPENSES	AH0091	HS-MH-PROGRAM SUPPORT-FORT YORK	5814	Quick Payment Service - Fast-Food Restau	COFFEE FOR MEETING	
ECONOMIC DEVELOPMENT & CULTURE	4400-80	2017-01-27	2017-01-30	"TARGET PARK GROUP INC,"	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0091	HS-MH-PROGRAM SUPPORT-FORT YORK	7523	Automobile Parking Lots and Garages	PARKING	
					46.30	CAD	46.30	CAD								
TRANSPORTATION SERVICES 	4397-46	2017-01-26	2017-01-27	BEST BUY CANADA #943	146.88	CAD	146.88	CAD	4804	WIRELESS DEVICES	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5732	Electronic Sales	PROTECTIVE CASES	
					146.88	CAD	146.88	CAD								
PUBLIC HEALTH	4397-47	2017-01-25	2017-01-27	YORK U-SCHULICH EEC WE	"2,932.35"	CAD	"2,932.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH2011	HEALTHY PUBLIC POLICY DIRECTOR'S OFFICE	8220	"Colleges, Universities, Professional Sch"	SEMINAR TRAINING	
PUBLIC HEALTH	4397-48	2017-01-25	2017-01-27	YORK U-SCHULICH EEC WE	"2,932.35"	CAD	"2,932.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH2123	ASSESSMENT AND ANALYSIS	8220	"Colleges, Universities, Professional Sch"	SEMINAR TRAINING	
