Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
FACILITIES MANAGEMENT DIVISON	3386-35	2015-02-19	2015-02-20	LEN'S EQUIPMENT CO LTD	108.48	CAD	108.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61287827	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5072	Hardware Equipment and Supplies	SUPPLY MATERIALS	
					108.48	CAD	108.48	CAD								
FACILITIES MANAGEMENT DIVISON	3364-37	2015-02-03	2015-02-05	THE HOME DEPOT #7114	19.20	CAD	19.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286906	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	RATCH W/BIT	
FACILITIES MANAGEMENT DIVISON	3366-78	2015-02-05	2015-02-06	CARSON ELECTRIC LTD	225.51	CAD	225.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286928	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FAN MOTOR	
FACILITIES MANAGEMENT DIVISON	3366-79	2015-02-05	2015-02-06	CARSON ELECTRIC LTD	285.70	CAD	285.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286903	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FAN MOTOR	
FACILITIES MANAGEMENT DIVISON	3366-80	2015-02-05	2015-02-06	CARSON ELECTRIC LTD	285.70	CAD	285.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286903	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FAN MOTOR	
FACILITIES MANAGEMENT DIVISON	3368-92	2015-02-05	2015-02-09	CDN TIRE STORE #00070	12.41	CAD	12.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286928	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	COMPRESSOR OIL	
FACILITIES MANAGEMENT DIVISON	3384-68	2015-02-18	2015-02-19	CARSON ELECTRIC LTD	149.19	CAD	149.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286928	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FAN MOTOR	
FACILITIES MANAGEMENT DIVISON	3386-36	2015-02-19	2015-02-20	CARSON ELECTRIC LTD	411.32	CAD	411.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286929	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FAN MOTOR	
					"1,389.03"	CAD	"1,389.03"	CAD								
"PARKS, FORESTRY & RECREATION"	3361-21	2015-02-03	2015-02-04	NOFRILLS JOSEPHS 730	894.34	CAD	894.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR SNACK BAR	
"PARKS, FORESTRY & RECREATION"	3361-22	2015-02-03	2015-02-04	STRICTLY BULK	357.35	CAD	357.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	FLOUR FOR BAKING PROGRAMS	
"PARKS, FORESTRY & RECREATION"	3364-38	2015-02-03	2015-02-05	WAL-MART #3106	80.72	CAD	80.72	CAD	3050	M & E - KITCHEN	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	5411	"Grocery Stores, Supermarkets"	COFFEE MAKER	
"PARKS, FORESTRY & RECREATION"	3368-93	2015-02-06	2015-02-09	FRESHCO 9783	59.19	CAD	59.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13000	DROP IN SKATE - CAMPBELL AVENUE AIR	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR CAMPBELL SUPPER PROGRAM	
"PARKS, FORESTRY & RECREATION"	3372-43	2015-02-10	2015-02-11	NOFRILLS JOSEPHS 730	939.64	CAD	939.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR SNACK BAR	
"PARKS, FORESTRY & RECREATION"	3372-44	2015-02-10	2015-02-11	STRICTLY BULK	157.35	CAD	157.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	FLOUR FOR BAKING PROGRAMS	
"PARKS, FORESTRY & RECREATION"	3376-71	2015-02-11	2015-02-13	CDN TIRE STORE #00182	101.69	CAD	101.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	5200	Home Supply Warehouse	SHIFTER 2 IN 1	
"PARKS, FORESTRY & RECREATION"	3392-50	2015-02-24	2015-02-25	NOFRILLS JOSEPHS 730	340.40	CAD	340.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR SNACK BAR	
"PARKS, FORESTRY & RECREATION"	3392-51	2015-02-24	2015-02-25	STRICTLY BULK	492.30	CAD	492.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	FLOUR FOR BAKING PROGRAMS	
					"3,422.98"	CAD	"3,422.98"	CAD								
"PARKS, FORESTRY & RECREATION"	3361-23	2015-02-03	2015-02-04	TDSB-PURCHASING	139.01	CAD	139.01	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12861	LOCATION SUPPORT - VICTORIA VILLAGE	8299	Educational Services	"OFFICE SUPPLIES-PENS,CRAYONS,MARKERS,RUBBER BANDS"	
"PARKS, FORESTRY & RECREATION"	3361-24	2015-02-03	2015-02-04	TDSB-PURCHASING	202.81	CAD	202.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12861	LOCATION SUPPORT - VICTORIA VILLAGE	8299	Educational Services	"CRAFT SUPPLIES-BRUSH PAINTS, PAINT POTS, ACRYLICS"	
"PARKS, FORESTRY & RECREATION"	3361-25	2015-02-03	2015-02-04	TDSB-PURCHASING	86.38	CAD	86.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12861	LOCATION SUPPORT - VICTORIA VILLAGE	8299	Educational Services	"BALLS PLAYGROUND (5',7'.8.5')"	
"PARKS, FORESTRY & RECREATION"	3361-26	2015-02-03	2015-02-04	TDSB-PURCHASING	119.21	CAD	119.21	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12861	LOCATION SUPPORT - VICTORIA VILLAGE	8299	Educational Services	"OFFICE SUPPLIES-PENS,PUNCH HOLE,BINDER,POST IT"	
"PARKS, FORESTRY & RECREATION"	3368-94	2015-02-05	2015-02-09	WAL-MART #3159	9.76	CAD	9.76	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P05993	FLEMINGDON CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COAT HANGERS - FOR PLAYGROUND	
"PARKS, FORESTRY & RECREATION"	3372-45	2015-02-09	2015-02-11	WAL-MART #3159	19.90	CAD	19.90	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P05993	FLEMINGDON CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COAT HANGERS - FOR PLAYGROUND	
					577.07	CAD	577.07	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3364-39	2015-02-03	2015-02-05	HUT2HUT EVENTS	"5,000.00"	CAD	"5,000.00"	CAD	5499	TRANSFERS-OTHERS	ED0125	ICT &  NEW MEDIA SERVICES	7392	"Consulting, Management, and Public Relat"	SPONSORSHIP	
ECONOMIC DEVELOPMENT & CULTURE	3366-81	2015-02-05	2015-02-06	SUNSET GRILL	24.13	CAD	24.13	CAD	4823	MEALS-OUTSIDE LOC'S	ED0125	ICT &  NEW MEDIA SERVICES	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
ECONOMIC DEVELOPMENT & CULTURE	3378-58	2015-02-13	2015-02-16	NCFA CANADA	"1,000.00"	CAD	"1,000.00"	CAD	5499	TRANSFERS-OTHERS	ED0125	ICT &  NEW MEDIA SERVICES	5734	Computer Software Stores	SPONSORSHIP	
ECONOMIC DEVELOPMENT & CULTURE	3390-34	2015-02-23	2015-02-24	CAFE ON THE SQUARE	2.86	CAD	2.86	CAD	4823	MEALS-OUTSIDE LOC'S	ED0125	ICT &  NEW MEDIA SERVICES	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					"6,026.99"	CAD	"6,026.99"	CAD								
FACILITIES MANAGEMENT DIVISON	3364-40	2015-02-04	2015-02-05	PRINCESS AUTO #36	50.82	CAD	50.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61285377	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3364-41	2015-02-04	2015-02-05	CARSON ELECTRIC LTD	245.55	CAD	245.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61285528	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3366-82	2015-02-05	2015-02-06	CARSON ELECTRIC LTD	233.54	CAD	233.54	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61285779	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3366-83	2015-02-05	2015-02-06	CARSON ELECTRIC LTD	334.48	CAD	334.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61283260	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3372-46	2015-02-10	2015-02-11	CARSON ELECTRIC LTD	233.54	CAD	233.54	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61285779	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3382-29	2015-02-17	2015-02-18	THE MASTER GROUP CRANF	301.17	CAD	301.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61243163	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3382-30	2015-02-17	2015-02-18	RONA # 55140	67.78	CAD	67.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61287521	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3394-63	2015-02-25	2015-02-26	CARSON ELECTRIC LTD	389.85	CAD	389.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61288624	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3394-64	2015-02-25	2015-02-26	CARSON ELECTRIC LTD	230.93	CAD	230.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61288556	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3394-65	2015-02-25	2015-02-26	CARSON ELECTRIC LTD	123.71	CAD	123.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286589	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3394-66	2015-02-25	2015-02-26	CARSON ELECTRIC LTD	61.86	CAD	61.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61284006	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3394-67	2015-02-25	2015-02-26	CARSON ELECTRIC LTD	149.05	CAD	149.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61287114	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
					"2,422.28"	CAD	"2,422.28"	CAD								
EMPLOYMENT & SOCIAL SERVICES	3384-69	2015-02-18	2015-02-19	IPAC TORONTO	45.00	CAD	45.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01274	CONSILIUM PLACE-ADMIN	8299	Educational Services	1/2 DAY SEMINAR	
EMPLOYMENT & SOCIAL SERVICES	3384-70	2015-02-18	2015-02-19	IPAC TORONTO	45.00	CAD	45.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01274	CONSILIUM PLACE-ADMIN	8299	Educational Services	1/2 DAY SEMINAR	
					90.00	CAD	90.00	CAD								
"PARKS, FORESTRY & RECREATION"	3364-42	2015-02-04	2015-02-05	ETSY.COM - MELODYLINEN	589.87	CAD	589.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5699	Accessory  and Apparel Stores - Miscella	DANCE RECITAL TUTUS	
"PARKS, FORESTRY & RECREATION"	3370-35	2015-02-09	2015-02-10	BUTTERFLY OFFICE SOLTU	134.47	CAD	134.47	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	TONER CARTRIDGE	
					724.34	CAD	724.34	CAD								
"PARKS, FORESTRY & RECREATION"	3374-58	2015-02-11	2015-02-12	STAPLES STORE #25	44.07	CAD	44.07	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P13502	PAN AM SPORTS LITERACY	5943	"Office, School Supply, and Stationery St"	PHOTOCOPY	
					44.07	CAD	44.07	CAD								
"PARKS, FORESTRY & RECREATION"	3361-27	2015-02-03	2015-02-04	NOFRILLS CARLO'S 705	4.94	CAD	4.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09950	NORTH TORONTO-PLAY PROGRAMS	5411	"Grocery Stores, Supermarkets"	"FOOD COLOURING, CRAFT FOR PRESCHOOL PROGRAM"	
"PARKS, FORESTRY & RECREATION"	3368-95	2015-02-05	2015-02-09	DOLLAR HOME	11.29	CAD	11.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09950	NORTH TORONTO-PLAY PROGRAMS	5399	Miscellaneous General Merchandise	PRE-SCHOOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3382-31	2015-02-17	2015-02-18	COSTCO WHOLESALE W535	14.68	CAD	14.68	CAD	2082	HEALTH & SAFETY SUPPLIES	P10450	NORTH TORONTO-PRGM SUPPORT	5300	Wholesale Clubs	LYSOL WIPES	
					30.91	CAD	30.91	CAD								
"PARKS, FORESTRY & RECREATION"	3374-59	2015-02-11	2015-02-12	MICHAELS OF CANADA #34	74.78	CAD	74.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10539	S-REC SUPER1-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	"SPECIAL EVENT SUPPLIES-CHALKS,MESH"	
					74.78	CAD	74.78	CAD								
"PARKS, FORESTRY & RECREATION"	3374-60	2015-02-10	2015-02-12	WAL-MART # 5742	133.52	CAD	133.52	CAD	3025	M & E - JANITORIAL	P07525	OLYMPIUM-FITNESS	5411	"Grocery Stores, Supermarkets"	HAND VAC TO CLEAN FILTER & MISC	
"PARKS, FORESTRY & RECREATION"	3378-59	2015-02-13	2015-02-16	LOWES #03096*	112.98	CAD	112.98	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07525	OLYMPIUM-FITNESS	5200	Home Supply Warehouse	36-IN WHITE SILENT ROOM HEATER	
"PARKS, FORESTRY & RECREATION"	3388-81	2015-02-20	2015-02-23	LOWES #03096*	-112.98	CAD	-112.98	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07525	OLYMPIUM-FITNESS	5200	Home Supply Warehouse	SPACE HEATERS FOR THE FRONT RECEPTION-RETURNED	
"PARKS, FORESTRY & RECREATION"	3390-35	2015-02-20	2015-02-24	CDN TIRE STORE #00152	102.24	CAD	102.24	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07525	OLYMPIUM-FITNESS	5200	Home Supply Warehouse	SPACE HEATER	
					235.76	CAD	235.76	CAD								
PUBLIC HEALTH	3366-84	2015-02-04	2015-02-06	TIM HORTONS 0670 QTH	106.79	CAD	106.79	CAD	4820	BUSINESS MEETING EXPENSES	PH4126	CDC QUALITY ASSURANCE AND INTEGRATION	5814	Quick Payment Service - Fast-Food Restau	BERERAGES	
PUBLIC HEALTH	3368-96	2015-02-06	2015-02-09	PANERA BREAD - YONGE S	219.12	CAD	219.12	CAD	4820	BUSINESS MEETING EXPENSES	PH2124	#N/A	5811	Caterers	REFRESHMENTS	
PUBLIC HEALTH	3378-60	2015-02-12	2015-02-16	YMCA - GTA	291.95	CAD	291.95	CAD	4995	OTHER EXPENSES	PH4151	EBOLA PREPAREDNESS AND RESPONSE	8398	"Organizations, Charitable and Social Ser"	ROOM BOOKING	
PUBLIC HEALTH	3378-61	2015-02-12	2015-02-16	YMCA - GTA	330.00	CAD	330.00	CAD	4995	OTHER EXPENSES	PH4151	EBOLA PREPAREDNESS AND RESPONSE	8398	"Organizations, Charitable and Social Ser"	ROOM BOOKING	
PUBLIC HEALTH	3388-82	2015-02-20	2015-02-23	THEBAY.COM #1963	271.18	CAD	271.18	CAD	3050	M & E - KITCHEN	PH1064	OFFICE SERVICES-WEST	5311	Department Stores	MICROWAVE OVEN	
					"1,219.04"	CAD	"1,219.04"	CAD								
ENGINEERING & CONSTRUCTION SERVICES	3357-65	2015-01-30	2015-02-02	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3359-25	2015-02-02	2015-02-03	TERANET EXPRESS	97.00	CAD	97.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3359-26	2015-02-02	2015-02-03	TERANET EXPRESS	160.00	CAD	160.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3359-27	2015-02-02	2015-02-03	TERANET EXPRESS	48.00	CAD	48.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3359-28	2015-02-02	2015-02-03	TERANET EXPRESS	136.00	CAD	136.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3359-29	2015-02-02	2015-02-03	TERANET EXPRESS	81.00	CAD	81.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3361-28	2015-02-03	2015-02-04	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3361-29	2015-02-03	2015-02-04	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3361-30	2015-02-03	2015-02-04	TERANET EXPRESS	16.00	CAD	16.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-43	2015-02-04	2015-02-05	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-44	2015-02-04	2015-02-05	TERANET EXPRESS	32.00	CAD	32.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-45	2015-02-04	2015-02-05	TERANET EXPRESS	89.00	CAD	89.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-46	2015-02-04	2015-02-05	TERANET EXPRESS	28.50	CAD	28.50	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-47	2015-02-04	2015-02-05	TERANET EXPRESS	22.50	CAD	22.50	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3364-48	2015-02-04	2015-02-05	TERANET EXPRESS	-20.00	CAD	-20.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	CREDIT - PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3366-85	2015-02-05	2015-02-06	TERANET EXPRESS	17.00	CAD	17.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3366-86	2015-02-05	2015-02-06	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3366-87	2015-02-05	2015-02-06	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3368-97	2015-02-06	2015-02-09	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3368-98	2015-02-06	2015-02-09	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3368-99	2015-02-06	2015-02-09	TERANET EXPRESS	48.00	CAD	48.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3370-36	2015-02-09	2015-02-10	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-47	2015-02-10	2015-02-11	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-48	2015-02-10	2015-02-11	TERANET EXPRESS	36.00	CAD	36.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-49	2015-02-10	2015-02-11	TERANET EXPRESS	24.00	CAD	24.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-50	2015-02-10	2015-02-11	TERANET EXPRESS	11.00	CAD	11.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-51	2015-02-10	2015-02-11	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-52	2015-02-10	2015-02-11	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-53	2015-02-10	2015-02-11	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3372-54	2015-02-10	2015-02-11	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3374-61	2015-02-11	2015-02-12	TERANET EXPRESS	18.00	CAD	18.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3374-62	2015-02-11	2015-02-12	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3376-72	2015-02-12	2015-02-13	TERANET EXPRESS	58.00	CAD	58.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
ENGINEERING & CONSTRUCTION SERVICES	3378-62	2015-02-13	2015-02-16	TERANET EXPRESS	10.00	CAD	10.00	CAD	4136	REGISTRAR FEES	ECS650	ECS ESS LAND & PROPERTY SURVEYS	9222	Fines	PROPERTY SEARCH	
